st	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	Time	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3	CH4	CO2	N2O	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3	dCH4	dCO2	dN2O	FLAG	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-17 19:00:00	69	NaN	Plot	1.000	2095.5576171875	2.73770925242082	0.033324719666663	2.67239321150922	2.80302529333242	-1.47330549351445	0.0589242722827604	-1.58879634287806	-1.35781464415084	0.0393301819096803	0.0548073109261483	-0.0680914738015998	0.14675183762096	0.845173498574618	0.0290743220860126	0.788188184674234	0.902158812475003	93720	4.79844963721724	16.5	42.25	13.1832604019945	0.5247807	256.8	0.01721	3.391	3.309	1.619	1.947	108.632	0.053	100000	93	2022-11-17 19:30:00	Sonic	17-Nov-2022 19:00:00	-50.4289222204755	0.524780658758184	1.6191528013416	3.39106108577762	3.30946050141204	6.20372911500415	5.15066426146022	101720.582201471	0.4	0.5	0.02	1.619	7.778	9.62427504742732	1329.33926458844	759252.039524651	606.442089537834	0.6489121514707	1324.35628396916	759775.638778092	596.354200928562	8.97536289595662	4.98298061928563	-523.599253440276	10.0878886092727	1	3.27842077752418	1.82012776370589	3.68479180188782	3.27842077752418	1.82012776370589	3.68479180188782	2.09675517520907	0.0256201545991463	123.918210764608
2022-11-17 19:30:00	70	NaN	Plot	1.000	2095.5576171875	2.95568274135382	0.0459636759649272	2.86559450145856	3.04577098124909	-1.59218852006856	0.0733029891784073	-1.73586147780117	-1.44851556233595	0.191156801714034	0.0711202504316399	0.0517619850943647	0.330551618333703	0.829088725819862	0.0301442799107412	0.770006307735175	0.888171143904549	94255	5.17477799586229	19.3	42.22	12.91395558424	0.4953933	231.4	0.0194	3.504	3.475	1.61	1.947	110.535	0.053	100000	93	2022-11-17 20:00:00	Sonic	17-Nov-2022 19:30:00	-47.0565043308965	0.495393321739041	1.60966741606534	3.50424772681771	3.47474621762667	5.70764985175033	5.07569292229391	101648.656579226	0.4	0.5	0.02	1.61	7.671	9.68271191401116	1329.40777315809	759565.061199677	606.326874261044	0.640887879210071	1324.46548555779	760098.190498827	594.979194043499	9.04182403480109	4.94228760029932	-533.129299149499	11.3476802175445	1	3.05913212818625	1.6721306150861	3.83927546037868	3.05913212818625	1.6721306150861	3.83927546037868	2.10128380081906	0.0286299897063012	126.117471057331
2022-11-17 20:00:00	71	NaN	Plot	1.000	2095.5576171875	3.43174839977346	0.0412284333843958	3.35094117712935	3.51255562241757	-1.84315290280683	0.0658124389788861	-1.97214447422393	-1.71416133138973	0.0943295359629727	0.0569113160300976	-0.0172159438891372	0.205875015815083	0.827283312211055	0.0289566325360119	0.770528668382005	0.884037956040104	97040	5.970860524426	24.8987823142513	42.88	13.28622104151	0.4611781	208.6	0.02271	3.45	3.143	1.519	1.947	108.523	0.053	100000	93	2022-11-17 20:30:00	Sonic	17-Nov-2022 20:00:00	-42.1163422308502	0.461178118544418	1.51853579018925	3.44995083020783	3.14339995687913	5.13170346488946	5.00647394136818	101709.269225322	0.4	0.5	0.02	1.519	6.661	9.34823035451103	1329.30611254611	760368.123202179	605.036092585505	0.647193530704737	1324.19110703268	760851.164292851	595.750038416851	8.70103682380629	5.11500551342988	-483.041090672254	9.28605416865446	1	2.53545301409062	1.49049549021937	2.70592511072999	2.53545301409062	1.49049549021937	2.70592511072999	2.10503719131395	0.0313128815886961	127.667511869074
2022-11-17 20:30:00	72	NaN	Plot	1.000	2095.5576171875	3.55362428480517	0.0423476218053649	3.47062346661328	3.63662510299705	-1.61305901740963	0.065307952723572	-1.74106180196757	-1.48505623285168	0.0550726656232323	0.0524983893622522	-0.0478235322046023	0.157968863451067	0.791831746104599	0.0272822944357521	0.738358784370713	0.845304707838486	94445	6.29820106940547	24.2	42.14	12.8674397636486	0.4028512	182.3	0.01795	3.643	3.365	1.635	1.947	110.76	0.053	100000	93	2022-11-17 21:00:00	Sonic	17-Nov-2022 20:30:00	-32.1194855978026	0.402851239087573	1.63465666830191	3.64266278001626	3.36512012418615	4.71971834543537	5.07160935009771	101705.861519391	0.4	0.5	0.02	1.635	7.972	9.56385681360077	1330.49719898393	760646.864634566	605.678844626716	0.643166486181357	1325.57221331271	761215.078912181	596.037215967188	8.92069032741941	4.92498567121538	-568.214277615072	9.64162865952733	1	2.51030767815357	1.38590500190861	2.71318177916379	2.51030767815357	1.38590500190861	2.71318177916379	2.10875335758722	0.0338075105921316	129.221709533563
2022-11-17 21:00:00	73	NaN	Plot	1.000	2095.5576171875	3.50996436726883	0.0390822892080274	3.43336356082951	3.58656517370814	-1.65853993109307	0.0573576943037115	-1.77096030687448	-1.54611955531166	0.00952824043183143	0.0596731507065895	-0.107430401437101	0.126486882300764	0.868435981958914	0.0278972992594289	0.813757618330401	0.923114345587427	98490	6.11202996500454	23.3708117378149	41.81	13.2289533133757	0.4572708	223.8	0.02437	3.592	3.446	1.597	1.947	106.371	0.053	100000	92	2022-11-17 21:30:00	Sonic	17-Nov-2022 21:00:00	-38.2774235146372	0.457270812629122	1.59690411604914	3.59185780384136	3.44590811525674	5.00764007283029	5.10176068799563	101739.697763307	0.4	0.5	0.02	1.597	7.519	9.92504376564543	1330.32322455924	760754.754422648	604.993020585884	0.644358547836717	1325.37240900279	761286.416748067	596.890227908598	9.28068521780871	4.9508155564497	-531.662325418903	8.10279267728663	1	2.64409670489908	1.41050308163157	2.3085113777356	2.64409670489908	1.41050308163157	2.3085113777356	2.11266758016779	0.0363464161390684	130.544098994999
2022-11-17 21:30:00	74	NaN	Plot	1.000	2095.5576171875	3.51808726018346	0.0394037460596675	3.44085640226635	3.59531811810057	-1.65204754514325	0.0569396971556172	-1.76364865165251	-1.54044643863399	0.0544176812875349	0.059314042701007	-0.0618371133046932	0.170672475879763	0.867323956480814	0.0278113543285192	0.812814043860429	0.921833869101199	97361	6.14161933423034	23.7	42.68	13.062636048769	0.4509194	214.7	0.02501	3.297	3.149	1.52	1.947	110.066	0.053	100000	93	2022-11-17 22:00:00	Sonic	17-Nov-2022 21:30:00	-38.2526558828581	0.450919419148447	1.52049563979346	3.29650340719042	3.14938125530167	4.90892503217887	5.14414825046054	101758.637909052	0.4	0.5	0.02	1.52	6.672	10.353985982193	1330.72720255816	760530.130017056	606.55282068982	0.637269643479415	1325.77326668812	761054.021275235	595.257425207675	9.71671633871355	4.95393587004423	-523.891258179792	11.2953954821451	1	2.76193158955552	1.40813331326691	3.21066382007706	2.76193158955552	1.40813331326691	3.21066382007706	2.11675624113613	0.0388810561029489	132.383270350544
2022-11-17 22:00:00	75	NaN	Plot	1.000	2095.5576171875	4.14531640106268	0.0479138797780242	4.0514057856661	4.23922701645927	-1.64182565400565	0.0610653571062353	-1.76151300330457	-1.52213830470673	-0.0332180608846449	0.0592170983608764	-0.149282845761879	0.0828467239925892	0.836425188271866	0.0289053579782087	0.779771041945832	0.8930793345979	95319	7.32498350296929	25.6932680238294	42.16	13.0747994176422	0.3595393	133	0.02082	3.386	3.326	1.62	1.947	105.436	0.053	100000	92	2022-11-17 22:30:00	Sonic	17-Nov-2022 22:00:00	-31.2900047087075	0.359539314893392	1.61989112968296	3.38597025504121	3.32601746031663	4.07878584496792	4.92458445229699	101808.51590106	0.4	0.5	0.02	1.62	7.79	9.94142903536062	1330.41941496047	762133.632890746	605.268095907967	0.638772567625889	1325.78979791396	762937.297288271	595.849582878691	9.30265646773473	4.62961704651229	-803.664397525019	9.41851302927614	1	2.24413665151107	1.11683080339186	2.27208543764274	2.24413665151107	1.11683080339186	2.27208543764274	2.1200783777051	0.0408913515490542	133.684793863574
2022-11-17 22:30:00	76	NaN	Plot	1.000	2095.5576171875	3.77413536385818	0.0419626831805663	3.69188902063915	3.85638170707721	-1.66605245360503	0.0573917481586149	-1.77853957452345	-1.55356533268661	0.00016308020281129	0.0596986078766755	-0.116845457406564	0.117171617812187	0.865707298135071	0.0279574718919048	0.810910996886561	0.920503599383582	98819	6.56972134185002	25.0528572001246	41.69	13.2671473688973	0.4265697	232.3	0.02578	3.319	2.994	1.564	1.947	104.863	0.053	100000	92	2022-11-17 23:00:00	Sonic	17-Nov-2022 22:30:00	-29.9159787522247	0.42656967824231	1.56399141434783	3.31910342545595	2.99448703532006	4.61161093992633	4.90103001557422	101814.253858134	0.4	0.5	0.02	1.564	7.144	9.71136629612278	1330.25741011554	762166.549947961	604.724344303955	0.611130130525444	1325.64493997636	762902.386224499	595.402522545061	9.10023616559734	4.61247013918478	-735.836276537972	9.32182175889386	1	2.41121085712582	1.22212631358023	2.46992247500218	2.41121085712582	1.22212631358023	2.46992247500218	2.12364784472421	0.0430911789134986	135.09964478569
2022-11-17 23:00:00	77	NaN	Plot	1.000	2095.5576171875	3.75871009729677	0.0404481540672474	3.6794322125229	3.83798798207063	-1.51961933915342	0.0614892681809628	-1.640137548948	-1.39910112935885	-0.0527632407321142	0.0572722774481359	-0.165016200526559	0.0594897190623309	0.888743248210941	0.0298359755348721	0.83026510291321	0.947221393508671	105997	6.46880666433956	29	41.95	12.5886091778787	0.4415318	240	0.03401	3.403	3.257	1.584	1.947	104.315	0.053	100000	92	2022-11-17 23:30:00	Sonic	17-Nov-2022 23:00:00	-32.1104034170378	0.441531808787543	1.58415276107778	3.40334011956826	3.25749333069989	4.46752664345522	4.89241730639971	101885.990731241	0.4	0.5	0.02	1.584	7.369	9.38789601474254	1330.06212080052	762013.073694652	604.442372467586	0.60339113035745	1325.39419362638	762816.476853458	595.414892898215	8.78450488438509	4.66792717413637	-803.403158806381	9.02747956937026	1	2.33710625639972	1.24189603701906	2.40174935967069	2.33710625639972	1.24189603701906	2.40174935967069	2.12710761004408	0.0453265917801329	136.475443957775
2022-11-17 23:30:00	78	NaN	Plot	1.000	2095.5576171875	3.61366958944114	0.0410531115053856	3.5332059955248	3.69413318335748	-1.65973546696399	0.0744301646058424	-1.80561767467887	-1.5138532592491	-0.0617575934424669	0.0553106923229254	-0.170165870503751	0.0466506836188174	0.872583712713247	0.0292637775594803	0.815227068413696	0.929940357012798	104666	6.15588061070453	24.1	41.4	13.2146913922143	0.4576695	269.8	0.02787	3.401	2.977	1.574	1.947	101.976	0.053	100000	92	2022-11-18 00:00:00	Sonic	17-Nov-2022 23:30:00	-31.8084903104679	0.457669451444583	1.57405429333875	3.4010836806702	2.97701743195811	4.85868031878122	4.90045197140237	101902.796064274	0.4	0.5	0.02	1.574	7.256	8.70639817887901	1329.56528556208	761658.412060335	604.896707829686	0.584432111265064	1324.67574992574	762314.863421689	594.308201003849	8.12196606761395	4.88953563634072	-656.451361354208	10.5885068258364	1	2.24756742878367	1.3530666031636	2.93012589108178	2.24756742878367	1.3530666031636	2.93012589108178	2.13043482540833	0.0477621116658274	138.153914177335
2022-11-18 00:00:00	79	NaN	Plot	1.000	2095.5576171875	3.62858500067155	0.0426763197627086	3.5449399385237	3.7122300628194	-1.69980170122922	0.0696893648030808	-1.83639199960569	-1.56321140285276	0.100286899418107	0.0568508060151569	-0.0111399815485219	0.211713780384736	0.895769822087571	0.0305660852769354	0.835860670670071	0.95567897350507	101610	6.37938195059541	28	41.5	12.7686999837209	0.4265374	208.8	0.02431	3.702	3.292	1.631	1.947	101.9	0.053	100000	92	2022-11-18 00:30:00	Sonic	18-Nov-2022 00:00:00	-33.2730690744773	0.426537416948481	1.63100466652028	3.70154112888568	3.29226795579202	4.67378249134613	4.89304566193893	101894.358575319	0.4	0.5	0.02	1.631	7.923	9.1555123025472	1327.57775131946	761090.492480746	604.079623352505	0.580236421753835	1322.34510675305	761625.007021274	595.865814616306	8.57527588079336	5.23264456641073	-534.514540527947	8.21380873619876	1	2.36325616713025	1.44206200638605	2.26363961011761	2.36325616713025	1.44206200638605	2.26363961011761	2.13393330208504	0.0503578232773223	139.450599649097
2022-11-18 00:30:00	80	NaN	Plot	1.000	2095.5576171875	3.77658396422164	0.0516268421703387	3.6753959881767	3.87777194026658	-1.55448884120685	0.0717960820916649	-1.69520827957269	-1.413769402841	-0.0399097253649187	0.0659236317537491	-0.169119233253944	0.0892997825241071	0.896300904205899	0.040411208215845	0.817095432846634	0.975506375565164	101067	6.40894357208584	24.3	41.76	13.2891713254807	0.4125192	191.8	0.02267	3.517	3.346	1.647	1.947	103.562	0.053	100000	92	2022-11-18 01:00:00	Sonic	18-Nov-2022 00:30:00	-32.7547306214991	0.412519197988062	1.64733629570242	3.51655636414548	3.34556752065371	4.59204110203527	4.86775544151488	101897.186338701	0.4	0.5	0.02	1.647	8.12	8.50762588426436	1326.10390072148	760977.616963154	603.994568807067	0.575987513252645	1320.87267053924	761461.735141565	596.291512821065	7.93163837101172	5.23123018223419	-484.118178411503	7.70305598600169	1	2.10021502134044	1.38517512963924	2.0396887925645	2.10021502134044	1.38517512963924	2.0396887925645	2.13704238241685	0.0528511385106729	140.618998899761
2022-11-18 01:00:00	81	NaN	Plot	1.000	2095.5576171875	3.57542423178447	0.0695263541039003	3.43915343237464	3.71169503119431	-1.93874102102237	0.177788594786657	-2.28720448138624	-1.59027756065849	0.095104546424601	0.118809129407226	-0.137759886784637	0.327968979633839	0.865683992037927	0.06616696053111	0.735997562736327	0.995370421339527	103767	6.17513949521524	32	41.66	12.5241803657448	0.4502982	239.3	0.02805	3.679	3.213	1.632	1.947	102.536	0.053	100000	92	2022-11-18 01:30:00	Sonic	18-Nov-2022 01:00:00	-34.1636106932227	0.450298204850029	1.63191747195741	3.67936844800884	3.21269032611336	4.77286502189886	4.92867293884629	101897.241184169	0.4	0.5	0.02	1.632	7.935	8.79056218823496	1325.03447218301	760779.181133446	604.520721556316	0.593785964887501	1319.94302595682	761311.995722983	595.716536599676	8.19677622334746	5.09144622618987	-532.814589536749	8.80418495663969	1	2.2925324918035	1.42401178045626	2.4624168730449	2.2925324918035	1.42401178045626	2.4624168730449	2.14043616239073	0.0554143597154942	142.029550372013
2022-11-18 01:30:00	82	NaN	Plot	1.000	2095.5576171875	3.69351209014436	0.0396596108460963	3.61577974039099	3.77124443989772	-1.52214652531661	0.0614528471884409	-1.64259335041353	-1.40169970021968	-0.0769654702009147	0.0572631631421531	-0.189200566067668	0.035269625665839	0.890072175707131	0.0298116773757211	0.831641654502658	0.948502696911605	106345	6.35640255971376	28.4219147845686	41.72	12.6233385468364	0.4505123	242.4	0.03437	3.454	3.138	1.511	1.947	101.7	0.053	100000	92	2022-11-18 02:00:00	Sonic	18-Nov-2022 01:30:00	-33.752679771446	0.450512348854516	1.51083023675095	3.45432972429707	3.13806738709672	4.54630485642164	4.8331896521219	101902.831156881	0.4	0.5	0.02	1.511	6.579	8.52315721341411	1324.99298490354	760781.183519885	604.506416535302	0.579519247611503	1319.90944484849	761382.948571418	594.418567451704	7.94363796580261	5.08354005505225	-601.765051533002	10.0878490835972	1	2.15070040978047	1.37634314738457	2.73123488901398	2.15070040978047	1.37634314738457	2.73123488901398	2.14361997941695	0.0578917773807864	143.59408943765
2022-11-18 02:00:00	83	NaN	Plot	1.000	2095.5576171875	3.74608657965373	0.0394530527969533	3.66875908113763	3.82341407816984	-1.99408577274185	0.0673955581202421	-2.12618023821595	-1.86199130726776	-0.0317760833797118	0.0567295008552714	-0.142965207724076	0.0794130409646524	0.843757104078849	0.0284887771406869	0.787919451073651	0.899594757084047	108829	6.41444467926747	30.5	43.16	12.2908882833626	0.5176886	328.2	0.05326	3.143	2.843	1.395	1.947	98.24	0.053	100000	92	2022-11-18 02:30:00	Sonic	18-Nov-2022 02:00:00	-37.8321261738384	0.517688604388636	1.39454690134319	3.1428387028431	2.84302248021676	4.65756156952874	4.79568433334528	101908.167450412	0.4	0.5	0.02	1.395	5.49	8.11891029726025	1324.94119436269	760506.727367365	605.352598826532	0.568972176770041	1319.69368730038	760980.409526255	597.543431238732	7.54993812049021	5.24750706231202	-473.682158890297	7.80916758780052	1	2.01542008171848	1.40079705867265	2.0846201553949	2.01542008171848	1.40079705867265	2.0846201553949	2.14660353246876	0.0604132120863972	144.788226816039
2022-11-18 02:30:00	84	NaN	Plot	1.000	2095.5576171875	4.24110230038986	0.048392484548904	4.14625362552547	4.33595097525425	-1.41675687746571	0.0617042168578089	-1.5376963840247	-1.29581737090671	-0.0471811329826885	0.0503818584603312	-0.145928956259639	0.0515666902942615	0.856109118447253	0.0299476757515508	0.797412042097877	0.91480619479663	105107	7.34493706413464	26.8	41.81	12.6600551149731	0.3881447	184	0.03353	3.163	2.966	1.594	1.947	95.883	0.053	100000	92	2022-11-18 03:00:00	Sonic	18-Nov-2022 02:30:00	-28.4409687819123	0.388144691178017	1.59391284713367	3.16346577282489	2.9661907979115	3.94118325006425	4.7682727915196	101944.381625442	0.4	0.5	0.02	1.594	7.484	8.35395045658849	1324.68288974311	760294.969720975	604.162108762336	0.571273160761964	1319.5981153585	760819.998781803	595.292898674902	7.78267729582652	5.08477438461114	-525.029060828499	8.86921008743445	1	1.83506002557663	1.19892754865727	2.09125115577126	1.83506002557663	1.19892754865727	2.09125115577126	2.14932008719065	0.0625712816739803	145.986162644417
2022-11-18 03:00:00	85	NaN	Plot	1.000	2095.5576171875	4.40956166358374	0.0488611984173749	4.31379431529868	4.5053290118688	-2.23017204501994	0.0703305732647425	-2.36801910409938	-2.0923249859405	0.0200060074989829	0.0591699415181997	-0.0959663505462674	0.135978365544233	0.879282804339663	0.0291322051605198	0.822184040324756	0.936381568354569	103086	7.5784205716962	31.8390239579817	41.29	12.8001989114583	0.4214921	248.2	0.04131	3.027	3.077	1.428	1.947	99.202	0.053	100000	91	2022-11-18 03:30:00	Sonic	18-Nov-2022 03:00:00	-26.9916304405078	0.421492121487426	1.42804320811185	3.02661331885757	3.07706463066204	4.059832956268	4.73254115735193	101983.250900869	0.4	0.5	0.02	1.428	5.78	8.75032552696611	1324.56008564744	760274.094998244	604.296129152203	0.569855194107166	1319.50308689845	760855.767834609	597.431844098696	8.18047033285895	5.05699874899756	-581.672836365411	6.86428505350727	1	1.85516633102496	1.1468257243709	1.55668195099658	1.85516633102496	1.1468257243709	1.55668195099658	2.15206640654053	0.0646355679778479	146.877880063121
2022-11-18 03:30:00	86	NaN	Plot	1.000	2095.5576171875	4.1502512760146	0.0462758613558296	4.05955115659062	4.24095139543858	-1.30866659144705	0.0539777257077127	-1.41446227032765	-1.20287091256646	-0.174659234083922	0.0521256333297538	-0.276824834670062	-0.0724936334977822	0.87038861503007	0.0305891724588425	0.810434213019826	0.930343017040315	102489	7.2166788630975	28	41.22	12.7949056746112	0.3819067	206.4	0.02911	3.091	3.053	1.593	1.947	92.787	0.053	100000	92	2022-11-18 04:00:00	Sonic	18-Nov-2022 03:30:00	-24.115379775024	0.381906685473049	1.59269512195405	3.09133665715747	3.05314699213756	4.01252366044665	4.47301257304778	101952.913051178	0.4	0.5	0.02	1.593	7.472	8.1843539582771	1328.10220945678	760777.706868713	604.180458701642	0.553240605527506	1323.07324612367	761287.450316045	595.544763146447	7.6311133527496	5.02896333311196	-509.743447331944	8.63569555519575	1	1.83871116355094	1.21172502546428	2.08076450818863	1.83871116355094	1.21172502546428	2.08076450818863	2.1547883662715	0.0668166730236836	148.069808802955
2022-11-18 04:00:00	87	NaN	Plot	1.000	2095.5576171875	4.16712540675758	0.044460065584017	4.07998422472618	4.25426658878899	-1.45213979279362	0.0632775028944871	-1.57616292064531	-1.32811666494193	-0.0820223192871069	0.0475143777231595	-0.175149915566928	0.011105276992714	0.856877162679028	0.0286646701364825	0.800694761564188	0.913059563793868	104664	7.29692062218146	33.5	41.6	12.4913711022649	0.3819803	231.3	0.03069	3.354	2.868	1.618	1.947	90.429	0.053	100000	92	2022-11-18 04:30:00	Sonic	18-Nov-2022 04:00:00	-21.5107875783606	0.381980294544628	1.61814033136117	3.35367634471211	2.86841552808117	3.96310591008294	4.19570499222181	102005.943289492	0.4	0.5	0.02	1.618	7.766	8.27632542115274	1329.71921184457	761426.650816029	602.989368564715	0.521407655843519	1324.74223801869	762001.481019209	593.906137416206	7.75491776530922	4.97697382588103	-574.830203179736	9.08323114850919	1	1.86097537471119	1.19434222397295	2.17973549194835	1.86097537471119	1.19434222397295	2.17973549194835	2.15754328511394	0.0689664890268349	149.318431301016
2022-11-18 04:30:00	88	NaN	Plot	1.000	2095.5576171875	4.19559745357225	0.0468784726264479	4.10371622346529	4.2874786836792	-1.20642999507178	0.0565215041975237	-1.31721144852371	-1.09564854161986	-0.0315907715670349	0.0510233975223046	-0.131596003519508	0.0684144603854386	0.85171750698762	0.0281334906652156	0.796576211107084	0.906858802868157	100897	7.41911057811431	28.7	41.25	12.8225872845935	0.3444828	119.8	0.02142	3.44	3.165	1.714	1.947	91.477	0.053	100000	92	2022-11-18 05:00:00	Sonic	18-Nov-2022 04:30:00	-30.448661802099	0.344482788952631	1.71393018057102	3.44038106303651	3.16544402070645	3.88364634084006	3.94570286239963	101966.748045147	0.4	0.5	0.02	1.714	8.99	7.74438671653218	1331.42065379775	762354.826729231	602.254128317528	0.474322790576514	1326.33903239821	762833.187489023	594.8755584406	7.27006392595566	5.0816213995322	-478.360759791918	7.37856987692874	1	1.73278394946248	1.21117944601801	1.75864580875041	1.73278394946248	1.21117944601801	1.75864580875041	2.1601084341305	0.0711466120296673	150.325840104073
2022-11-18 05:00:00	89	NaN	Plot	1.000	2095.5576171875	4.60010371834784	0.0510252363900524	4.50009488223718	4.70011255445849	-1.54015263113346	0.0648215217021565	-1.66720201686875	-1.41310324539817	-0.0713632312066968	0.0521129969847909	-0.173504064712038	0.0307776022986446	0.876437660162926	0.0295258026695676	0.818567449868476	0.934307870457375	108632	7.86870627439429	31.5	42.39	12.5917932492645	0.3802583	114.8	0.04111	3.129	2.645	1.542	1.947	91.507	0.053	100000	92	2022-11-18 05:30:00	Sonic	18-Nov-2022 05:00:00	-42.6411095222335	0.380258281917015	1.54219968121068	3.12932841150989	2.64459240286999	3.66726193282427	3.43300975333964	102032.553537352	0.4	0.5	0.02	1.542	6.904	7.13686059895172	1333.77004690177	763193.886049429	602.197741655723	0.445485460712881	1329.15966224604	763635.531226335	594.920235058357	6.69137513823883	4.61038465572892	-441.645176905906	7.27750659736535	1	1.45461397132195	1.00223493599505	1.58203098080995	1.45461397132195	1.00223493599505	1.58203098080995	2.1622617906405	0.0729506349144584	151.232078261209
2022-11-18 05:30:00	90	NaN	Plot	1.000	2095.5576171875	4.59571069224446	0.0585609366179937	4.48093197631758	4.71048940817133	-1.48080117116055	0.0845952135582572	-1.64660674987107	-1.31499559245004	-0.1100702418751	0.0505085836277549	-0.209066444922466	-0.0110740388277341	0.874993652937395	0.0351332486573538	0.80613291743489	0.9438543884399	107615	7.66157877619291	30.1	41.77	13.0055015576786	0.3765037	176	0.03606	3.067	2.632	1.569	1.947	89.525	0.053	100000	92	2022-11-18 06:00:00	Sonic	18-Nov-2022 05:30:00	-26.9980984966587	0.376503690902988	1.56942541529733	3.06668951485494	2.63161214942243	3.75430568941132	3.44036186770445	102153.537318712	0.4	0.5	0.02	1.569	7.2	7.2102285928646	1334.06795274445	763335.827985277	603.176649103609	0.423995544334306	1328.35801959144	763777.618835617	595.048221743943	6.78623304853029	5.70993315300643	-441.790850340156	8.12842735966592	1	1.47664496374467	1.24244834702983	1.7686986636002	1.47664496374467	1.24244834702983	1.7686986636002	2.16444776101362	0.0751870419391121	152.2452456624
2022-11-18 06:00:00	91	NaN	Plot	1.000	2095.5576171875	4.6725374427721	0.0520525515266238	4.57051508162176	4.77455980392245	-1.65751660685408	0.071298642301506	-1.79726106934585	-1.5177721443623	-0.0793729425155957	0.0596360153142419	-0.196258799472003	0.0375129144408119	0.90995861069345	0.0335217987129866	0.844256297273594	0.975660924113305	110581	7.70966260026587	32	41.21	12.7659788170287	0.4146489	148.2	0.05249	3.006	2.611	1.429	1.947	90.123	0.053	100000	92	2022-11-18 06:30:00	Sonic	18-Nov-2022 06:00:00	-42.7875171452667	0.414648939580728	1.42946153823504	3.00606996751463	2.61078278420059	3.74561123967079	3.12824720769118	102180.202884208	0.4	0.5	0.02	1.429	5.789	6.65956031984578	1332.37293198252	763095.11932611	599.879596013097	0.398107454179835	1327.8906771026	763463.186937936	594.161688927162	6.26145286566594	4.48225487991772	-368.067611826584	5.71790708593483	1	1.34005408032668	0.959276396351039	1.22372632771082	1.34005408032668	0.959276396351039	1.22372632771082	2.16643152731486	0.076913739452544	152.94623540629
2022-11-18 06:30:00	92	NaN	Plot	1.000	2095.5576171875	3.84745332224204	0.0587269427968711	3.73234923624515	3.96255740823893	-1.24420865004361	0.066508441641589	-1.37456437812418	-1.11385292196303	-0.0966861385376688	0.0594044611082271	-0.213118152096605	0.019745875021267	0.873046924638696	0.0288405425461033	0.816519815762863	0.92957403351453	101804	6.63622058072374	25.5	41.25	12.7863911034636	0.3867124	183.6	0.0236	3.405	3.021	1.708	1.947	87.691	0.053	100000	92	2022-11-18 07:00:00	Sonic	18-Nov-2022 06:30:00	-28.0511476508893	0.386712381503632	1.7084100911915	3.40473388343984	3.02106142897756	4.26622387815322	3.44986710963462	102176.542729907	0.4	0.5	0.02	1.708	8.909	6.6711466558537	1330.53001163119	762660.571276486	600.864846579945	0.376432280476762	1325.1525166942	762955.046955072	594.455758376196	6.29471437537694	5.37749493699448	-294.475678585353	6.40908820374966	1	1.63607296779595	1.39767645936269	1.66580011944495	1.63607296779595	1.39767645936269	1.66580011944495	2.16885350898525	0.0794295570793968	153.900459216516
2022-11-18 07:00:00	93	NaN	Plot	1.000	2095.5576171875	4.36923848756602	0.0467736353643163	4.27756273720416	4.46091423792789	-1.35784905866048	0.0575167861462887	-1.47058125249775	-1.24511686482321	-0.0690132443655538	0.0513133032840469	-0.169586688047454	0.0315601993163468	0.849720204523677	0.0286242008376231	0.793617122737143	0.905823286310211	104261	7.56144579468833	29.5	41.14	12.3648058743388	0.3651996	207.2	0.03279	3.334	2.9	1.625	1.947	85.124	0.053	100000	92	2022-11-18 07:30:00	Sonic	18-Nov-2022 07:00:00	-20.951855499438	0.365199641683968	1.62503569549004	3.33431318871575	2.89974469790399	3.72847399933268	3.67917946359069	102231.06291133	0.4	0.5	0.02	1.625	7.85	6.70242862290792	1329.55586376584	762574.163833027	600.510516716178	0.373570898424215	1324.60802869838	763084.829627623	593.880650912475	6.32885772448371	4.94783506745057	-510.665794595727	6.6298658037025	1	1.44850361052489	1.13242503963359	1.51739618301216	1.44850361052489	1.13242503963359	1.51739618301216	2.17099781994402	0.0814679221507373	154.769672485547
