Time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-30 01:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.44201047416959	1388.80942557814	784551.191038157	596.66998999242	2.1955313407248	1382.73035673114	784645.072052863	595.365523758125	0.352522049245899	1382.38728666834	784251.114395123	600.833630051451	-0.00611157507630972	6.42213890980156	300.076643033884	-4.16364005903074	2.3938092914789	0.343070062795277	393.957657740219	-5.46810629332583	NaN	NaN	NaN	-0.00845520134712062	1.07082055152784	-0.808095960033334	0.0139695942489435	0.999021421871959	-119.879368974745
2022-11-30 01:30:00	274	CRDS_e	Plot_east	0.5	47.376953125	6.76603325402404	0.0957354684749692	6.57839291261532	6.95367359543276	-0.868200602453944	0.0429310430030815	-0.952344919021808	-0.78405628588608	-0.422109787966705	0.0326429771192052	-0.486089621865425	-0.358129954067986	0.604827832753331	0.0262593950911514	0.553359741161149	0.656295924345512	56081	7.61233037927284	32.5	10.66	5.34630317218662	0.1348237	27.4	0.03555	2.743	2.483	1.52	1.947	82.984	0.053	100000	87	2022-11-30 02:00:00	Sonic	-8.25658421845784	0.134823735939181	1.52004556606595	2.74283042970913	2.48264670940766	1.34922095147933	3.40752655485685	104375.034940601	0.4	0.5	0.02	1.52	6.672	1.41218312446261	1374.28925300771	782898.716947352	595.740000770438	2.28741661334684	1368.21308729356	782774.939766502	594.624978261949	0.36700168326387	1367.8834443998	782560.468194297	600.831706165619	-0.0504185588012603	6.40580860790965	338.248753054882	-5.09170539518129	2.47121493008297	0.329642893754226	214.471572205308	-6.20672790366973	-0.00745171608065543	0.946759846930969	-0.752539221138626	-0.00745171608065543	0.946759846930969	-0.752539221138626	0.013958563005157	1.00072558959643	-120.310447610505
2022-11-30 02:00:00	275	CRDS_e	Plot_east	0.5	47.376953125	6.63431876438575	0.090459755630064	6.45701875530278	6.81161877346872	-1.02049619908525	0.0427710680505339	-1.10432696671257	-0.936665431457934	-0.409821669766426	0.0313697742879263	-0.471306041766339	-0.348337297766513	0.61469965216519	0.0202704716913021	0.574969776819501	0.654429527510879	58579	7.23087625258198	36	11.15	5.28480924951626	0.1536894	37.2	0.04469	2.872	2.372	1.436	1.947	83.439	0.053	100000	87	2022-11-30 02:30:00	Sonic	-9.00119591326997	0.153689354696764	1.43642674832305	2.87212324572337	2.37225759985505	1.45011188006773	3.35465145532697	104397.257066983	0.4	0.5	0.02	1.436	5.852	1.36644328374727	1380.41959505656	782503.943821451	596.639230634367	2.37974069809763	1374.31065568057	782435.901541449	594.752638920661	0.342043627080893	1373.75029025714	782146.137321141	600.847523403843	-0.0712003433336196	6.66930479941948	357.806500309729	-4.20829276947529	2.58849707101674	0.560365423425992	289.764220307698	-6.09488448318177	-0.0107321257633619	1.00527349322157	-0.634321762177932	-0.0107321257633619	1.00527349322157	-0.634321762177932	0.0139426755646853	1.00253508188423	-120.673807488889
2022-11-30 02:30:00	276	CRDS_e	Plot_east	0.5	47.376953125	7.52569833553395	0.102451075025446	7.32489548783607	7.72650118323184	-0.909831506492312	0.0380224299994444	-0.984355001910838	-0.835308011073785	-0.297842741564397	0.0335599295694649	-0.363619790994237	-0.232065692134557	0.715178430863281	0.0267039927732985	0.662838933279188	0.767517928447374	65391	7.58373017693566	37.6	11.02	5.9654896572982	0.1325447	28.8	0.0343	3.024	2.365	1.642	1.947	84.943	0.053	100000	86	2022-11-30 03:00:00	Sonic	-7.45183380793165	0.132544656571707	1.64151751081933	3.02368617851681	2.3652220217595	1.3382695314508	3.27189110745885	104405.594992482	0.4	0.5	0.02	1.642	8.058	1.35487276676181	1383.14921732379	783326.021096344	596.528572370768	2.42284240712828	1377.47405949531	783475.58257656	595.332893224323	0.336421475690228	1377.16818267683	783232.019853933	602.032757106311	-0.0771487089284202	5.98103464696601	94.0012424109736	-5.50418473554316	2.63722093143806	0.305876818479874	243.562722627074	-6.69986388198822	-0.0102513687751937	0.794748125728807	-0.73138524694169	-0.0102513687751937	0.794748125728807	-0.73138524694169	0.0139274998190073	1.00396562851055	-121.09276844881
2022-11-30 03:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.33396280439056	1380.76218028827	782933.339129829	596.02805186043	2.46732121219983	1375.16005024909	783128.579065693	595.553707129184	0.330092066475575	1374.71492534964	782847.356975678	601.284325836855	-0.0917292620850134	6.04725493863452	85.9821541511919	-5.25627397642484	2.68802914572426	0.445124899453731	281.222090015654	-5.73061870767094	NaN	NaN	NaN	-0.0108418585500229	0.870349930841862	-0.737979195232102	0.0139114499341928	1.00553225838606	-121.515506634095
2022-11-30 03:30:00	278	CRDS_e	Plot_east	0.5	47.376953125	6.28298455909952	0.081162433798243	6.12390718652211	6.44206193167692	-1.03029148763356	0.0448945801270927	-1.11828431282824	-0.942298662438882	-0.1179783613313	0.0302291116393498	-0.177227048561288	-0.0587296741013117	0.677739812290678	0.0205509333543887	0.637460235532837	0.718019389048518	64018	6.41026898684745	29.3	11.1	5.56689853213273	0.1620132	34.4	0.0399	3.134	2.481	1.562	1.947	93.456	0.053	100000	85	2022-11-30 04:00:00	Sonic	-11.3770190835381	0.162013203097125	1.56165765640128	3.13387980668285	2.48117724202324	1.57452216541774	3.29323158152396	104397.255148781	0.4	0.5	0.02	1.562	7.122	1.33687607800337	1382.05202600604	781693.041466438	595.436240220788	2.60576815228436	1376.57237593402	781783.689291121	595.060550826638	0.313105346002665	1376.10862585538	781464.96183492	600.11438178466	-0.0718292679992933	5.94340015065814	228.07963151834	-4.67814156387215	2.8434628062817	0.463750078642533	318.727456201101	-5.05383095802176	-0.0114323483248522	0.945951735954918	-0.744573143522514	-0.0114323483248522	0.945951735954918	-0.744573143522514	0.013894525910242	1.00723497151078	-121.942022044744
2022-11-30 04:00:00	279	CRDS_e	Plot_east	0.5	47.376953125	5.82513405342165	0.0861797767893625	5.65622275025598	5.99404535658732	-0.777368537280237	0.0382863863370195	-0.852409383875799	-0.702327690684675	-0.199095759681518	0.0349037556368161	-0.26750669168475	-0.130684827678287	0.683617807263889	0.0229204967951391	0.638693915289392	0.728541699238385	64072	5.93681327256836	26	11.15	5.84592200556349	0.1645814	35	0.03362	2.97	2.621	1.68	1.947	89.373	0.053	100000	85	2022-11-30 04:30:00	Sonic	-11.7252704998192	0.164581445909413	1.68002085495547	2.96961550451752	2.62100368829993	1.66996183625658	3.38119853069799	104405.632324646	0.4	0.5	0.02	1.68	8.539	1.3587781387564	1373.8253701477	779746.006079048	594.488509017236	2.74948494124344	1367.0688078592	779742.944627513	595.70556114806	0.326149644433383	1367.34025101762	779556.085292766	599.672810684098	-0.0629715056769817	6.48511913007815	189.920786282513	-5.18430166686153	2.97413529681006	-0.271443158417924	186.859334746958	-3.96724953603723	-0.0108103101318317	1.11329955166763	-0.889988388132682	-0.0108103101318317	1.11329955166763	-0.889988388132682	0.0138785227285344	1.00923891070378	-122.451835977921
2022-11-30 04:30:00	280	CRDS_e	Plot_east	0.5	47.376953125	5.68835603354297	0.0836969821741259	5.52431097730408	5.85240108978186	-0.836065710302809	0.0415189455412589	-0.917442333203325	-0.754689087402293	-0.288569087868873	0.0309471887677062	-0.349225197443672	-0.227912978294074	0.609631174906621	0.0200945422763786	0.570246119051617	0.649016230761625	52972	6.45881786604244	25.3	10.61	5.908385555558	0.1412837	26.8	0.01899	3.205	2.727	1.631	1.947	86.982	0.053	100000	86	2022-11-30 05:00:00	Sonic	-9.68517706340912	0.14128367641995	1.63113611422457	3.2050081509427	2.72729444059686	1.63533559967149	3.35733666759963	104419.428511472	0.4	0.5	0.02	1.631	7.923	1.3589386309812	1373.87155874586	779533.490581499	595.711622207386	2.77453248641528	1367.87379796579	779498.435275321	594.716059390596	0.317122197113122	1367.47624015018	779357.214711206	600.491030586896	-0.0537835661319255	6.39531859567319	176.275870293146	-4.77940837951053	3.00821028930216	0.397557815609389	141.220564115443	-5.77497119629993	-0.00945502809858872	1.12428240390746	-0.840209078216522	-0.00945502809858872	1.12428240390746	-0.840209078216522	0.013864525856024	1.01126261903081	-122.933134723576
2022-11-30 05:00:00	281	CRDS_e	Plot_east	0.5	47.376953125	6.76881572957855	0.0859081355438103	6.60043683991509	6.93719461924202	-0.898959974935222	0.0405773923187666	-0.97849116509344	-0.819428784777004	-0.211506872806286	0.0314648762200012	-0.273177643424051	-0.149836102188521	0.672032027206826	0.0207168835141486	0.631427190175754	0.712636864237899	64092	7.10504899207389	34.3	10.86	5.65291500744587	0.1374452	21.6	0.03316	3.411	2.753	1.702	1.947	90.196	0.053	100000	85	2022-11-30 05:30:00	Sonic	-11.0495703323347	0.137445178538628	1.70190797755707	3.41108212307556	2.75301619012484	1.39933870997153	3.18140360076923	104441.793392764	0.4	0.5	0.02	1.702	8.829	1.33012697395684	1370.98002533774	779281.063338064	596.524386822168	2.62005169857231	1366.26101979936	779299.915498012	594.430114854208	0.322044149972593	1365.61739256056	779144.83708939	600.077754642512	-0.0875171760157511	5.36263277717762	136.226248673862	-3.55336782034362	2.84880754859972	0.643627238800036	155.078408621834	-5.64763978830354	-0.0129294664697868	0.792255690126686	-0.524961523891989	-0.0129294664697868	0.792255690126686	-0.524961523891989	0.0138453855539628	1.01268867927304	-123.233849545062
2022-11-30 05:30:00	282	CRDS_e	Plot_east	0.5	47.376953125	8.23876633634724	0.111644846070332	8.01994381041331	8.45758886228117	-1.01068738613432	0.0374288254697809	-1.08404742397143	-0.937327348297216	-0.5189022205196	0.0321714222825275	-0.581957812734891	-0.455846628304308	0.600027302054222	0.0192566564088489	0.562284492200092	0.637770111908352	53277	9.62643729939749	50.4	10.61	4.99299984925664	0.1121325	19.6	0.04157	2.898	2.522	1.432	1.947	81.614	0.053	100000	87	2022-11-30 06:00:00	Sonic	-6.62661057377385	0.112132485893161	1.43192435189639	2.89794290227406	2.52165862413698	1.07827570647531	2.85901163806665	104433.341488135	0.4	0.5	0.02	1.432	5.816	1.29204182635516	1376.85069528498	780997.000439166	595.52818350629	2.24193947113398	1371.24238654465	781040.408370637	594.629021019707	0.297025325508731	1371.57823619909	780747.46755421	600.529994553711	-0.100583499153572	5.27245908588975	249.532884956338	-5.00181104742103	2.49571414562525	-0.335849654436743	292.940816426999	-5.90097353400347	-0.012208563157062	0.639957351700711	-0.607106797695472	-0.012208563157062	0.639957351700711	-0.607106797695472	0.013827312450397	1.0138406025061	-123.581619817707
2022-11-30 06:00:00	283	CRDS_e	Plot_east	0.5	47.376953125	7.76293524801528	0.135345338202861	7.49766004883345	8.02821044719712	-0.715064999143463	0.0380793684489278	-0.789700093223077	-0.64042990506385	-0.726753596574685	0.0388047216819813	-0.802810374074875	-0.650696819074494	0.438463522503896	0.0173977363882828	0.404364173039806	0.472562871967985	38081	11.6797300491059	50.3	10.51	4.36504671528664	0.0795842	7.1	0.02569	3.001	3.242	1.536	1.947	76.255	0.053	100000	88	2022-11-30 06:30:00	Sonic	-6.5396690659666	0.0795841692409626	1.53611099429702	3.00128760046314	3.24198986611931	0.861052296580694	2.42955449872373	104461.317620729	0.4	0.5	0.02	1.536	6.84	1.24673192507836	1378.49972490401	786423.542275541	597.264634343884	1.94856271908029	1372.91262676105	785415.237184634	596.391275020554	0.293928035864883	1373.08735650375	784486.589170538	602.120776378438	-0.142796110786528	5.41236840026181	1936.95310500322	-4.85614203455407	2.2054346832154	-0.174729742692307	928.64801409631	-5.72950135788381	-0.018394602843433	0.697206433822254	-0.625554880906113	-0.018394602843433	0.697206433822254	-0.625554880906113	0.0138000817633813	1.01509557408698	-123.939957744926
2022-11-30 06:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.23243621676951	1389.69812898863	788035.558651262	596.311908729057	1.70919974109973	1384.23936608639	786877.883877649	595.073296990551	0.245400550994849	1380.47564909533	786018.308849693	601.168592260461	-0.108564334225334	9.22247989330072	2017.24980156915	-4.8566835314042	2.01459919010488	3.76371699105744	859.57502795523	-6.09529526990946	NaN	NaN	NaN	-0.018417421461813	1.21474221661585	-1.38426298395055	0.0137728172965302	1.01728211007689	-124.732908041591
2022-11-30 07:00:00	285	CRDS_e	Plot_east	0.5	47.376953125	2.65459606805488	0.0709854150624259	2.51546552710144	2.79372660900832	-0.487228056526265	0.0208617633835863	-0.528116856320539	-0.446339256731991	-0.456579795395472	0.0223915930319448	-0.500467042495514	-0.412692548295431	0.215405706669617	0.0108011233693285	0.194235637635606	0.236575775703628	14058	7.58845497225779	34.2	9.31	1.50771296702909	0.0933541	7.8	0.02673	2.596	2.855	1.391	1.947	54.314	0.053	100000	87	2022-11-30 07:30:00	Sonic	-9.6286190402412	0.093354055542966	1.39108179807953	2.595793909704	2.85471378483621	1.00077486289952	2.2429428831097	104441.823965324	0.4	0.5	0.02	1.391	5.457	1.3120961947272	1387.82184171849	787422.664612413	596.524036137438	1.72971744332682	1382.59340493543	787094.129566529	595.590230923881	0.26544758353807	1383.22334335248	785993.578226737	602.21275875893	-0.0489513888108683	4.59849836601029	1429.08638567652	-5.68872262149216	2.01506985978875	-0.629938417046105	1100.55133979255	-6.62252783504914	-0.018440240080193	1.73227799940945	-2.14297108699498	-0.018440240080193	1.73227799940945	-2.14297108699498	0.0137455190498438	1.02040021047583	-125.960470707703
2022-11-30 07:30:00	286	CRDS_e	Plot_east	0.5	47.376953125	5.69387604336162	0.114226838324309	5.46999284434834	5.91775924237491	-0.660156383904912	0.0266312885447211	-0.712353382094691	-0.607959385715134	-0.483443948468604	0.0222843341036156	-0.527120969387571	-0.439766927549636	0.349785254848259	0.014991613845137	0.320401875992128	0.379168633704389	26865	10.6875265214964	45.8	10.16	3.23881810390523	0.0773987	7	0.02018	2.917	2.501	1.514	1.947	69.779	0.053	100000	88	2022-11-30 08:00:00	Sonic	-6.06643227616983	0.0773986818403933	1.51386285004832	2.91706511422338	2.50120247074945	0.884130355532427	2.21533482611443	104542.712196487	0.4	0.5	0.02	1.514	6.609	1.33824240517359	1389.04881038746	789875.495018406	597.089799048381	1.64379291122689	1382.98675518098	789122.386294505	595.650982482515	0.250735460281082	1381.49457299049	788990.842129182	600.542916154592	-0.00809305510749153	7.55423739696676	884.652889224351	-3.45311710621081	1.9438574509458	1.49218219049135	131.544165323023	-4.89193367207702	-0.00142136130921344	1.32673021671662	-0.606461587838171	-0.00142136130921344	1.32673021671662	-0.606461587838171	0.01374341491934	1.02278832486592	-126.307871383419
2022-11-30 08:00:00	287	CRDS_e	Plot_east	0.5	47.376953125	3.3409507962475	0.0723053327365301	3.19923323287755	3.48266835961746	-0.878487649557113	0.0281520589635955	-0.933665339074228	-0.823309960039998	-0.295526312339673	0.0192203045554491	-0.333197873007984	-0.257854751671361	0.355407194603126	0.0120495340300825	0.331790256019786	0.379024133186466	21308	6.0733715036606	38.3	9.34	1.70787904011515	0.124849	16.1	0.0479	2.575	1.976	1.275	1.947	56.394	0.053	100000	87	2022-11-30 08:30:00	Sonic	-11.0827727268245	0.124849000282125	1.2745660517976	2.57492493391893	1.97577435779652	1.15631583435414	2.32569596365562	104587.838546217	0.4	0.5	0.02	1.275	4.571	1.39388650668314	1395.90397370653	786449.61230435	596.447856041599	1.6989560158555	1390.68068009731	786243.557156079	594.582559316304	0.238601157457565	1380.9760410713	785731.903272697	601.131224907266	0.0596853492255753	14.9279326352284	717.709031652776	-4.68336886566749	2.01115485839794	9.70463902601364	511.653883382678	-6.54866559096251	0.017864779479127	4.46816895717089	-1.40180719540311	0.017864779479127	4.46816895717089	-1.40180719540311	0.0137698612755208	1.03083102898883	-127.110871567886
2022-11-30 08:30:00	288	CRDS_e	Plot_east	0.5	47.376953125	5.32419860736943	0.0864217659329159	5.15481300845698	5.49358420628188	-0.561049273508808	0.028829710640347	-0.617555151982507	-0.504543395035108	-0.65430883985616	0.0318077349615636	-0.71665160939289	-0.591966070319431	0.443414113270824	0.0160510194907876	0.411954312371674	0.474873914169974	39161	8.22903654145706	35.7	10.85	3.87413770418204	0.1057962	10.6	0.02656	3.066	3.842	1.705	1.947	77.382	0.053	100000	87	2022-11-30 09:00:00	Sonic	-10.2361117911656	0.105796200666112	1.70546514409919	3.06571439250269	3.84223293312591	1.13588537866439	2.59708428007159	104647.404481421	0.4	0.5	0.02	1.705	8.869	1.55260914984513	1372.87754439613	781635.489550636	597.200510532124	2.15311869104375	1366.47581306915	781659.881115458	594.782053135254	0.272698296897456	1365.78454144567	781308.817778018	601.128552088163	0.184310852947673	7.09300295046751	326.671772617265	-3.92804155603983	2.43122039414629	0.69127162347786	351.063337439904	-6.34649895290966	0.0346175765668398	1.3322198275342	-0.737771417956286	0.0346175765668398	1.3322198275342	-0.737771417956286	0.0138211078504405	1.03322902467839	-127.533490731673
2022-11-30 09:00:00	289	CRDS_e	Plot_east	0.5	47.376953125	1.55248866938966	0.0466611189655404	1.46103344978632	1.643943888993	-0.822559079478826	0.0309490791318596	-0.883218894144129	-0.761899264813523	-0.201396352848405	0.0159321865347121	-0.232623242614369	-0.170169463082441	0.197409284534972	0.0105958829841642	0.176641484133021	0.218177084936923	11007	5.4518942491142	32.4	8.27	0.737921320309368	0.1210527	29.1	0.01954	3.709	2.411	1.446	1.947	46.798	0.053	100000	86	2022-11-30 09:30:00	Sonic	-5.61490610331779	0.121052695932386	1.44622210312475	3.70930007781298	2.41132065526158	1.39245535742261	2.90079183702017	104622.000908551	0.4	0.5	0.02	1.446	5.944	1.66659054025106	1365.22970924792	777167.670741902	596.295512834616	2.3741778324488	1358.7533722206	777232.168502841	594.993803330416	0.312385798033566	1362.48663704729	776698.617807085	600.84035039255	0.258604742217498	2.74307220063588	469.052934816922	-4.54483755793376	2.61259203441523	-3.73326482669108	533.55069575645	-5.84654706213382	0.166574318586921	1.76688709857978	-2.92745296474241	0.166574318586921	1.76688709857978	-2.92745296474241	0.014067698286391	1.03640942145583	-129.210429813178
2022-11-30 09:30:00	290	CRDS_e	Plot_east	0.5	47.376953125	1.38908409799009	0.0360595886203586	1.31840774754688	1.4597604484333	-0.505308999170286	0.0183059491511043	-0.541188434485547	-0.469429563855025	-0.224810549567543	0.0127760266563445	-0.249851404768143	-0.199769694366942	0.239283654475791	0.00968350223715778	0.220304109122781	0.258263199828802	12370	3.7830476960388	16.8	8.66	0.989133210435194	0.1524532	58.8	0.03088	2.635	2.222	1.404	1.947	49.898	0.053	100000	86	2022-11-30 10:00:00	Sonic	-5.55324582745762	0.152453175989482	1.40433839864094	2.63514215873503	2.22197583026989	1.57932360530452	3.17130836218678	104611.25800021	0.4	0.5	0.02	1.404	5.568	1.67778180317622	1364.21254619656	775031.628670823	595.029406103135	2.10667386735449	1357.72463683609	775318.226743118	592.76735881671	0.312871301678761	1357.41616720747	774816.619343973	601.287167420925	0.269310501497456	6.79637898909345	215.009326849715	-6.25776131778923	2.34460256567573	0.308469628621651	501.607399145025	-8.51980860421452	0.193876311655378	4.89270519972646	-4.50495497489589	0.193876311655378	4.89270519972646	-4.50495497489589	0.0143547055790946	1.04521629081534	-131.791012711966
2022-11-30 10:00:00	291	CRDS_e	Plot_east	0.5	47.376953125	1.52485946883007	0.0432409684974432	1.44010770210293	1.60961123555721	-0.651643315364316	0.0278615148747071	-0.706251542038644	-0.597035088689987	-0.385374486584387	0.0202066512202425	-0.424979274591295	-0.345769698577478	0.298574121743938	0.0166699874529572	0.265901151247431	0.331247092240445	16547	3.44872786607844	16.3	9.19	1.47349620510845	0.1961032	148.3	0.02958	2.769	2.318	1.411	1.947	55.024	0.053	100000	87	2022-11-30 10:30:00	Sonic	-4.68738800280239	0.196103228183943	1.41140692750851	2.76889632898651	2.31848168602583	2.05266639727522	3.43964634274335	104683.450519467	0.4	0.5	0.02	1.411	5.629	1.72394458202514	1366.89535958708	774710.713969303	595.77663655891	2.04914748253118	1361.15222299175	775033.591508626	593.600101386338	0.327740606033126	1359.69767192944	774620.811059923	601.058104263972	0.300603975992019	7.19768765764343	89.9029093798017	-5.28146770506271	2.27220687649805	1.45455106231248	412.78044870228	-7.45800287763427	0.197135527657938	4.72023016203963	-3.46357668560425	0.197135527657938	4.72023016203963	-3.46357668560425	0.0146465376941461	1.05371270510701	-133.775060679886
2022-11-30 10:30:00	292	CRDS_e	Plot_east	0.5	47.376953125	2.26313468017333	0.0511294170656092	2.16292165121919	2.36334770912746	-0.838396685878495	0.0334310234435611	-0.903921080886107	-0.772872290870883	-0.590091629397519	0.0290146406936182	-0.646959968502428	-0.533223290292611	0.344295299459755	0.0140997600142563	0.31665994314928	0.37193065577023	22490	4.61606047132059	23.6	9.25	1.76664394028306	0.1792263	1910.1	0.03835	2.796	2.634	1.371	1.947	54.528	0.053	100000	87	2022-11-30 11:00:00	Sonic	-0.278147976098	0.179226328276971	1.3711488765714	2.79587096255035	2.63409734641898	1.75963739032374	3.67765532182565	104686.602837375	0.4	0.5	0.02	1.371	5.29	1.81898096539036	1369.47158725013	773359.993389484	594.592253047382	1.9864053839228	1363.77383278746	773924.921815431	592.960764354292	0.348803995605476	1364.20795185315	773448.232912023	600.173431836811	0.374576969784886	5.26363539698173	-88.2395225386135	-5.5811787894296	2.18840138831733	-0.434119065685991	476.688903407892	-7.21266748251946	0.165512451851163	2.32581624200049	-2.46612755233911	0.165512451851163	2.32581624200049	-2.46612755233911	0.0148915561820105	1.05789917434261	-135.187737748417
2022-11-30 11:00:00	293	CRDS_e	Plot_east	0.5	47.376953125	1.98257872040747	0.0428830892199663	1.89852839266506	2.06662904814989	-0.830844081731261	0.0247230585594832	-0.879300972606372	-0.782387190856151	-0.321233385138551	0.0160273788157743	-0.352646850605272	-0.289819919671831	0.27801568657026	0.00945037135888355	0.259493074872969	0.296538298267551	17163	4.7536502942376	30.9	8.92	1.06891096534872	0.1518119	-221.7	0.03971	2.987	2.423	1.365	1.947	46.383	0.053	100000	86	2022-11-30 11:30:00	Sonic	1.45752966670456	0.15181191960943	1.36509258258695	2.98740962657046	2.42322338376651	1.47721457478262	3.87514009864635	104619.015636478	0.4	0.5	0.02	1.353	5.145	1.89372924802283	1363.6396553726	771892.634906617	594.97791425917	2.09504659990118	1357.31236244565	772534.992930643	592.309432732282	0.416717117717861	1358.63142371332	771558.364855172	601.209120911483	0.381412130304967	5.00823165928136	334.270051444531	-6.23120665231261	2.22912948218332	-1.31906126766285	976.628075470566	-8.89968817920123	0.192381834011906	2.52611995061263	-3.14298069891113	0.192381834011906	2.52611995061263	-3.14298069891113	0.0151763511055041	1.06244619025371	-136.988138038326
2022-11-30 11:30:00	294	CRDS_e	Plot_east	0.5	47.376953125	1.51603903993171	0.0547555619402819	1.40871881159662	1.62335926826681	-0.42107136095296	0.0180397116353374	-0.45642897400997	-0.38571374789595	-0.433391993994258	0.0241168296178813	-0.480660683595733	-0.386123304392783	0.207999320477247	0.013506295909201	0.181527146517683	0.23447149443681	10761	5.08507573645572	22.7	8.35	1.04603826182409	0.1252073	82.8	0.02335	2.664	3.04	1.413	1.947	46.117	0.053	100000	86	2022-11-30 12:00:00	Sonic	-2.18794456180634	0.125207273178858	1.41313021239463	2.6638885112283	3.04006589242207	1.38462992194227	3.8018786946031	104613.963412501	0.4	0.5	0.02	1.413	5.646	1.85885793141778	1366.22402156645	770236.792103351	595.792107447522	1.93827725079639	1360.31524123222	770910.648075975	593.568681382315	0.414067954530676	1361.44336094566	770137.787358832	600.489250632691	0.349189976887108	4.78066062078778	99.0047445190139	-4.69714318516867	2.07500929626572	-1.12811971344308	772.860717143631	-6.92056925037537	0.230330464908633	3.15338886062138	-3.09829962253495	0.230330464908633	3.15338886062138	-3.09829962253495	0.0155173237730576	1.06812229020283	-138.76294357263
2022-11-30 12:00:00	295	CRDS_e	Plot_east	0.5	47.376953125	2.60826340668877	0.0505276911781176	2.50922975307756	2.70729706029997	-0.964138057876445	0.0296162251728207	-1.02218549516578	-0.906090620587114	-0.500452317348752	0.0221006408237161	-0.543769301697116	-0.457135333000387	0.355248880425078	0.0124877469355979	0.330773049933541	0.379724710916615	21938	5.35232017503875	28.1	8.86	1.4249399855965	0.1528833	-440.9	0.04533	2.88	2.548	1.321	1.947	49.897	0.053	100000	86	2022-11-30 12:30:00	Sonic	0.748406442773852	0.152883263274703	1.32093367089474	2.87955004379564	2.54842783290893	1.43702938061044	3.845420773845	104671.775353422	0.4	0.5	0.02	1.315	4.855	1.95431474856495	1369.66344755283	770560.9714911	595.525659023223	2.02748955642172	1363.24785393642	771059.317187345	593.838595302758	0.421785587532552	1365.56919690444	770237.507855647	600.797227584632	0.436929161032401	4.09425064839638	323.463635452907	-5.27156856140857	2.15650396888917	-2.32134296801632	821.809331697179	-6.95863228187318	0.167517268352543	1.5697228423697	-2.02110283336027	0.167517268352543	1.5697228423697	-2.02110283336027	0.0157653101168272	1.0709477913191	-139.920696188922
