st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3	CH4	CO2	N2O	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3	dCH4	dCO2	dN2O	FLAG	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-19	23:30:00	174	NaN	Plot	1	2095.557617	1.268361348	0.050479567	1.169422018	1.367300678	-0.47885246	0.026648009	-0.53108223	-0.42662269	-0.050895103	0.024525902	-0.098965569	-0.002824637	0.292197999	0.019786212	0.253417268	0.330978731	12047	5.542516809	15.4	10.25	2.062308283	0.145854	47.7	0.004542	3.562	3.425	1.665	1.947	6.79	0.053	100000	67	Sonic	-5.718901477	0.145854008	1.664643204	3.561980967	3.425416798	2.209868578	-0.033856512	102852.6948	0.4	0.5	0.02	1.665	8.346	1.83827516	1355.056811	763246.9701	597.8546529	1.580092103	1344.731016	763643.0853	597.0885912	0.258183057	10.32579545	-396.1152758	0.766061678	1	0.20355639	8.141051808	0.60397747	0.20355639	8.141051808	0.60397747	2.258846058	0.371649136	193.2375729
2022-11-20	00:00:00	175	NaN	Plot	1	2095.557617	1.386672911	0.046232306	1.29605816	1.477287662	-0.614708467	0.027309386	-0.668234529	-0.561182406	-0.033203559	0.016524501	-0.065591377	-0.00081574	0.243726981	0.011252598	0.221672028	0.265781934	10842	6.84197565	18.6	8.57	1.853795189	0.1419151	45	0.00736	3.267	2.748	1.369	1.947	357.932	0.053	100000	61	Sonic	-5.587405459	0.141915111	1.369336954	3.267035574	2.74762184	1.978958992	-0.170780819	102831.2186	0.4	0.5	0.02	1.369	5.274	2.097965691	1363.958307	764383.9403	599.4504557	1.646909807	1360.961057	765274.5993	597.4839639	0.451055883	2.997249974	-890.6590301	1.966491849	1	0.32527922	2.161468614	1.418136774	0.32527922	2.161468614	1.418136774	2.259327589	0.37553978	194.0499272
2022-11-20	00:30:00	176	NaN	Plot	1	2095.557617	2.206200466	0.068814917	2.071324073	2.341076858	-0.883948789	0.038819575	-0.960034679	-0.8078629	-0.074200259	0.022344915	-0.117996019	-0.0304045	0.339523953	0.020160506	0.300009609	0.379038297	17862	7.66382264	24.2	11.46	2.711315753	0.1485579	15.5	0.01685	3.152	2.906	1.385	1.947	9.619	0.053	100000	68	Sonic	-18.57555517	0.148557933	1.384523723	3.152141331	2.905946165	1.763913202	-0.467749124	102804.8604	0.4	0.5	0.02	1.385	5.406	2.206589937	1360.386303	765169.1208	598.3231353	1.806327313	1352.823787	765856.2051	598.5027955	0.400262624	7.562515334	-687.0842491	-0.179660172	1	0.181426226	3.427845951	-0.081434201	0.181426226	3.427845951	-0.081434201	2.259596166	0.381709902	194.0032791
2022-11-20	01:00:00	177	NaN	Plot	1	2095.557617	2.127594541	0.043201833	2.042919479	2.212269603	-1.312326782	0.042792596	-1.396199744	-1.228453819	-0.181667148	0.026913049	-0.234416393	-0.128917903	0.482822034	0.016157706	0.45115313	0.514490939	28166	5.520688064	20.1	17.09	3.81850762	0.2586216	153.2	0.02474	3.07	2.55	1.289	1.947	24.752	0.053	100000	76	Sonic	-9.925012493	0.258621564	1.288786463	3.070298608	2.549773502	2.822604556	-0.169399844	102783.4878	0.4	0.5	0.02	1.289	4.668	1.762723114	1336.47092	762738.9204	598.8764041	1.729480895	1330.473428	762907.1481	597.9342633	0.033242219	5.997491835	-168.2276666	0.942140808	1	0.01562432	2.818907324	0.442819715	0.01562432	2.818907324	0.442819715	2.259619295	0.386783936	194.2569404
2022-11-20	01:30:00	178	NaN	Plot	1	2095.557617	1.660329811	0.055593603	1.551367032	1.769292591	-0.622708184	0.028966857	-0.679482868	-0.5659335	-0.04478171	0.019712582	-0.083418128	-0.006145291	0.239010023	0.011613926	0.21624687	0.261773176	11450	7.631930796	17.74349911	9.82	2.099450969	0.1330634	15.3	0.01013	3.011	2.711	1.344	1.947	7.564	0.053	100000	67	Sonic	-13.55162159	0.133063396	1.343819256	3.011391884	2.710681481	1.749244894	-0.436578724	102747.3017	0.4	0.5	0.02	1.344	5.075	1.71401606	1351.68931	764849.7467	597.9750833	1.58151578	1343.677809	765777.9864	596.380703	0.13250028	8.011500605	-928.239747	1.594380344	1	0.07980359	4.825246497	0.960279297	0.07980359	4.825246497	0.960279297	2.259737434	0.395469379	194.8070192
2022-11-20	02:00:00	179	NaN	Plot	1	2095.557617	4.255585255	0.061429377	4.135184431	4.37598608	-1.096834028	0.037580025	-1.170490416	-1.02317764	-0.228572429	0.031010723	-0.289353064	-0.167791794	0.627199155	0.020718981	0.586590207	0.667808102	53212	8.590543486	40.9	34.88	6.836705213	0.1965546	25	0.02713	3.013	2.469	1.563	1.947	51.901	0.053	100000	86	Sonic	-26.70978269	0.196554616	1.563058386	3.012531066	2.468552108	2.099775734	-0.434535736	102708.1702	0.4	0.5	0.02	1.563	7.133	1.903069102	1342.514965	764887.3612	599.0956004	1.620040403	1339.817893	764859.7759	597.8089137	0.2830287	2.697071429	27.58528449	1.286686693	1	0.066507585	0.633772153	0.302352465	0.066507585	0.633772153	0.302352465	2.259835889	0.396610169	194.9802164
2022-11-20	02:30:00	180	NaN	Plot	1	2095.557617	4.153414621	0.061657079	4.032567503	4.274261738	-1.379019378	0.047268979	-1.471665995	-1.286372761	-0.262053437	0.039348358	-0.339175735	-0.18493114	0.696093597	0.024792121	0.647501344	0.74468585	59705	8.001758647	33.1	36.17	8.030217646	0.2572058	40.6	0.03308	2.85	2.399	1.401	1.947	56.578	0.053	100000	87	Sonic	-36.82852598	0.257205786	1.401455615	2.850221906	2.398701038	2.620171623	-0.067326544	102794.5116	0.4	0.5	0.02	1.401	5.542	2.002008744	1337.656642	763732.452	601.7569904	2.014324603	1329.321939	763530.9621	599.3875945	-0.012315859	8.334703281	201.4898601	2.369395838	1	-0.002965237	2.006711114	0.570469374	-0.002965237	2.006711114	0.570469374	2.259831499	0.400222249	195.3069996
2022-11-20	03:00:00	181	NaN	Plot	1	2095.557617	4.956552686	0.081810058	4.796205979	5.116899394	-1.196712488	0.037964798	-1.271123026	-1.122301951	-0.249413672	0.038167096	-0.32422071	-0.174606634	0.577004588	0.020386485	0.537047329	0.616961847	47268	10.15525091	38.2	30.25	6.378406957	0.1745748	18.7	0.03858	2.728	2.437	1.372	1.947	45.82	0.053	100000	84	Sonic	-25.0363765	0.174574759	1.371732399	2.727694337	2.437036016	1.711336619	-0.331171356	102763.9898	0.4	0.5	0.02	1.372	5.298	1.733094494	1333.890872	764957.041	599.5438038	1.929138113	1328.536297	765052.0076	600.5867904	-0.196043618	5.354575248	-94.96659668	-1.042986589	1	-0.039552413	1.080302296	-0.210425805	-0.039552413	1.080302296	-0.210425805	2.259772947	0.402166793	195.186461
2022-11-20	03:30:00	182	NaN	Plot	1	2095.557617	5.217361859	0.11057848	5.000629396	5.434094322	-2.326554682	0.062293324	-2.448648832	-2.204460532	-0.287462796	0.052686263	-0.390727224	-0.184198367	0.48827119	0.026611117	0.436113728	0.540428653	38417	14.0212432	86.1	31.72	4.796459552	0.1299188	11.9	0.02217	4.687	2.752	1.422	1.947	39.857	0.053	100000	83	Sonic	-16.19992775	0.129918762	1.422138938	4.687370747	2.752260722	1.453564191	-1.047925575	102800.0954	0.4	0.5	0.02	1.422	5.726	1.430278514	1339.675162	768202.7192	600.2004021	1.549141124	1335.095213	768602.3542	599.2041938	-0.11886261	4.579949139	-399.6349923	0.996208301	0	-0.022782129	0.877828539	0.190941002	-0.010563077	1.192086507	-0.045771272	2.25975731	0.404312549	195.1602417
2022-11-20	04:00:00	183	NaN	Plot	1	2095.557617	2.758917848	0.042664582	2.675295792	2.842539904	-1.385464989	0.042471188	-1.468707996	-1.302221983	-0.256145253	0.031219691	-0.317335464	-0.194955041	0.643089155	0.020407177	0.60309134	0.68308697	47291	5.820063014	26.3	34.24	6.110078039	0.2922317	186.7	0.02488	3.179	2.509	1.456	1.947	49.065	0.053	100000	85	Sonic	-11.72203683	0.292231678	1.455985237	3.178821557	2.508529263	3.185178211	-0.762285158	102765.4874	0.4	0.5	0.02	1.456	6.038	1.467264799	1335.596458	762564.5154	599.1508641	1.416428266	1331.999186	762419.1912	598.822875	0.050836533	3.597272197	145.3241857	0.327989149	1	0.018426258	1.303870719	0.11888326	0.018426258	1.303870719	0.11888326	2.259784588	0.406659516	195.2283419
2022-11-20	04:30:00	184	NaN	Plot	1	2095.557617	6.867049802	0.104711991	6.661815586	7.072284018	-1.352561773	0.070539436	-1.490818201	-1.214305346	-0.254702336	0.040925182	-0.33491519	-0.174489483	0.740269152	0.024502169	0.692245202	0.788293103	74081	12.35811882	48	37.47	9.852810604	0.1835187	66.9	0.03059	2.929	2.561	1.494	1.947	64.419	0.053	100000	88	Sonic	-8.102083421	0.183518666	1.494230037	2.928957882	2.561444266	1.905447073	-0.846495173	102765.5104	0.4	0.5	0.02	1.494	6.406	1.632832284	1343.692075	763053.628	598.7967617	1.186616273	1337.825251	763144.0472	597.938197	0.446216011	5.866824208	-90.41913112	0.858564742	1	0.064979289	0.854344206	0.125026724	0.064979289	0.854344206	0.125026724	2.259880781	0.408197336	195.2999612
2022-11-20	05:00:00	185	NaN	Plot	1	2095.557617	15.49935567	0.36160051	14.79062312	16.20808822	-3.032539786	0.10829614	-3.244798889	-2.820280683	-1.06479346	0.084932263	-1.231259651	-0.898327269	0.632205325	0.04360153	0.546746863	0.717663788	58644	34.98048053	252.7	34.99	5.13194529	0.0682862	14.3	0.0626	4.672	4.546	1.416	1.947	31.716	0.053	100000	79	Sonic	-1.946136228	0.068286164	1.416027633	4.672123227	4.546283769	0.586761017	-0.937133444	102752.4744	0.4	0.5	0.02	1.416	5.673	1.695687765	1343.919339	766520.0273	599.9207187	1.181193876	1335.453579	768133.3526	598.7260566	0.514493889	8.465759838	-1613.325302	1.194662094	0	0.033194534	0.546200759	0.077078178	0.35288003	3.190231113	0.667354543	2.260403171	0.413939752	195.6822433
2022-11-20	05:30:00	186	NaN	Plot	1	2095.557617	7.806488533	0.131380091	7.54898517	8.063991896	-2.650909684	0.069286464	-2.786710301	-2.515109067	-1.454697775	0.07528092	-1.602247454	-1.307148096	0.475808751	0.017750711	0.441017576	0.510599926	41016	21.71141993	123.2	29.56	4.628206364	0.1027532	10.8	0.04062	4.279	5.459	1.265	1.947	27.07	0.053	100000	77	Sonic	-8.831119279	0.102753221	1.2647595	4.278646948	5.458813307	0.994025765	-1.283696614	102708.0924	0.4	0.5	0.02	1.265	4.504	1.57858994	1343.993141	769725.4044	598.6070749	1.035470129	1340.727096	768837.7832	599.1091736	0.543119811	3.266044805	887.6212397	-0.502098612	0	0.06957287	0.418375662	-0.064318113	0.640780771	5.526118021	1.209682362	2.261351759	0.423886764	196.3751882
2022-11-20	06:00:00	187	NaN	Plot	1	2095.557617	16.8363908	0.36218578	16.12651112	17.54627047	-8.643865398	0.219584446	-9.074248212	-8.213482584	-0.056769126	0.070518619	-0.194984752	0.081446499	0.225669624	0.020948836	0.184610164	0.266729085	39088	110.3218072	1147.6	60.17	1.955351085	0.0379634	2.8	0.007217	12.714	4.76	1.519	1.947	357.532	0.053	100000	61	Sonic	-1.73908296	0.037963388	1.519194839	12.71381409	4.760419849	0.531248413	-1.576740796	102732.5885	0.4	0.5	0.02	1.519	6.661	1.90531975	1384.013138	774856.0867	600.766094	1.056355452	1377.725611	777463.6394	599.570663	0.848964298	6.287527027	-2607.552742	1.195430942	0	0.050424364	0.373448627	0.071002803	0.928681512	7.862004929	1.752010181	2.262726545	0.438038373	197.3787959
2022-11-20	06:30:00	188	NaN	Plot	1	2095.557617	0.893016827	0.051319804	0.792430643	0.993603011	-0.233924212	0.016674966	-0.266606941	-0.201241483	-0.040127476	0.016407006	-0.072285005	-0.007969947	0.089364467	0.008040558	0.073605071	0.105123863	3620	11.1308011	21.1	9.11	0.831082878	0.0695786	4.7	0.002915	3.485	3.987	1.436	1.947	1.93	0.053	100000	64	Sonic	-6.216592605	0.06957858	1.435883607	3.485492139	3.986795158	1.131329452	-2.157625137	102744.1662	0.4	0.5	0.02	1.436	5.852	2.15727876	1395.961186	776974.2867	601.5290602	1.070850338	1386.854297	780487.6261	599.4801777	1.086428423	9.106889008	-3513.339421	2.048882441	1	1.216582253	10.19789184	2.294338	1.216582253	10.19789184	2.294338	2.264527528	0.456394579	198.6930664
2022-11-20	07:00:00	189	NaN	Plot	1	2095.557617	2.221891817	0.074578585	2.075718707	2.368064928	-0.955980806	0.040380887	-1.035126848	-0.876834765	-0.115239537	0.030416455	-0.174855415	-0.055623659	0.190718811	0.009816876	0.171477854	0.209959769	10605	13.85222065	44.2	11.97	1.646580915	0.0728098	6.6	0.003312	5.46	5.476	1.621	1.947	4.789	0.053	100000	65	Sonic	-5.093991642	0.07280983	1.620673838	5.460168584	5.475871048	1.160666542	-2.264615902	102730.7385	0.4	0.5	0.02	1.621	7.802	1.996497812	1377.458568	776100.7129	601.36509	1.112090961	1368.988273	776685.6629	600.4389942	0.884406851	8.470295687	-584.9499826	0.926095785	0	0.398042265	3.812199865	0.416805075	0.916291197	8.643934562	2.082854161	2.265883971	0.471953661	199.8861922
2022-11-20	07:30:00	190	NaN	Plot	1	2095.557617	0.603293339	0.04918111	0.506898969	0.69968771	-0.116197278	0.015550636	-0.146676333	-0.085718223	-0.019964835	0.008436782	-0.036500825	-0.003428846	0.055666871	0.007228739	0.041498631	0.069835111	2310	10.3765368	19.2	11.52	0.607841682	0.050672	4	0.000255	4.224	4.201	1.889	1.947	20.391	0.053	100000	74	Sonic	-2.857786847	0.050671983	1.88893027	4.224494979	4.201267727	1.132558815	-2.034180479	102761.3649	0.4	0.5	0.02	1.889	11.632	1.775354918	1358.477941	773902.6493	600.6126131	1.175922903	1350.167822	772639.7265	599.333116	0.599432015	8.310118642	1262.922734	1.279497099	0	0.993599591	13.77459041	2.120854012	0.616000141	7.089977287	1.871370321	2.266795875	0.48471562	200.9581732
2022-11-20	08:00:00	191	NaN	Plot	1	2095.557617	0.922534275	0.062311328	0.800404837	1.044663713	-0.24612168	0.016977157	-0.279396698	-0.212846662	-0.027624392	0.010492972	-0.048190488	-0.007058296	0.120851003	0.009316275	0.102591217	0.139110788	4834	8.111791477	16.8	11.4	1.285081355	0.1022446	6.2	0.003274	2.69	2.22	1.356	1.947	24.137	0.053	100000	76	Sonic	-14.94234763	0.102244567	1.355791534	2.690165107	2.220094061	1.632846208	-2.310892845	102719.4671	0.4	0.5	0.02	1.356	5.169	1.466308041	1364.603113	773340.2292	601.8457984	1.175055589	1359.495945	771719.0128	600.3144962	0.291252452	5.107168209	1621.216378	1.531302172	1	0.315709085	5.536020013	1.659886481	0.315709085	5.536020013	1.659886481	2.267263239	0.494680456	201.9090095
2022-11-20	08:30:00	192	NaN	Plot	1	2095.557617	0.201027932	0.028919531	0.144346006	0.257709858	-0.043097156	0.007416178	-0.057632773	-0.02856154	-0.004150153	0.004410925	-0.012795511	0.004495206	0.020674459	0.003706279	0.013410197	0.027938721	827	8.511608222	13.6	9.94	0.25362889	0.0551832	2.6	0.0001429	3.923	3.059	1.906	1.947	19.868	0.053	100000	74	Sonic	-5.551849638	0.055183208	1.90557072	3.922581696	3.05861668	1.313315464	-2.229577425	102763.945	0.4	0.5	0.02	1.906	11.918	1.561086055	1370.90578	773752.8048	601.9319549	1.292340573	1366.145964	773303.8825	601.8845082	0.268745483	4.759816091	448.9222426	0.04744673	0	1.336856427	23.67738677	0.236020582	0.165841899	6.72535377	1.617039083	2.267508745	0.506786093	202.8353014
2022-11-20	09:00:00	193	NaN	Plot	1	2095.557617	0.003698426	0.003433282	-0.003030765	0.010427618	-0.000634645	0.000551181	-0.001714952	0.000445663	-0.000224655	0.000236677	-0.000688539	0.00023923	0.000554721	0.000511924	-0.000448644	0.001558086	5	8.3	8.5	7.18	0.004156327	0.0359482	1.5	1.35E-05	5.156	3.618	2.046	1.947	359.695	0.053	100000	62	Sonic	-2.798068502	0.035948185	2.046304999	5.15642803	3.61843041	1.067720942	-1.456244882	102738.9983	0.4	0.5	0.02	2.046	14.486	2.453738498	1402.509139	776074.0494	602.1640733	1.85640296	1396.299848	777287.0047	600.0444669	0.597335538	6.209291206	-1212.955333	2.119606354	0	161.5107377	1678.900952	573.1103611	0.015974713	7.914687528	1.574191685	2.267532394	0.52103253	203.737049
2022-11-20	09:30:00	194	NaN	Plot	1	2095.557617	0.970858798	0.048931068	0.874954507	1.06676309	-0.293539665	0.019513597	-0.331786075	-0.255293256	-0.019447086	0.012981604	-0.04489087	0.005996698	0.148774502	0.009805452	0.129555937	0.167993066	5588	7.368378669	17	10.4	1.237333138	0.0910806	19	0.001265	3.55	3.078	1.623	1.947	14.047	0.053	100000	71	Sonic	-3.49457631	0.091080585	1.622950105	3.549634913	3.077555267	1.671094133	-0.120107037	102711.0075	0.4	0.5	0.02	1.623	7.826	2.998469211	1436.807065	775650.0501	603.411695	3.128459896	1427.968346	775029.0245	601.9249759	-0.129990685	8.838719166	621.0255452	1.486719075	1	-0.133892473	9.104021285	1.531344287	-0.133892473	9.104021285	1.531344287	2.267334184	0.537419769	204.6142521
2022-11-20	10:00:00	195	NaN	Plot	1	2095.557617	1.106268	0.036972142	1.033803056	1.178732944	-0.583569743	0.026844638	-0.636184903	-0.530954582	-0.061932772	0.02233657	-0.105712174	-0.01815337	0.250223877	0.010721881	0.229209121	0.271238632	10836	5.404660391	13.1	10.68	1.844949121	0.1747293	-81.8	0.006274	3.014	3.337	1.388	1.947	6.807	0.053	100000	67	Sonic	5.753708462	0.174729286	1.388447128	3.014136998	3.337411097	2.506224834	0.992192459	102761.2397	0.4	0.5	0.02	1.356	5.169	2.926791399	1402.36922	769545.9376	601.7502703	4.110475591	1394.7954	768728.1544	598.1774637	-1.183684192	7.573820035	817.7832494	3.572806623	1	-1.0699796	6.846279596	3.229603155	-1.0699796	6.846279596	3.229603155	2.265750226	0.549743072	206.4642726
2022-11-20	10:30:00	196	NaN	Plot	1	2095.557617	1.558668231	0.046818472	1.466904602	1.65043186	-0.77587003	0.032896331	-0.840346433	-0.711393626	-0.041840763	0.026866082	-0.094497954	0.010816428	0.31054381	0.01380702	0.283482221	0.337605399	13761	6.311031175	16.7	10.93	2.216812938	0.1723889	-177.7	0.01137	2.975	2.581	1.307	1.947	5.862	0.053	100000	66	Sonic	2.535520115	0.172388918	1.307054939	2.974570294	2.581027341	2.216414045	0.084373807	102721.7241	0.4	0.5	0.02	1.293	4.696	2.200378449	1374.407133	764270.0651	600.8045833	2.372496841	1374.861227	763921.4365	599.331671	-0.172118392	-0.454094265	348.6286045	1.472912336	1	-0.110426573	-0.291334779	0.944981303	-0.110426573	-0.291334779	0.944981303	2.265586755	0.549218669	207.0055882
2022-11-20	11:00:00	197	NaN	Plot	1	2095.557617	2.45604416	0.064459625	2.329704088	2.582384232	-0.756138685	0.029767971	-0.814483543	-0.697793827	-0.108280196	0.024424122	-0.156151174	-0.060409217	0.329599993	0.012908588	0.304299319	0.354900668	16784	9.037666826	28.2	11.6	2.412584381	0.1079342	-60.2	0.007888	3.53	3.581	1.596	1.947	11.111	0.053	100000	69	Sonic	1.834150053	0.107934245	1.596203332	3.530090437	3.581183953	1.48641478	-0.336821337	102720.0269	0.4	0.5	0.02	1.547	6.958	1.873477381	1357.42905	763595.2266	598.5622161	1.812113046	1353.282107	763459.2332	598.1639458	0.061364335	4.146942833	135.9934202	0.398270261	1	0.024985029	1.688464279	0.162159243	0.024985029	1.688464279	0.162159243	2.265623742	0.552257905	207.0984782
2022-11-20	11:30:00	198	NaN	Plot	1	2095.557617	3.744975547	0.107959326	3.533376595	3.956574499	-1.077299744	0.043483584	-1.162527035	-0.992072454	0.103091407	0.028732878	0.046775319	0.159407495	0.325052656	0.013041588	0.299491305	0.350614008	15561	15.02102693	76	12.88	2.208074315	0.0788108	-13.7	0.009349	3.741	3.375	1.48	1.947	342.053	0.053	100000	65	Sonic	3.130389453	0.078810795	1.479588525	3.740750785	3.374756977	1.051848547	-0.283266403	102650.1061	0.4	0.5	0.02	1.315	4.855	2.603478413	1372.068791	764666.9674	598.7376985	2.129402258	1367.315959	764676.9298	597.3667172	0.474076155	4.752832582	-9.962418427	1.370981254	1	0.12658992	1.269122461	0.366085502	0.12658992	1.269122461	0.366085502	2.265811141	0.554542325	207.3081838
2022-11-20	12:00:00	199	NaN	Plot	1	2095.557617	2.632126309	0.07838874	2.478485342	2.785767277	-0.713338473	0.028646173	-0.769484619	-0.657192327	0.19435402	0.026636789	0.142146242	0.246561799	0.340940092	0.014342691	0.312828593	0.36905159	16129	9.672930746	27	15.81	2.648136744	0.1072365	-31.6	0.007649	3.129	3.562	1.5	1.947	327.082	0.053	100000	73	Sonic	3.433919153	0.107236546	1.500300108	3.128951989	3.56205889	1.485023675	-0.170263186	102617.2784	0.4	0.5	0.02	1.418	5.69	2.726010391	1382.171534	764712.8672	599.1631944	2.631607766	1375.214342	764798.3241	598.689392	0.094402625	6.957191696	-85.45684729	0.473802385	1	0.035865537	2.643183069	0.180007465	0.035865537	2.643183069	0.180007465	2.265864235	0.559300055	207.4112978
2022-11-20	12:30:00	200	NaN	Plot	1	2095.557617	4.183206403	0.10340619	3.980531543	4.385881264	-1.058191511	0.039250956	-1.135122903	-0.981260119	0.089026174	0.025527932	0.03899174	0.139060608	0.448509207	0.018263187	0.412713585	0.484304828	20995	12.84641581	45.3	12.42	2.771639661	0.0928503	-18.4	0.01631	3.294	3.145	1.477	1.947	339.495	0.053	100000	67	Sonic	3.818317129	0.092850259	1.476994053	3.294446745	3.144685415	1.109988147	-0.17316936	102571.3407	0.4	0.5	0.02	1.347	5.098	2.879720789	1368.898918	763588.4004	600.1492607	2.733599249	1361.107483	763338.918	597.7370026	0.146121541	7.791435267	249.4823252	2.412258045	1	0.034930512	1.862550999	0.576652886	0.034930512	1.862550999	0.576652886	2.265915945	0.562652647	207.7416231
2022-11-20	13:00:00	201	NaN	Plot	1	2095.557617	13.21441583	0.18446356	12.85286952	13.57596214	-2.700454093	0.056256666	-2.810716468	-2.590191719	0.232857688	0.083137399	0.069909407	0.395805968	0.69297777	0.019354815	0.65504257	0.73091297	50143	25.11870251	124.4	10.48	3.578761844	0.0895601	-25.6	0.1066	2.956	4.787	1.105	1.947	352.373	0.053	100000	60	Sonic	2.463416809	0.089560101	1.104915002	2.95564453	4.786752887	0.650314152	-0.0258458	102540.1768	0.4	0.5	0.02	1.032	3.309	3.073719029	1360.484044	762747.9148	599.6705539	3.061456899	1355.69699	762903.7657	600.140846	0.01226213	4.787053999	-155.8508998	-0.47029212	0	0.000927936	0.362259979	-0.035589324	-0.050988395	1.763929314	0.858800938	2.265840463	0.565827719	208.2335719
2022-11-20	13:30:00	202	NaN	Plot	1	2095.557617	3.091650976	0.077988723	2.938794038	3.244507913	-0.657767072	0.024852439	-0.706477546	-0.609056598	0.105061483	0.018827519	0.068159777	0.141963188	0.345250829	0.01337335	0.319039227	0.37146243	17049	11.18885565	28	18.04	2.982284602	0.0974178	-34.4	0.007183	2.755	2.522	1.439	1.947	314.753	0.053	100000	78	Sonic	2.364095025	0.097417775	1.439068307	2.755166658	2.522285068	1.364362363	-0.1503424	102532.0788	0.4	0.5	0.02	1.366	5.25	3.16666115	1372.246606	763678.8104	601.3002633	3.589930743	1367.098056	763735.5315	597.7728472	-0.423269593	5.148549954	-56.72113755	3.527416059	1	-0.136907302	1.665307628	1.14094899	-0.136907302	1.665307628	1.14094899	2.265637791	0.568825273	208.8871441
2022-11-20	14:00:00	203	NaN	Plot	1	2095.557617	3.32148357	0.10750925	3.110766762	3.532200379	-1.062030938	0.070648052	-1.200500252	-0.923561624	0.158364587	0.033266099	0.093163442	0.223565731	0.412723296	0.017977567	0.377487485	0.447959106	20178	10.81591337	40.6	16.43	2.731590893	0.1021693	-15.4	0.009354	3.765	3.506	1.689	1.947	328.589	0.053	100000	72	Sonic	6.102854806	0.102169334	1.689073524	3.764931019	3.506429327	1.363480944	0.096891882	102523.356	0.4	0.5	0.02	1.517	6.64	3.287155697	1390.292885	764376.5581	601.0197062	4.208922944	1385.16001	764386.7755	598.8195268	-0.921767246	5.132874742	-10.21736363	2.200179421	1	-0.277516726	1.545356053	0.662408642	-0.277516726	1.545356053	0.662408642	2.265226965	0.571606914	209.266593
2022-11-20	14:30:00	204	NaN	Plot	1	2095.557617	5.364230575	0.107956574	5.152637017	5.575824133	-1.080044285	0.037944796	-1.154415619	-1.005672952	-0.501795588	0.043474096	-0.587004281	-0.416586894	0.492066881	0.018174006	0.456446053	0.527687708	30898	14.20561849	75.4	23.63	3.704829164	0.0953633	-65.7	0.02244	3.389	4.532	1.549	1.947	21.259	0.053	100000	75	Sonic	1.161756839	0.095363346	1.549495511	3.389342722	4.531923628	1.064028295	0.109122193	102522.5464	0.4	0.5	0.02	1.506	6.527	2.959714278	1384.841002	764236.845	600.0148509	3.318963389	1383.95501	764395.9431	597.8235467	-0.359249111	0.885991603	-159.0980399	2.19130424	0	-0.066971228	0.165166577	0.408502992	-0.304034332	1.427062254	0.758712677	2.264776884	0.574175626	209.701208
2022-11-20	15:00:00	205	NaN	Plot	1	2095.557617	8.544536474	0.230236472	8.09327582	8.995797129	-0.964330844	0.042827327	-1.048271879	-0.88038981	0.747486198	0.041885253	0.665391617	0.829580778	0.357752507	0.019788322	0.318967639	0.396537374	23698	29.37289645	100	31.04	4.872937006	0.0453068	19.9	0.003055	3.89	4.581	1.521	1.947	299.315	0.053	100000	82	Sonic	-0.410235108	0.045306774	1.521125701	3.890484346	4.581283782	0.73137088	-0.02797368	102455.6106	0.4	0.5	0.02	1.521	6.682	4.66910395	1398.116547	767762.3246	603.1158584	3.260261452	1392.476369	767192.5718	599.7606446	1.408842498	5.640178525	569.7527202	3.355213734	0	0.164882262	0.660091807	0.392673581	-0.330551938	1.308768455	0.855016712	2.264287547	0.576531409	210.1909891
2022-11-20	15:30:00	206	NaN	Plot	1	2095.557617	29.64075687	0.3701586	28.91525056	30.36626318	-5.286645568	0.145883841	-5.572576103	-5.000715033	-0.432959848	0.151416287	-0.729733909	-0.136185787	0.784042905	0.033300713	0.718773918	0.849311892	105398	54.52793981	934	65.11	4.124677697	0.0919718	-112	0.245	5.578	4.925	0.991	1.947	145.878	0.053	100000	87	Sonic	0.61046379	0.091971837	0.991167361	5.578314049	4.924703166	0.47655941	-0.099542101	102436.2311	0.4	0.5	0.02	0.974	3.121	4.814630984	1399.68225	769329.7853	603.0985236	2.951957941	1394.441809	770066.3534	600.0148228	1.862673044	5.240440638	-736.5680957	3.083700864	0	0.062841615	0.176798476	0.104035834	-0.357069544	1.190474656	0.951320747	2.263758955	0.578674264	210.7359361
