"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","InletValve","OutletValve","solenoid_valves","NH3_Raw","NH3_30s","NH3_2min","NH3_5min","H2O","NH3_dry","NH3_uncorrected","NH3_broadeningCorrected","peak15","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"491",46.6,7.65421125295,"2022-11-26","10:16:58.098",329.47011688,7907.282805,330.47011688,1669457818.098,0,963,140.0015397,45.00075531,31.25,44.983757019,45.003837585,4,6,50000,48081.410156,6,13.099007181,13.21076815,13.400629241,14.147706874,0.89806901114,13.099007181,12.631513156,12.981369057,56.074306431,2022-11-26 10:16:58,"6","0","DFC",5.55655689705,"2022-11-26 10:00:00","2022-11-26","10:00:00",4.3,3000,0.38465,277.45,2.44063936963242e-10,2.66621371053922e-05,2.23561705238406e-05,0.00178849364190724,0.0459232867916042
"492",48,10.25902337035,"2022-11-26","11:36:55.647",329.52564406,7908.615458,330.52564406,1669462615.647,0,963,140.03596572,44.99941692,33.0625,44.979253906,44.999803027,4,6,50000,48147.176083,6,14.417433114,14.070277509,14.367383218,15.258732939,0.97884830346,14.417433114,13.873841126,14.276308315,60.897093167,2022-11-26 11:36:55,"6","0","DFC",3.81125413865,"2022-11-26 12:00:00","2022-11-26","12:00:00",7.3,3000,0.38465,280.45,1.65613235027901e-10,1.80919919334354e-05,2.23770645194138e-05,0.0017901651615531,0.0477134519531573
"493",49.3,9.61315736315,"2022-11-26","12:56:53.075",329.58116986,7909.948077,330.58116986,1669467413.076,0,963,140.03096822,44.999717712,32.75,44.977531433,44.998252869,4,6,50000,48140.035793,6,12.070119959,12.098922344,12.308345029,13.132512111,0.98274349808,12.070119959,11.586883506,11.95150164,61.128806382,2022-11-26 12:56:53,"6","0","DFC",2.48576498085,"2022-11-26 13:00:00","2022-11-26","13:00:00",7.8,3000,0.38465,280.95,1.07823544654242e-10,1.17789058331619e-05,1.49354488832986e-05,0.00119483591066389,0.0489082878638212
"494",50.6,8.1410556372,"2022-11-26","14:16:50.862",329.6366998,7911.280795,330.6366998,1669472210.863,0,963,139.96454536,45.000846863,31.9375,44.978355408,44.999046326,4,6,50000,48119.407124,6,10.990224991,11.028644593,11.270547834,12.011111815,0.97895428051,10.990224991,10.537442419,10.882635713,60.903398437,2022-11-26 14:16:50,"6","0","DFC",2.8875889558,"2022-11-26 14:00:00","2022-11-26","14:00:00",7.5,3000,0.38465,280.65,1.25387112569991e-10,1.36975926398084e-05,1.27382492364851e-05,0.00101905993891881,0.04992734780274
"495",52,7.4859823705,"2022-11-26","15:36:49.681",329.69224169,7912.613801,330.69224169,1669477009.682,0,963,140.06446594,44.998359764,30.856698895,44.977002855,44.997469191,4,6,50000,48139.440414,6,10.890545263,10.669821631,10.84756459,11.470184181,0.97173616132,10.890545263,10.443649388,10.784717897,60.473814851,2022-11-26 15:36:49,"6","0","DFC",3.1838392605,"2022-11-26 16:00:00","2022-11-26","16:00:00",7.1,3000,0.38465,280.25,1.38448446984871e-10,1.512444452658e-05,1.44110185831942e-05,0.00115288148665553,0.0510802292893955
"496",53.3,7.3752719693,"2022-11-26","16:56:47.437",329.74777127,7913.946511,330.74777127,1669481807.438,0,963,139.95399952,44.999046326,29.625,44.976921082,44.996421814,2,6,50000,48104.047827,6,9.9149939746,10.057587349,10.304060798,11.020874877,0.93016618376,9.9149939746,9.5120140927,9.8229138647,57.994621958,2022-11-26 16:56:47,"6","0","DFC",2.6823153797,"2022-11-26 17:00:00","2022-11-26","17:00:00",7,3000,0.38465,280.15,1.16681442328659e-10,1.27465640836981e-05,1.39355043051391e-05,0.00111484034441112,0.0521950696338066
"497",54.6,7.29061136615,"2022-11-26","18:16:44.934",329.80329785,7915.279148,330.80329785,1669486604.934,0,963,139.98536193,44.999703381,29.375,44.981419642,45.001500209,4,6,50000,48092.611274,6,10.984754373,11.016463967,11.167206954,11.745121008,0.94732160214,10.984754373,10.546420387,10.880693422,59.018825304,2022-11-26 18:16:44,"6","0","DFC",3.72585260085,"2022-11-26 18:00:00","2022-11-26","18:00:00",6.5,3000,0.38465,279.65,1.62365375778542e-10,1.77371879026437e-05,1.52418759931709e-05,0.00121935007945368,0.0534144197132603
"498",56,7.68514032105,"2022-11-26","19:36:42.536",329.85882565,7916.611816,330.85882565,1669491402.536,0,963,139.98859975,44.999900818,29.350138122,44.979759216,44.999595642,4,6,50000,48063.911127,6,10.337801905,10.676878658,10.869920359,11.557689325,0.93685179935,10.337801905,9.9206297143,10.240952022,58.393942412,2022-11-26 19:36:42,"6","0","DFC",2.99173833695,"2022-11-26 20:00:00","2022-11-26","20:00:00",6.5,3000,0.38465,279.65,1.30374110666412e-10,1.42423844211977e-05,1.59897861619207e-05,0.00127918289295366,0.054693602606214
"499",57.3,8.35696243015,"2022-11-26","20:56:40.954",329.91436291,7917.94471,330.91436291,1669496200.955,0,963,139.94161186,45.000267029,29.515234375,44.97908783,44.998924255,2,6,50000,48107.405273,6,11.260403788,11.483281221,11.726113564,12.441595668,0.95911838382,11.260403788,10.8102338,11.152565494,59.722236038,2022-11-26 20:56:40,"6","0","DFC",3.12631879085,"2022-11-26 21:00:00","2022-11-26","21:00:00",7,3000,0.38465,280.15,1.35995710443403e-10,1.48565016311006e-05,1.45494430261491e-05,0.00116395544209193,0.0558575580483059
"500",58.6,8.353574047,"2022-11-26","22:16:37.908",329.96988321,7919.277197,330.96988321,1669500997.909,0,963,139.98782673,45.000511169,29.6875,44.980552673,45.000297546,4,6,50000,48128.470261,6,11.882118133,11.846148535,12.111056076,12.804787449,0.97236920336,11.882118133,11.408822611,11.766580075,60.511500696,2022-11-26 22:16:37,"6","0","DFC",3.492574488,"2022-11-26 22:00:00","2022-11-26","22:00:00",7.2,3000,0.38465,280.35,1.51819547562876e-10,1.65851360211798e-05,1.57208188261402e-05,0.00125766550609121,0.0571152235543971
"501",60,8.02728361855,"2022-11-26","23:36:36.013",330.02541682,7920.610004,331.02541682,1669505796.013,0,963,139.98007767,44.999565125,29.875,44.980522156,45.000297546,4,6,50000,48100.80745,6,11.16371563,11.255119213,11.510114272,12.314366384,0.96285135431,11.16371563,10.713689219,11.056225643,59.944675171,2022-11-26 23:36:36,"6","0","DFC",3.22783559445,"2022-11-27 00:00:00","2022-11-27","00:00:00",7.3,3000,0.38465,280.45,1.40261519040141e-10,1.53225089203656e-05,1.59538224707727e-05,0.00127630579766182,0.0583915293520589
"502",61.3,7.6019196745,"2022-11-27","00:56:33.920",330.08094815,7921.942756,331.08094815,1669510593.92,0,963,139.99277745,45.000676571,28.459426796,44.979820251,44.99926821,4,6,50000,48074.777473,6,10.300672564,10.372595879,10.61000194,11.242651288,0.95092907505,10.300672564,9.8783300738,10.202720474,59.234004809,2022-11-27 00:56:33,"6","0","DFC",2.7706762045,"2022-11-27 01:00:00","2022-11-27","01:00:00",7.2,3000,0.38465,280.35,1.20439180110743e-10,1.31570684834822e-05,1.42397887019239e-05,0.00113918309615391,0.0595307124482128
"503",62.6,7.59556405855,"2022-11-27","02:16:31.006",330.13646998,7923.275279,331.13646998,1669515391.006,0,963,139.96067764,45.000297546,28.518301105,44.979972839,44.999443054,4,6,50000,48066.031131,6,10.899790268,11.089220845,11.306844273,11.9296023,0.92990394061,10.899790268,10.4714819,10.798432688,57.978953941,2022-11-27 02:16:31,"6","0","DFC",3.49365678645,"2022-11-27 02:00:00","2022-11-27","02:00:00",6.9,3000,0.38465,280.05,1.52029279407724e-10,1.66080476371779e-05,1.48825580603301e-05,0.0011906046448264,0.0607213170930392
"504",64,7.56795784395,"2022-11-27","03:36:29.260",330.19200534,7924.608128,331.19200534,1669520189.261,0,963,139.97276753,45.001175643,29.3125,44.982042977,45.001049358,4,6,50000,48060.73936,6,10.933381606,10.927360669,11.223605177,12.023731736,0.91635145021,10.933381606,10.510347338,10.833193405,57.168763171,2022-11-27 03:36:29,"6","0","DFC",3.35940282505,"2022-11-27 04:00:00","2022-11-27","04:00:00",6.7,3000,0.38465,279.85,1.46291585845826e-10,1.59812480603151e-05,1.62946478487465e-05,0.00130357182789972,0.062024888920939
"505",65.3,7.11101124755,"2022-11-27","04:56:27.829",330.24754433,7925.941064,331.24754433,1669524987.83,0,963,139.95195964,44.999778748,28.0625,44.978935242,44.998466492,4,6,50000,47984.490601,6,10.10420861,10.056988044,10.213881918,10.854578415,0.90592886245,10.10420861,9.7062451413,10.012671668,56.545038993,2022-11-27 04:56:27,"6","0","DFC",2.94597679645,"2022-11-27 05:00:00","2022-11-27","05:00:00",6.4,3000,0.38465,279.55,1.28425835927242e-10,1.40295501579261e-05,1.50053991091206e-05,0.00120043192872965,0.0632253208496686
"506",66.6,7.180780688,"2022-11-27","06:16:24.068",330.30305634,7927.273352,331.30305634,1669529784.068,0,963,139.99588152,45.001328063,27.6875,44.981071472,45.000205994,4,6,50000,47970.811173,6,10.283538226,10.313629585,10.516446275,11.040791036,0.90984108157,10.283538226,9.8794712766,10.189974371,56.779225679,2022-11-27 06:16:24,"6","0","DFC",3.132848897,"2022-11-27 06:00:00","2022-11-27","06:00:00",6.3,3000,0.38465,279.45,1.36621141799558e-10,1.49248252711077e-05,1.44771877145169e-05,0.00115817501716136,0.06438349586683
"507",68,7.68459102265,"2022-11-27","07:36:22.003",330.35858801,7928.606112,331.35858801,1669534582.004,0,963,139.9771919,45.00075531,27.99464779,44.980979919,45.00075531,4,6,50000,48002.743191,6,11.171531182,11.437292552,11.552452624,12.175115447,0.9201851711,11.171531182,10.740826075,11.068732409,57.398045429,2022-11-27 07:36:22,"6","0","DFC",3.75270152935,"2022-11-27 08:00:00","2022-11-27","08:00:00",6.7,3000,0.38465,279.85,1.63418526007371e-10,1.78522365908808e-05,1.63885309309943e-05,0.00131108247447954,0.0656945783413095
"508",69.3,8.04951012355,"2022-11-27","08:56:20.937",330.41413123,7929.939149,331.41413123,1669539380.938,0,963,139.95479889,45.001426697,28.4375,44.980644226,45.000236511,2,6,50000,47998.779077,6,11.875586262,12.019926551,12.224654765,12.987075589,0.91605534003,11.875586262,11.429293792,11.766799509,57.151050641,2022-11-27 08:56:20,"6","0","DFC",3.97041642745,"2022-11-27 09:00:00","2022-11-27","09:00:00",7,3000,0.38465,280.15,1.72714185254413e-10,1.88677169785752e-05,1.8359976784728e-05,0.00146879814277824,0.0671633764840878
"509",70.6,8.422556088,"2022-11-27","10:16:18.380",330.46965718,7931.271772,331.46965718,1669544178.38,0,963,139.93179229,44.999259949,28.46426105,44.981163025,45.000602722,4,6,50000,47971.056576,6,11.611901746,11.833486225,12.105100279,12.88333581,0.89586321062,11.611901746,11.181649037,11.50787499,55.94214183,2022-11-27 10:16:18,"6","0","DFC",3.410930137,"2022-11-27 10:00:00","2022-11-27","10:00:00",7.3,3000,0.38465,280.45,1.48217661140494e-10,1.6191657202365e-05,1.75296870904701e-05,0.00140237496723761,0.0685657514513254
"510",72,8.5222327644,"2022-11-27","11:36:16.232",330.52518787,7932.604509,331.52518787,1669548976.232,0,963,140.00906364,45.000602722,28.375,44.981987,45.001365662,4,6,50000,47952.088991,6,11.476135522,11.835841181,12.147774944,12.90415711,0.88649072745,11.476135522,11.053555506,11.374400645,55.380290707,2022-11-27 11:36:16,"6","0","DFC",3.3136084166,"2022-11-27 12:00:00","2022-11-27","12:00:00",7.1,3000,0.38465,280.25,1.44091425998127e-10,1.57408972561651e-05,1.5966277229265e-05,0.0012773021783412,0.0698430536296666
"511",73.3,8.45194164615,"2022-11-27","12:56:13.236",330.58070876,7933.93701,331.58070876,1669553773.237,0,963,139.95839797,44.99962616,27.9375,44.98033905,44.999687195,4,6,50000,47886.206039,6,10.865488303,11.150998469,11.405731908,12.097304919,0.87449346106,10.865488303,10.462991716,10.770470319,54.660425524,2022-11-27 12:56:13,"6","0","DFC",2.69905682285,"2022-11-27 13:00:00","2022-11-27","13:00:00",7,3000,0.38465,280.15,1.17409699620172e-10,1.28261206785639e-05,1.42835089673645e-05,0.00114268071738916,0.0709857343470557
"512",74.6,8.201702025,"2022-11-27","14:16:10.842",330.6362366,7935.269678,331.6362366,1669558570.842,0,963,140.0262879,45.001304626,27.855835635,44.981590271,45.00075531,4,6,50000,47919.114296,6,11.049390192,10.932092824,11.142758427,11.800813797,0.85255231947,11.049390192,10.65253725,10.95518836,53.34196051,2022-11-27 14:16:10,"6","0","DFC",2.730390799,"2022-11-27 14:00:00","2022-11-27","14:00:00",6.8,3000,0.38465,279.95,1.18857588853084e-10,1.2984291614105e-05,1.29052061463345e-05,0.00103241649170676,0.0720181508387625
"513",76,7.9006888188,"2022-11-27","15:36:09.224",330.69177344,7936.602562,331.69177344,1669563369.225,0,963,140.00734196,45.000111069,27.5625,44.980444934,44.999545398,4,6,50000,47897.061939,6,10.447084945,10.512776444,10.674409091,11.27421361,0.84848022913,10.447084945,10.065951149,10.358443494,53.096987223,2022-11-27 15:36:09,"6","0","DFC",2.6120876252,"2022-11-27 16:00:00","2022-11-27","16:00:00",6.3,3000,0.38465,279.45,1.13911141446066e-10,1.24439296884904e-05,1.27141106512977e-05,0.00101712885210382,0.0730352796908663
"514",77.3,7.738600297,"2022-11-27","16:56:08.075",330.74731568,7937.935576,331.74731568,1669568168.075,0,963,140.0669143,44.999473572,27,44.980125427,44.999320984,4,6,50000,47876.594279,6,10.347934964,10.391287024,10.632023573,11.242991877,0.82277382566,10.347934964,9.9803346044,10.262794863,51.548499942,2022-11-27 16:56:08,"6","0","DFC",2.652686727,"2022-11-27 17:00:00","2022-11-27","17:00:00",6,3000,0.38465,279.15,1.15805959209133e-10,1.26509241818892e-05,1.25474269351898e-05,0.00100379415481519,0.0740390738456815
"515",78.6,7.67639136455,"2022-11-27","18:16:04.052",330.80282468,7939.267792,331.80282468,1669572964.052,0,963,140.04076478,45.000846863,27.1875,44.980369568,44.999839783,4,6,50000,47865.027398,6,10.384247466,10.441726464,10.646300227,11.235038159,0.80040606275,10.384247466,10.025659665,10.30113132,50.198282804,2022-11-27 18:16:04,"6","0","DFC",2.76533509945,"2022-11-27 18:00:00","2022-11-27","18:00:00",5.9,3000,0.38465,279.05,1.20767010321924e-10,1.31928814517829e-05,1.29219028168361e-05,0.00103375222534689,0.0750728260710284
"516",80,7.5997645325,"2022-11-27","19:36:03.687",330.85837602,7940.601024,331.85837602,1669577763.688,0,963,140.00932045,44.999931335,26.75,44.980674744,44.99962616,2,6,50000,47805.994287,6,9.8289757572,9.9070899483,10.15846584,10.762102788,0.79175321942,9.8289757572,9.486448526,9.7512298943,49.675246211,2022-11-27 19:36:03,"6","0","DFC",2.3073254158,"2022-11-27 20:00:00","2022-11-27","20:00:00",5.4,3000,0.38465,278.55,1.00945802081868e-10,1.10275645341487e-05,1.21102229929658e-05,0.000968817839437262,0.0760416439104656
"517",81.3,7.29209694775,"2022-11-27","20:56:01.562",330.91390698,7941.933767,331.91390698,1669582561.563,0,963,139.96680775,44.999687195,26.957421875,44.981040955,45.000144958,2,6,50000,47811.48252,6,9.4498542014,9.3374472304,9.4885168071,10.105243597,0.80432698638,9.4498542014,9.1106055916,9.3739986098,50.435158933,2022-11-27 20:56:01,"6","0","DFC",2.04535028265,"2022-11-27 21:00:00","2022-11-27","21:00:00",5.3,3000,0.38465,278.45,8.95164908222538e-11,9.77899881970672e-06,1.04032816769277e-05,0.000832262534154215,0.0768739064446198
"518",82.6,7.0169633864,"2022-11-27","22:15:57.903",330.96942017,7943.266084,331.96942017,1669587357.903,0,963,139.96334839,44.998649597,26.5625,44.980522156,44.999534607,2,6,50000,47809.671875,6,9.1046128533,9.1886223753,9.3959229202,9.9018513128,0.81108240894,9.1046128533,8.7698591676,9.0308481426,50.843085155,2022-11-27 22:15:57,"6","0","DFC",2.1716589889,"2022-11-27 22:00:00","2022-11-27","22:00:00",5.1,3000,0.38465,278.25,9.51128144398681e-11,1.03903548005842e-05,1.00846768101454e-05,0.000806774144811636,0.0776806805894315
"519",84,7.16141694905,"2022-11-27","23:35:57.158",331.02496712,7944.599211,332.02496712,1669592157.159,0,963,139.98086472,44.999961853,26.375,44.980430603,44.999534607,2,6,50000,47798.235986,6,9.6876586069,9.7936589525,9.983203946,10.485188939,0.81778781676,9.6876586069,9.3363620405,9.6083117275,51.247751967,2022-11-27 23:35:57,"6","0","DFC",2.63224200345,"2022-11-28 00:00:00","2022-11-28","00:00:00",5.3,3000,0.38465,278.45,1.15202305024495e-10,1.25849795329775e-05,1.14876671667808e-05,0.000919013373342467,0.078599693962774
"520",85.3,7.3875494715,"2022-11-28","00:55:55.223",331.08050027,7945.932006,332.08050027,1669596955.223,0,963,139.97375501,45.000538484,26.8125,44.981618428,45.000816345,4,6,50000,47782.927324,6,9.9214444262,10.097443002,10.287745269,10.901353709,0.83021627342,9.9214444262,9.5601909941,9.83907498,51.997171933,2022-11-28 00:55:55,"6","0","DFC",2.7098935305,"2022-11-28 01:00:00","2022-11-28","01:00:00",5.6,3000,0.38465,278.75,1.1847314789577e-10,1.29422943504356e-05,1.27636369417065e-05,0.00102109095533652,0.0796207849181105
"521",86.6,7.3283336312,"2022-11-28","02:15:52.108",331.13601978,7947.264475,332.13601978,1669601752.109,0,963,140.02947947,45.000907898,26.972548343,44.981468201,45.000663757,4,6,50000,47756.980253,6,10.355978474,10.419459204,10.616402946,11.241402602,0.83407983564,10.355978474,9.9832458414,10.269601346,52.229973624,2022-11-28 02:15:52,"6","0","DFC",3.0911255728,"2022-11-28 02:00:00","2022-11-28","02:00:00",5.7,3000,0.38465,278.85,1.35091671473722e-10,1.4757742218882e-05,1.38500182846588e-05,0.0011080014627727,0.0807287863808832
"522",88,7.27754702715,"2022-11-28","03:35:50.624",331.19155815,7948.597396,332.19155815,1669606550.624,0,963,140.07635632,44.999778748,27,44.980857849,44.999900818,2,6,50000,47711.541602,6,9.8012713391,9.9556850586,10.078848888,10.708431093,0.82675489487,9.8012713391,9.4443689087,9.7202804574,51.788537234,2022-11-28 03:35:50,"6","0","DFC",2.67813803145,"2022-11-28 04:00:00","2022-11-28","04:00:00",5.8,3000,0.38465,278.95,1.17000890460345e-10,1.27814613732816e-05,1.37696017960818e-05,0.00110156814368654,0.0818303545245697
"523",89.3,7.28810286195,"2022-11-28","04:55:48.778",331.24709234,7949.930216,332.24709234,1669611348.778,0,963,139.97107954,44.999900818,26.5625,44.979667664,44.998527527,2,6,50000,47703.415771,6,10.015753347,9.9957691565,10.171750768,10.752512443,0.81560341252,10.015753347,9.658298269,9.9339835728,51.115950807,2022-11-28 04:55:48,"6","0","DFC",2.70766629455,"2022-11-28 05:00:00","2022-11-28","05:00:00",5.7,3000,0.38465,278.85,1.18333324515343e-10,1.29270197048412e-05,1.28542405390614e-05,0.00102833924312491,0.0828586937676946
"524",90.6,7.58832894425,"2022-11-28","06:15:44.861",331.30260257,7951.262462,332.30260257,1669616144.862,0,963,140.0197555,44.999789032,26.625,44.981164627,44.999919449,4,6,50000,47713.291998,6,10.13690841,10.38075791,10.596681926,11.25950291,0.79622433577,10.13690841,9.7855030016,10.056195878,49.945560596,2022-11-28 06:15:44,"6","0","DFC",2.79242896575,"2022-11-28 06:00:00","2022-11-28","06:00:00",5.9,3000,0.38465,279.05,1.21950246752028e-10,1.33221410725202e-05,1.31245803886807e-05,0.00104996643109446,0.0839086601987891
"525",92,7.34400979145,"2022-11-28","07:35:42.691",331.35813301,7952.595192,332.35813301,1669620942.692,0,963,140.0392738,45.00063324,26.4375,44.98134613,45.000236511,4,6,50000,47679.631971,6,9.4288513176,9.4658893628,9.624267721,10.196326597,0.79671482756,9.4288513176,9.0925434446,9.3537302611,49.975208229,2022-11-28 07:35:42,"6","0","DFC",2.12187957135,"2022-11-28 08:00:00","2022-11-28","08:00:00",5.8,3000,0.38465,278.95,9.26994039822329e-11,1.01267079819936e-05,1.17244245272569e-05,0.000937953962180549,0.0848466141609696
"526",93.3,7.48600642135,"2022-11-28","08:55:40.092",331.41365847,7953.927803,332.41365847,1669625740.092,0,963,139.99391646,45.000402082,26,44.9812942,45.000154063,4,6,50000,47677.549648,6,9.8854638561,9.9019692194,10.080890582,10.592531917,0.79297289573,9.8854638561,9.5408773808,9.8070748071,49.748995862,2022-11-28 08:55:40,"6","0","DFC",2.41596279805,"2022-11-28 09:00:00","2022-11-28","09:00:00",5.8,3000,0.38465,278.95,1.05547135872558e-10,1.15302254103171e-05,1.08284666961553e-05,0.000866277335692426,0.0857128914966621
"527",94.6,7.81225270185,"2022-11-28","10:15:39.867",331.46921142,7955.261074,332.46921142,1669630539.867,0,963,139.96772066,45.000100109,26.8125,44.982906068,45.001796448,4,6,50000,47687.263898,6,10.191039995,10.317035307,10.520336966,11.187152581,0.80355235521,10.191039995,9.8352829485,10.109149653,50.388367345,2022-11-28 10:15:39,"6","0","DFC",2.50478260515,"2022-11-28 10:00:00","2022-11-28","10:00:00",6,3000,0.38465,279.15,1.09349041953323e-10,1.19455548622978e-05,1.17378901363074e-05,0.000939031210904594,0.0866519227075667
"528",96,7.73841687105,"2022-11-28","11:35:36.976",331.52473353,7956.593605,332.52473353,1669635336.977,0,963,139.95772616,45.001243591,26.224447514,44.981040955,44.999839783,4,6,50000,47683.109526,6,10.115231219,10.088521344,10.312843904,10.856063715,0.7842491786,10.115231219,9.7694719213,10.035902601,49.221328034,2022-11-28 11:35:36,"6","0","DFC",2.35010447295,"2022-11-28 12:00:00","2022-11-28","12:00:00",6.1,3000,0.38465,279.25,1.02559657837376e-10,1.1203866055615e-05,1.15747104589564e-05,0.000925976836716511,0.0875778995442832
"529",97.3,7.49425728245,"2022-11-28","12:55:35.164",331.5802681,7957.926434,332.5802681,1669640135.164,0,963,139.97663416,44.99972766,25.875,44.980695314,44.999605927,4,6,50000,47692.898373,6,9.3336458529,9.4669830074,9.6266065607,10.198725567,0.79086181886,9.3336458529,9.0018037276,9.2598296115,49.621341258,2022-11-28 12:55:35,"6","0","DFC",1.97272572495,"2022-11-28 13:00:00","2022-11-28","13:00:00",5.7,3000,0.38465,278.85,8.62141667383982e-11,9.4182449181442e-06,1.03110554868796e-05,0.000824884438950367,0.0884027839832335
"530",98.6,7.4186428427,"2022-11-28","14:15:32.471",331.6357925,7959.25902,332.6357925,1669644932.472,0,963,139.98424905,45.000022888,25.875,44.981742859,45.00063324,4,6,50000,47705.218674,6,9.7729723403,9.7386753765,9.9709355247,10.542832,0.75907923145,9.7729723403,9.4451591437,9.6987877369,47.696603114,2022-11-28 14:15:32,"6","0","DFC",2.3200325338,"2022-11-28 14:00:00","2022-11-28","14:00:00",5.5,3000,0.38465,278.65,1.01465313981875e-10,1.10843172755747e-05,1.02512810968594e-05,0.000820102487748756,0.0892228864709823
"531",100,7.4308046219,"2022-11-28","15:35:30.186",331.6913216,7960.591718,332.6913216,1669649730.186,0,963,140.02407184,44.998026263,25.8125,44.98151541,44.999673369,4,6,50000,47710.147801,6,9.4765274168,9.5867749398,9.7477221788,10.36498434,0.76090933194,9.4765274168,9.1540628886,9.4044196354,47.807580002,2022-11-28 15:35:30,"6","0","DFC",2.1559703179,"2022-11-28 16:00:00","2022-11-28","16:00:00",5.7,3000,0.38465,278.85,9.42225176666052e-11,1.02930966192708e-05,1.06887069474228e-05,0.00085509655579382,0.0900779830267761
"532",101,7.54436720495,"2022-11-28","16:55:29.062",331.74686414,7961.924739,332.74686414,1669654529.062,0,963,139.97079915,45.000572205,25.875,44.981681824,45.000541687,4,6,50000,47710.403229,6,9.8326374147,9.6584333308,9.8971849499,10.471030743,0.7612575388,9.8326374147,9.5026679398,9.7577857211,47.828693151,2022-11-28 16:55:29,"6","0","DFC",2.11406612585,"2022-11-28 17:00:00","2022-11-28","17:00:00",5.7,3000,0.38465,278.85,9.23911759069553e-11,1.00930363986165e-05,1.01930665089437e-05,0.000815445320715494,0.0908934283474916
"533",103,7.56643094755,"2022-11-28","18:15:26.536",331.80239046,7963.257371,332.80239046,1669659326.536,0,963,139.949639,45.00075531,25.706664365,44.982505798,45.001365662,4,6,50000,47753.291652,6,9.3558461336,9.310707049,9.5404857073,10.118924488,0.74685383061,9.3558461336,9.0416750234,9.2859716384,46.954795266,2022-11-28 18:15:26,"6","0","DFC",1.74427610145,"2022-11-28 18:00:00","2022-11-28","18:00:00",5.7,3000,0.38465,278.85,7.62302172807246e-11,8.32757403654693e-06,9.21030521758174e-06,0.000736824417406539,0.0916302527648981
"534",104,7.54319957085,"2022-11-28","19:35:23.201",331.85790743,7964.589778,332.85790743,1669664123.202,0,963,140.03843339,45.000419617,25.9375,44.981163025,45.000053406,4,6,50000,47781.46233,6,9.213974525,9.3902052657,9.6423335568,10.301668198,0.72162034234,9.213974525,8.9130072825,9.1474846105,45.421136425,2022-11-28 19:35:23,"6","0","DFC",1.84700569485,"2022-11-28 20:00:00","2022-11-28","20:00:00",5.4,3000,0.38465,278.55,8.08067514186182e-11,8.82752573842578e-06,8.57754988748636e-06,0.000686203990998909,0.0923164567558971
"535",105,7.37771362385,"2022-11-28","20:55:22.480",331.91345464,7965.922911,332.91345464,1669668922.481,0,963,139.98894969,45.000968933,26.193542818,44.981376648,45.000541687,4,6,50000,47800.775542,6,9.088484038,9.2352692543,9.4412691789,10.005345202,0.7202690799,9.088484038,8.7905252964,9.0230224976,45.338911128,2022-11-28 20:55:22,"6","0","DFC",1.85755563045,"2022-11-28 21:00:00","2022-11-28","21:00:00",5.3,3000,0.38465,278.45,8.12974985045422e-11,8.8811361417151e-06,8.85433094007045e-06,0.000708346475205636,0.0930248032311027
"536",107,7.23699720525,"2022-11-28","22:15:19.059",331.96897059,7967.255294,332.96897059,1669673719.059,0,963,139.95207442,44.999981917,26.4375,44.980992396,44.999778748,4,6,50000,47807.941806,6,8.6991566152,8.8129363101,8.9893120623,9.6372679262,0.73369991716,8.6991566152,8.4035026585,8.6353309103,46.155747289,2022-11-28 22:15:19,"6","0","DFC",1.57593910485,"2022-11-28 22:00:00","2022-11-28","22:00:00",5.5,3000,0.38465,278.65,6.89228076590867e-11,7.52929486576261e-06,8.20521550373886e-06,0.000656417240299109,0.0936812204714018
"537",108,6.7690300768,"2022-11-28","23:35:18.177",332.02451595,7968.588383,333.02451595,1669678518.178,0,963,140.07240852,45.000114441,26.6875,44.980644226,44.99962616,4,6,50000,47827.663642,6,8.007846983,8.2150138639,8.3487753938,8.8060355795,0.75608641598,8.007846983,7.7175385557,7.9473007398,47.51508065,2022-11-28 23:35:18,"6","0","DFC",1.4459837871,"2022-11-29 00:00:00","2022-11-29","00:00:00",4.9,3000,0.38465,278.05,6.33757482757566e-11,6.92332062946086e-06,7.22630774761174e-06,0.000578104619808939,0.0942593250912107
"538",109,6.75315438015,"2022-11-29","00:55:15.398",332.08003933,7969.920944,333.08003933,1669683315.398,0,963,139.98569257,45.001465476,26.63656768,44.981163025,45.000092691,4,6,50000,47820.946111,6,8.1667107109,8.3854974027,8.6327254051,9.1381230256,0.74376729392,8.1667107109,7.8778312356,8.1059693877,46.767384333,2022-11-29 00:55:15,"6","0","DFC",1.63234302255,"2022-11-29 01:00:00","2022-11-29","01:00:00",4.8,3000,0.38465,277.95,7.15693915034825e-11,7.81841411131024e-06,7.37086737038556e-06,0.000589669389630844,0.0948489944808416
