dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
210	2022-11-28	19:00:00	213	CRDS_e	Plot_east	0.5	47.37695313	1.766869533	0.030747763	1.706604296	1.82713477	-1.155886137	0.036639257	-1.227698631	-1.084073643	0.200175589	0.045228144	0.111528983	0.288822195	0.577615023	0.019689589	0.539023671	0.616206375	42858	2.106236875	13.6	9.51	2.909433614	0.3902997	125	0.04813	3.452	2.998	1.548	1.947	128.825	0.053	100000	70	28-11-2022 19:30	Sonic	-44.14255535	0.390299657	1.548279987	3.451545159	2.997901643	3.610306757	5.338861428	103016.549	0.4	0.5	0.02	1.548	6.969	1.282344607	1363.973715	775156.6234	595.2936218	0.964638117	1356.725032	775323.451	595.6769124	0.483488345	1358.406574	774877.5282	597.4803968	-0.296743738	5.567140891	279.0951514	-2.186775077	1.031949773	-1.681541943	445.9227679	-1.803484467	-0.167948868	3.150850013	-1.237655094	-0.167948868	3.150850013	-1.237655094	0.021094294	0.810371648	-92.1053372
211	2022-11-28	19:30:00	214	CRDS_e	Plot_east	0.5	47.37695313	1.666264284	0.027998278	1.611388004	1.721140564	-1.021358207	0.041235858	-1.102179983	-0.940536432	0.282861919	0.029637342	0.224773092	0.340950746	0.52161814	0.01620946	0.489847797	0.553388483	39090	2.042660527	11.6	8.81	2.874706041	0.3523649	128.3	0.03579	3.52	3.214	1.668	1.947	129.033	0.053	100000	70	28-11-2022 20:00	Sonic	-31.65463367	0.35236486	1.668498151	3.51979809	3.214009521	3.520286399	5.362736614	103056.8573	0.4	0.5	0.02	1.668	8.384	1.286543607	1365.224635	775710.2368	593.9768	0.951576448	1358.134419	775830.9879	597.2884846	0.496425447	1359.740137	775439.3961	597.5441818	-0.305481839	5.484498564	270.8406981	-3.567381783	1.005951002	-1.605718231	391.5917715	-0.255697219	-0.183333366	3.291493802	-2.140945957	-0.183333366	3.291493802	-2.140945957	0.020822894	0.816296337	-93.3317398
212	2022-11-28	20:00:00	215	CRDS_e	Plot_east	0.5	47.37695313	1.735770671	0.031075497	1.674863079	1.796678264	-0.956648776	0.032445064	-1.020240703	-0.89305685	0.29220689	0.031068135	0.231313726	0.353100054	0.528271397	0.016299287	0.496324995	0.5602178	36016	2.158859631	11.02301835	8.89	2.964759957	0.3185937	117.7	0.03119	3.379	3.483	1.658	1.947	127.977	0.053	100000	71	28-11-2022 20:30	Sonic	-25.5153084	0.318593655	1.657515848	3.378886361	3.483445555	3.292401374	5.326242268	103022.2346	0.4	0.5	0.02	1.658	8.257	1.281177293	1361.832205	775600.7691	596.3545834	0.995181258	1354.920095	775764.1999	596.6956024	0.503074263	1356.37867	775374.6853	597.7733147	-0.31749697	5.45353504	226.0838119	-1.418731315	1.042906996	-1.458574561	389.5145563	-1.077712336	-0.182914123	3.141852279	-0.817349514	-0.182914123	3.141852279	-0.817349514	0.020552115	0.821951671	-93.79994386
213	2022-11-28	20:30:00	216	CRDS_e	Plot_east	0.5	47.37695313	2.311486314	0.038116624	2.2367782	2.386194428	-1.337126569	0.042957348	-1.421322444	-1.252930695	0.283430399	0.034342681	0.216119166	0.350741633	0.567328171	0.020525792	0.52709787	0.607558472	42098	2.74012338	17.97268067	9.16	3.145386463	0.3258243	114.1	0.04568	3.281	2.658	1.431	1.947	125.282	0.053	100000	72	28-11-2022 21:00	Sonic	-28.12137496	0.325824323	1.431490021	3.280916883	2.658292029	3.056447294	5.173203887	103086.2875	0.4	0.5	0.02	1.431	5.807	1.271423073	1367.054828	775287.8494	595.7693376	0.999894924	1360.373149	775389.7336	596.0934077	0.494180506	1361.753573	774948.1497	597.2249076	-0.318357433	5.301255692	339.6996936	-1.455569967	1.056514418	-1.380423432	441.583947	-1.131499862	-0.137728452	2.293440225	-0.629711696	-0.137728452	2.293440225	-0.629711696	0.020348227	0.826079863	-94.16066294
214	2022-11-28	21:00:00	217	CRDS_e	Plot_east	0.5	47.37695313	2.793833322	0.037971399	2.719409847	2.868256798	-1.269104295	0.034244693	-1.336223473	-1.201985117	0.194559306	0.029928896	0.135899038	0.253219574	0.612060835	0.016480901	0.579758471	0.644363199	50468	2.795496156	17.2	8.86	3.203354552	0.3349232	133.3	0.07504	2.841	2.361	1.335	1.947	127.857	0.053	100000	71	28-11-2022 21:30	Sonic	-26.1385649	0.334923186	1.335145381	2.840788161	2.361333859	2.726151808	5.141587058	103191.7293	0.4	0.5	0.02	1.335	5.005	1.222705378	1372.424716	775921.9965	594.689875	0.991541109	1365.894402	776184.7945	595.4224925	0.467850938	1366.689307	775697.9923	597.5329708	-0.34074556	5.735408962	224.0042091	-2.843095753	1.074490171	-0.794904527	486.802189	-2.110478268	-0.121963453	2.052881579	-1.017632559	-0.121963453	2.052881579	-1.017632559	0.020167676	0.82977505	-94.74359556
215	2022-11-28	21:30:00	218	CRDS_e	Plot_east	0.5	47.37695313	2.083483413	0.032299855	2.020176096	2.146790731	-1.051524774	0.034314612	-1.118780992	-0.984268556	0.35947355	0.031012507	0.298689418	0.420257682	0.546532367	0.017015268	0.51318265	0.579882084	41320	2.629569216	16.5	9.22	3.110619039	0.2986456	91.5	0.03528	3.644	3.161	1.624	1.947	124.388	0.053	100000	72	28-11-2022 22:00	Sonic	-27.02932029	0.298645603	1.624484406	3.64448178	3.160631715	2.994402551	5.263243649	103226.0946	0.4	0.5	0.02	1.624	7.838	1.235100376	1368.742114	775358.891	595.4369809	1.044030215	1362.736283	775518.0817	594.8592781	0.457198676	1362.760013	775130.4654	596.9774501	-0.317698299	5.982101229	228.4255922	-1.540469205	1.13763154	-0.023729785	387.6162684	-2.118172007	-0.152484199	2.871201753	-0.739371955	-0.152484199	2.871201753	-0.739371955	0.019941944	0.834943213	-95.16713156
216	2022-11-28	22:00:00	219	CRDS_e	Plot_east	0.5	47.37695313	2.3203612	0.033864671	2.253986861	2.386735539	-1.273274963	0.035772861	-1.343389331	-1.203160596	0.290657347	0.028881511	0.23404994	0.347264754	0.56454993	0.016399687	0.532406745	0.596693114	43811	2.754792431	19.78450424	10.06	3.213835604	0.3305492	129	0.048	3.322	2.522	1.347	1.947	122.84	0.053	100000	73	28-11-2022 22:30	Sonic	-25.99427044	0.33054921	1.34734698	3.322459294	2.52171914	3.059847573	5.403908846	103226.9264	0.4	0.5	0.02	1.347	5.098	1.245950108	1363.186575	775399.6573	595.7383065	1.117933038	1358.837375	775582.7016	596.6451454	0.486166126	1356.904657	775166.6216	596.8863353	-0.335816019	6.28191729	233.0356567	-1.148028795	1.182566911	1.932717611	416.0799492	-0.241189923	-0.144725752	2.707301471	-0.494762968	-0.144725752	2.707301471	-0.494762968	0.019727698	0.839816356	-95.45054768
217	2022-11-28	22:30:00	220	CRDS_e	Plot_east	0.5	47.37695313	2.031749498	0.030819186	1.971344272	2.092154724	-0.85163697	0.029416788	-0.909293513	-0.793980427	0.379905346	0.025647934	0.32963571	0.430174981	0.550733431	0.016027852	0.519319037	0.582147824	38620	2.582074055	13.3	9.44	3.21033669	0.2828049	77.1	0.03045	3.249	3.213	1.638	1.947	122.63	0.053	100000	73	28-11-2022 23:00	Sonic	-27.24951335	0.282804879	1.637991127	3.249036968	3.212780858	2.939521655	5.440162656	103259.2766	0.4	0.5	0.02	1.638	8.009	1.264213141	1359.007718	774733.6871	593.7088388	1.174637247	1353.775699	774831.9062	595.2504152	0.503118293	1353.155319	774477.8188	598.1528603	-0.334505152	5.852398224	255.8683594	-4.44402154	1.222318955	0.620379871	354.087438	-2.902445069	-0.164638973	2.880472337	-2.18728812	-0.164638973	2.880472337	-2.18728812	0.019483972	0.845001206	-96.70349656
218	2022-11-28	23:00:00	221	CRDS_e	Plot_east	0.5	47.37695313	2.005236437	0.037424706	1.931884473	2.078588402	-0.911500735	0.033046344	-0.976271164	-0.846730306	0.318747725	0.026152951	0.267488261	0.370007188	0.517900807	0.018650229	0.481346587	0.554455027	35215	2.725969047	14.1	9.58	3.190319703	0.2534434	73.5	0.02044	3.659	3.277	1.702	1.947	120.945	0.053	100000	74	28-11-2022 23:30	Sonic	-20.56568809	0.253443419	1.701541642	3.659046926	3.277055032	2.88702281	5.253633978	103310.2264	0.4	0.5	0.02	1.702	8.829	1.233223933	1358.083292	774637.3331	594.4833339	1.129507159	1352.178957	774671.8687	594.3741212	0.480421404	1352.10645	774297.693	596.8462193	-0.342797471	5.97684119	339.6401082	-2.362885428	1.199885755	0.072506428	374.1756351	-2.47209819	-0.170951148	2.980616689	-1.178357516	-0.170951148	2.980616689	-1.178357516	0.019230903	0.850366316	-97.3784976
219	2022-11-28	23:30:00	222	CRDS_e	Plot_east	0.5	47.37695313	2.796493553	0.045274938	2.707755231	2.885231876	-1.326487066	0.043481701	-1.411710665	-1.241263467	0.275330845	0.034457721	0.207794136	0.342867554	0.577622694	0.02070308	0.537044911	0.618200476	43607	3.287639599	21	10.26	3.314791342	0.2788541	113	0.04714	3.294	2.903	1.421	1.947	121.818	0.053	100000	74	29-11-2022 00:00	Sonic	-17.79105479	0.278854134	1.420652132	3.293519684	2.903272888	2.593865655	4.874558201	103303.5631	0.4	0.5	0.02	1.421	5.717	1.188765352	1359.867916	774935.4922	594.8862831	0.931289285	1355.93162	775086.987	594.9381116	0.382770279	1353.575917	774707.718	597.1275119	-0.289604926	6.291998856	227.7741506	-2.24122873	1.099319006	2.355702432	379.2689618	-2.189400273	-0.103560019	2.249960079	-0.801442481	-0.103560019	2.249960079	-0.801442481	0.019077596	0.854416244	-97.83758959
220	2022-11-29	00:00:00	223	CRDS_e	Plot_east	0.5	47.37695313	3.294442005	0.05863783	3.179512579	3.409371431	-1.223260922	0.041773075	-1.305135635	-1.141386208	0.331010343	0.029789675	0.272622946	0.389397739	0.515289205	0.018164016	0.479687956	0.550890454	38186	4.160255067	20.8	9.69	3.540934119	0.2043892	76.8	0.03038	3.183	2.933	1.431	1.947	118.713	0.053	100000	75	29-11-2022 00:30	Sonic	-10.29500133	0.204389188	1.430611453	3.183011697	2.93309648	2.125736311	4.757425424	103293.6353	0.4	0.5	0.02	1.431	5.807	1.180280884	1356.19649	775499.83	593.4030795	0.849900807	1352.188921	775580.5067	593.6078052	0.351557139	1350.031831	775144.0855	597.8895305	-0.266876255	6.164658419	355.7445049	-4.486450916	1.049143668	2.157089983	436.4211324	-4.281725265	-0.081008029	1.871229911	-1.361824221	-0.081008029	1.871229911	-1.361824221	0.018957675	0.857784458	-98.61768624
221	2022-11-29	00:30:00	224	CRDS_e	Plot_east	0.5	47.37695313	2.630744302	0.036668726	2.558874051	2.702614553	-1.177192511	0.035352595	-1.246483163	-1.107901859	0.246771512	0.027896554	0.19209461	0.301448414	0.58931434	0.016681207	0.556619379	0.622009301	44736	2.986650572	19.9	10.37	3.049970986	0.2840925	96.4	0.05322	3.26	2.825	1.471	1.947	127.02	0.053	100000	71	29-11-2022 01:00	Sonic	-22.02864386	0.284092521	1.470585432	3.260262151	2.824710908	2.556485996	4.696967503	103364.5818	0.4	0.5	0.02	1.471	6.181	1.138921646	1366.593863	776489.5015	593.9827202	0.801423557	1361.941767	776561.4405	594.4175486	0.334363019	1360.629019	776270.3715	596.8936001	-0.291041372	5.964843529	219.130033	-2.910879934	1.017860538	1.312747917	291.0690529	-2.476051482	-0.11063081	2.267359669	-1.106485314	-0.11063081	2.267359669	-1.106485314	0.018793901	0.861865705	-99.25151657
222	2022-11-29	01:00:00	225	CRDS_e	Plot_east	0.5	47.37695313	3.138278799	0.206183728	2.734161226	3.542396371	-1.256250414	0.086970789	-1.426712091	-1.085788736	0.327813147	0.030257149	0.268509508	0.387116786	0.499637905	0.050659498	0.400345911	0.598929898	42337	3.455225925	22.2	9.26	3.349509614	0.240388	92.5	0.04453	3.214	2.804	1.487	1.947	125.89	0.053	100000	72	29-11-2022 01:30	Sonic	-13.9086168	0.240387981	1.486798825	3.214077432	2.804081038	2.270279216	4.578468235	103368.9347	0.4	0.5	0.02	1.487	6.337	1.135633805	1381.260242	778021.4938	594.8858987	0.810451892	1373.702389	777976.4001	594.787081	0.353076949	1376.010641	777767.8921	597.8232282	-0.313043144	5.249601019	253.6016613	-2.937329529	1.008174942	-2.308252096	208.5079448	-3.036147238	-0.099749947	1.672764389	-0.935968318	-0.099749947	1.672764389	-0.935968318	0.018646235	0.864876681	-99.78766928
223	2022-11-29	01:30:00	226	CRDS_e	Plot_east	0.5	47.37695313	3.302069152	0.051972131	3.200204415	3.403933889	-1.159731444	0.035800794	-1.229900559	-1.089562329	0.275169498	0.030163589	0.216049234	0.334289763	0.556539195	0.016141309	0.524902429	0.588175962	42148	3.786471703	23.24075143	9.5	3.277232901	0.2157431	73.5	0.04288	3.068	2.712	1.468	1.947	123.626	0.053	100000	73	29-11-2022 02:00	Sonic	-12.63881142	0.215743134	1.468284712	3.068016045	2.712086756	2.057919796	4.499596405	103356.1956	0.4	0.5	0.02	1.468	6.152	1.134950313	1374.994735	778499.3963	595.1540054	0.794099211	1369.806593	778771.2786	595.9874708	0.310263384	1368.54662	778222.9545	597.5614846	-0.270913071	6.44811419	276.4418352	-2.407479205	1.034635827	1.259972212	548.3241513	-1.574013803	-0.082043428	1.952749592	-0.729082007	-0.082043428	1.952749592	-0.729082007	0.018524781	0.868391631	-100.2053109
224	2022-11-29	02:00:00	227	CRDS_e	Plot_east	0.5	47.37695313	3.486920346	0.048450852	3.391957271	3.58188342	-1.483250321	0.044755213	-1.570969989	-1.395530653	0.220804487	0.035082605	0.152043013	0.289565961	0.640333858	0.018140761	0.604778189	0.675889526	51968	3.65368496	22.6	10.39	3.504492531	0.2909511	105.3	0.07135	2.943	2.449	1.265	1.947	119.453	0.053	100000	75	29-11-2022 02:30	Sonic	-21.65279424	0.290951059	1.265063197	2.942790754	2.448770228	2.404869569	4.585830479	103358.2489	0.4	0.5	0.02	1.265	4.504	1.121856567	1360.249998	779549.0224	596.5366766	0.789639167	1354.589761	779604.0998	594.7257615	0.312524113	1354.347047	779272.7907	597.8798677	-0.286267547	5.902951204	276.2316429	-1.343191113	1.027915054	0.242714697	331.3090432	-3.154106205	-0.08209753	1.692883868	-0.38520843	-0.08209753	1.692883868	-0.38520843	0.018403247	0.871438822	-100.4259706
225	2022-11-29	02:30:00	228	CRDS_e	Plot_east	0.5	47.37695313	2.492458796	0.040546503	2.412988149	2.571929444	-1.212892431	0.040085961	-1.291460421	-1.134324441	0.300088704	0.037520927	0.226548148	0.373629261	0.573505693	0.017406895	0.539388394	0.607622992	43418	2.945211663	18.3	9.94	3.302411952	0.3176939	129.5	0.05195	3.05	3.089	1.369	1.947	122.485	0.053	100000	73	29-11-2022 03:00	Sonic	-22.92374047	0.317693879	1.369479379	3.050152276	3.088545006	2.878026875	4.639899979	103380.5029	0.4	0.5	0.02	1.369	5.274	1.102188161	1362.387949	779644.357	595.2282479	0.768530803	1357.02928	779677.1644	595.6219125	0.341007225	1356.408155	779340.3163	598.1339547	-0.334419064	5.979794067	304.0407005	-2.905706819	0.978323578	0.621125867	336.848121	-2.512042151	-0.134172354	2.399154632	-1.16579934	-0.134172354	2.399154632	-1.16579934	0.018204623	0.8757573	-101.0937779
226	2022-11-29	03:00:00	229	CRDS_e	Plot_east	0.5	47.37695313	3.53316042	0.060215531	3.41513872	3.65118212	-1.071433734	0.041221271	-1.152226919	-0.990640549	0.282026714	0.034052728	0.215283785	0.348769643	0.531584826	0.016699942	0.498853145	0.564316506	42382	4.464416498	22.9	10.9	4.252958534	0.2016452	47.6	0.02639	3.383	2.947	1.474	1.947	108.797	0.053	100000	80	29-11-2022 03:30	Sonic	-15.93666542	0.201645185	1.474109439	3.382629533	2.947288133	2.168126497	4.59174226	103402.7954	0.4	0.5	0.02	1.474	6.21	1.118016855	1372.454627	782678.7511	596.7866863	0.759255357	1366.658094	782822.8909	595.1984199	0.351088096	1366.550942	782398.0764	597.7781196	-0.328671241	5.903684714	280.6747068	-0.99143336	0.958967261	0.107152419	424.8145469	-2.579699755	-0.093024715	1.670935936	-0.28060808	-0.093024715	1.670935936	-0.28060808	0.018066913	0.878764985	-101.2545193
227	2022-11-29	03:30:00	230	CRDS_e	Plot_east	0.5	47.37695313	3.910960613	0.054286302	3.804560128	4.017361098	-1.15211373	0.041740605	-1.233924802	-1.070302657	0.167664644	0.033725002	0.101564053	0.233765234	0.637387988	0.018981211	0.600185047	0.674590929	56024	4.147483221	22	10.92	4.776677562	0.2433996	70	0.04272	3.002	2.539	1.448	1.947	104.983	0.053	100000	81	29-11-2022 04:00	Sonic	-19.09064598	0.243399551	1.448017365	3.00196427	2.539284567	2.323962428	4.672732837	103386.0805	0.4	0.5	0.02	1.448	5.963	1.134782761	1364.631588	780660.6901	595.0025926	0.826035149	1360.119347	780836.3126	595.1979165	0.33898597	1358.734209	780467.2868	597.5271867	-0.299803209	5.897378695	193.4033502	-2.524594167	1.037849179	1.385137139	369.0257831	-2.329270206	-0.076657179	1.507910531	-0.645517666	-0.076657179	1.507910531	-0.645517666	0.017953432	0.881479224	-101.6242925
228	2022-11-29	04:00:00	231	CRDS_e	Plot_east	0.5	47.37695313	3.173929795	0.044699969	3.086318405	3.261541185	-1.207144147	0.038260089	-1.282133452	-1.132154843	0.224758016	0.028779067	0.168351399	0.281164633	0.611333493	0.018192896	0.57567564	0.646991345	49674	3.596340138	20.2	10.51	4.55625795	0.2782315	91.3	0.03765	3.031	2.59	1.392	1.947	106.651	0.053	100000	80	29-11-2022 04:30	Sonic	-21.85327758	0.278231526	1.391720881	3.031469953	2.590128942	2.744472531	4.800254726	103408.4035	0.4	0.5	0.02	1.392	5.465	1.128300627	1366.847911	780374.1088	596.2858356	0.987315188	1361.772787	780485.1826	594.9804636	0.339472724	1360.943003	780130.561	597.6826479	-0.306772098	5.904907847	243.5477928	-1.39681228	1.198642463	0.829783869	354.6216411	-2.702184359	-0.096653712	1.860440598	-0.440089218	-0.096653712	1.860440598	-0.440089218	0.01781035	0.884828017	-101.8763897
229	2022-11-29	04:30:00	232	CRDS_e	Plot_east	0.5	47.37695313	3.056730905	0.055480361	2.947990079	3.165471731	-0.878984908	0.036863793	-0.95123749	-0.806732326	0.292510355	0.047375484	0.199654989	0.385365721	0.645755006	0.029447873	0.588037536	0.703472476	46952	3.448640548	16.78051711	10.53	4.891224846	0.2475449	69.1	0.02571	3.144	2.793	1.542	1.947	105.238	0.053	100000	81	29-11-2022 05:00	Sonic	-20.32827039	0.247544901	1.542497704	3.143893369	2.79348423	2.677830634	4.822493099	103408.2812	0.4	0.5	0.02	1.542	6.904	1.131872886	1372.155044	782287.2335	596.5696048	1.13944255	1365.993368	782023.5179	595.895541	0.376034583	1366.174316	781956.5197	598.4856099	-0.339761697	5.980727877	330.7138249	-1.916005074	1.314207967	-0.180948007	66.99821551	-2.59006883	-0.111151981	1.956576507	-0.626815095	-0.111151981	1.956576507	-0.626815095	0.017645805	0.888349854	-102.2354496
230	2022-11-29	05:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.15583096	1368.639543	781068.3006	596.2517527	1.2851665	1362.638754	781012.4322	595.7712967	0.377820313	1362.752857	780845.1079	597.1674862	-0.317589353	5.886686139	223.192725	-0.91573352	1.458146187	-0.114103211	167.3243667	-1.396189468	NaN	NaN	NaN	-0.10897084	1.983132678	-0.493412835	0.017484488	0.891919493	-102.5180923
231	2022-11-29	05:30:00	234	CRDS_e	Plot_east	0.5	47.37695313	2.958092884	0.045462898	2.868986164	3.047199604	-1.030271568	0.036718524	-1.102239423	-0.958303713	0.223006096	0.032412312	0.159478363	0.286533828	0.585639753	0.018293185	0.549785336	0.62149417	47227	3.360589337	15.02890935	10.51	4.930959118	0.2911051	106.2	0.03236	3.014	2.674	1.413	1.947	103.972	0.053	100000	81	29-11-2022 06:00	Sonic	-21.53768271	0.291105084	1.413227004	3.013787546	2.674282884	2.981600539	4.889116403	103455.5264	0.4	0.5	0.02	1.413	5.646	1.155739314	1366.061015	780195.126	596.3190578	1.402859242	1359.942976	780189.8097	595.3857747	0.376033163	1360.116169	779944.6447	597.3840026	-0.315893849	5.944846284	250.4813657	-1.064944719	1.577626079	-0.173193375	245.1650687	-1.998227868	-0.106789699	2.009688849	-0.360010575	-0.106789699	2.009688849	-0.360010575	0.017326401	0.895536933	-102.7243179
232	2022-11-29	06:00:00	235	CRDS_e	Plot_east	0.5	47.37695313	2.216888392	0.040160957	2.138173409	2.295603374	-0.990110635	0.041949946	-1.072332014	-0.907889257	0.277744459	0.029915383	0.219110676	0.336378242	0.539146697	0.019280655	0.501356849	0.576936545	39136	2.835762469	13.6	10.27	4.240152426	0.2722975	86.5	0.01605	3.444	3.125	1.622	1.947	108.774	0.053	100000	80	29-11-2022 06:30	Sonic	-21.62573523	0.272297472	1.622426019	3.44445164	3.125443894	3.266459291	4.925296936	103474.9685	0.4	0.5	0.02	1.622	7.814	1.16487488	1361.890525	778013.5551	595.2052471	1.493003159	1356.335044	777960.7639	595.6354025	0.405162385	1355.896588	777644.2591	598.4852111	-0.335887505	5.993937219	369.2960385	-3.279963964	1.638640775	0.438455747	316.5048826	-2.849808562	-0.151513042	2.703761381	-1.479534999	-0.151513042	2.703761381	-1.479534999	0.017102106	0.900403704	-103.5718431
233	2022-11-29	06:30:00	236	CRDS_e	Plot_east	0.5	47.37695313	2.670331185	0.04485347	2.582418934	2.758243435	-1.295473772	0.045253146	-1.384169381	-1.206778162	0.291194354	0.027563343	0.23717054	0.345218168	0.522879862	0.017893239	0.487809334	0.557950391	38688	3.572376447	18.3	10.05	3.882145812	0.2436349	72.5	0.02139	3.68	2.886	1.478	1.947	111.728	0.053	100000	78	29-11-2022 07:00	Sonic	-18.49041984	0.243634931	1.477520738	3.679504209	2.886066728	2.7474599	4.808776259	103527.6871	0.4	0.5	0.02	1.478	6.248	1.172442876	1358.473674	776664.2312	596.9319548	1.523134871	1352.247435	776747.9342	594.7532191	0.404567062	1352.411469	776324.4398	597.4613023	-0.327724187	6.062204989	339.7914326	-0.529347557	1.669367809	-0.164033726	423.4944937	-2.708083215	-0.122727918	2.270207165	-0.198232923	-0.122727918	2.270207165	-0.198232923	0.016920425	0.904490076	-103.6853973
234	2022-11-29	07:00:00	237	CRDS_e	Plot_east	0.5	47.37695313	3.322859135	0.115497776	3.096484913	3.549233357	-1.063548404	0.061555559	-1.184196543	-0.942900266	0.28980848	0.035115914	0.22098172	0.35863524	0.613257906	0.034798321	0.545053624	0.681462187	41879	4.021636142	21	10.59	4.026121519	0.2242241	63.8	0.03369	3.062	3.096	1.446	1.947	112.825	0.053	100000	78	29-11-2022 07:30	Sonic	-16.37167425	0.224224067	1.445804283	3.062165676	3.096390865	2.273963019	4.580347975	103583.3776	0.4	0.5	0.02	1.446	5.944	1.1558357	1356.234867	776407.4694	594.9033632	1.355528466	1349.858384	776436.459	595.7864668	0.388985014	1350.342944	776165.5416	598.3468287	-0.328749313	5.891922723	241.9277925	-3.443465549	1.517343452	-0.484560424	270.9174631	-2.56036198	-0.098935676	1.77314851	-1.036295976	-0.098935676	1.77314851	-1.036295976	0.016773964	0.907681744	-104.2790209
235	2022-11-29	07:30:00	238	CRDS_e	Plot_east	0.5	47.37695313	2.405290468	0.043025404	2.320961205	2.489619732	-0.88533149	0.038242904	-0.960287112	-0.810375869	0.216535364	0.031924261	0.153964205	0.279106524	0.494129113	0.017414064	0.459997762	0.528260464	36146	3.428152493	13.9	10.79	4.244736987	0.2216701	53.7	0.01113	3.962	3.664	1.685	1.947	103.809	0.053	100000	81	29-11-2022 08:00	Sonic	-18.79606147	0.221670075	1.685224088	3.962438897	3.664262041	2.861999536	4.786565233	103630.5352	0.4	0.5	0.02	1.685	8.604	1.173957888	1357.527841	775696.9023	596.227084	1.591410091	1352.124412	775771.928	595.8840219	0.433839076	1351.567355	775384.1236	600.5804066	-0.355481188	5.96048635	312.778686	-4.353322638	1.708371014	0.557056915	387.8043819	-4.696384677	-0.147791376	2.478073409	-1.809894769	-0.147791376	2.478073409	-1.809894769	0.016555179	0.912142276	-105.3157867
236	2022-11-29	08:00:00	239	CRDS_e	Plot_east	0.5	47.37695313	3.303208124	0.053340976	3.198660465	3.407755782	-0.916917324	0.055778225	-1.026241959	-0.80759269	-0.050947487	0.044518192	-0.138202595	0.036307622	0.595495613	0.021872078	0.552626609	0.638364617	52827	3.778041532	19.6	10.69	4.939533992	0.2391492	62	0.02673	3.509	3.138	1.691	1.947	96.257	0.053	100000	84	29-11-2022 08:30	Sonic	-20.43933026	0.239149173	1.690958674	3.508715315	3.138299008	2.563815162	4.754099014	103730.8335	0.4	0.5	0.02	1.691	8.683	1.183877952	1351.804799	774919.8314	597.3624762	1.873531525	1346.333183	775048.509	595.9928217	0.460945469	1345.86736	774609.4555	600.6791608	-0.372667517	5.937439089	310.3758376	-3.316684594	1.963386056	0.465823334	439.0534617	-4.686339109	-0.112819872	1.797476534	-1.004079813	-0.112819872	1.797476534	-1.004079813	0.016388165	0.915377734	-105.8909559
237	2022-11-29	08:30:00	240	CRDS_e	Plot_east	0.5	47.37695313	3.323448943	0.054551841	3.216528005	3.430369881	-1.286379651	0.044698646	-1.373988448	-1.198770853	-0.133483698	0.063037579	-0.257036577	-0.009930819	0.651574884	0.029741408	0.59328209	0.709867678	58259	3.560579481	20.1	11.93	4.611215829	0.3224507	117.5	0.05634	3.226	2.53	1.364	1.947	97.084	0.053	100000	84	29-11-2022 09:00	Sonic	-26.42305451	0.322450656	1.364320102	3.225575312	2.530238323	2.855670836	4.749723533	103760.6655	0.4	0.5	0.02	1.364	5.233	1.227977454	1350.035759	773654.2236	597.5108913	2.110670855	1344.587784	773880.5462	596.6388862	0.474261295	1344.146592	773449.7819	599.5042476	-0.34188384	5.889167128	204.4416818	-1.993356268	2.187209561	0.441191231	430.7643027	-2.865361423	-0.102870195	1.772004694	-0.599785435	-0.102870195	1.772004694	-0.599785435	0.016235879	0.918567342	-106.2345323
