"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","OutletValve","solenoid_valves","NH3","NH3_30s","NH3_5min","H2O","CO2","NH3_raw","NH3_dry","nh3_base_11","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"397",42.6,28.589789996,"2022-11-26","06:00:28.884",329.25033431,7902.008023,330.25033431,1669442428.884,0,899,140.00453642,44.999320984,25,45.176628113,44.998252869,2,6,35067.259935,6,84.821624325,85.033698435,91.197596749,0.82933007128,256.93992904,84.821624325,84.821624325,705.14517991,2022-11-26 06:00:28,"6","0","DFC",56.443908439,"2022-11-26 06:00:00","2022-11-26","06:00:00",4.8,3000,0.38465,277.95,2.47475936445446e-09,0.000270348722137821,0.000274376120058838,0.0219500896047071,2.77390586086236
"398",44,27.7643556836667,"2022-11-26","07:20:26.496",329.30586223,7903.340694,330.30586223,1669447226.497,0,899,139.99845555,45.002159119,24.5,45.178153992,44.999992371,2,6,35062.115999,6,79.703618149,80.184267925,86.22581944,0.80329032121,256.46851565,79.703618149,79.703618149,705.01072387,2022-11-26 07:20:26,"6","0","DFC",52.4199122413333,"2022-11-26 07:00:00","2022-11-26","07:00:00",4.5,3000,0.38465,277.65,2.30081228559036e-09,0.000251346320867634,0.000260847521502728,0.0208678017202182,2.79477366258258
"399",45.3,28.2088963583333,"2022-11-26","08:40:24.586",329.36139568,7904.673496,330.36139568,1669452024.587,0,899,140.00483969,44.999135225,24.375,45.178662176,45.000053406,2,6,35059.334494,6,80.669743969,80.699946872,86.808753394,0.80935170496,253.48038564,80.669743969,80.669743969,705.03046311,2022-11-26 08:40:24,"6","0","DFC",52.4910505136667,"2022-11-26 09:00:00","2022-11-26","09:00:00",4.2,3000,0.38465,277.35,2.30642677051581e-09,0.000251959660833878,0.000251652990850756,0.0201322392680605,2.81490590185064
"400",46.6,30.9135563133333,"2022-11-26","10:00:22.290",329.41692466,7906.006192,330.41692466,1669456822.291,0,899,140.00037517,44.999778748,24.5625,45.180656433,45.002220154,2,6,35071.294752,6,85.083225798,85.236123642,89.155922847,0.84748574284,236.78346444,85.083225798,85.083225798,705.17159234,2022-11-26 10:00:22,"6","0","DFC",54.3225673286667,"2022-11-26 10:00:00","2022-11-26","10:00:00",4.3,3000,0.38465,277.45,2.38604227290896e-09,0.000260657051636194,0.000256308356235036,0.0205046684988029,2.83541057034944
"401",48,35.1074035506667,"2022-11-26","11:20:19.257",329.47244512,7907.338683,330.47244512,1669461619.258,0,899,140.00071567,45.00194931,26.6875,45.179317474,45.001476288,2,6,35153.86413,6,98.489004818,98.335396905,103.51685246,0.94925165122,218.06238388,98.489004818,98.489004818,705.32018183,2022-11-26 11:20:19,"6","0","DFC",63.2279933543333,"2022-11-26 11:00:00","2022-11-26","11:00:00",6,3000,0.38465,279.15,2.76028765279349e-09,0.000301540525670473,0.000281098788653334,0.0224879030922667,2.85789847344171
"402",49.3,34.7961358116667,"2022-11-26","12:40:16.365",329.52796719,7908.671213,330.52796719,1669466416.365,0,899,139.99755859,44.999595642,28.375,45.174156189,44.997337341,2,6,35209.640625,6,91.321633459,91.933833357,100.73864534,0.99625028597,209.96515361,91.321633459,91.321633459,705.3341355,2022-11-26 12:40:16,"6","0","DFC",57.1376975453333,"2022-11-26 13:00:00","2022-11-26","13:00:00",7.8,3000,0.38465,280.95,2.47842782008023e-09,0.000270749473138056,0.000286144999404265,0.0228915999523412,2.88079007339405
"403",50.6,32.2166765273333,"2022-11-26","14:00:13.802",329.58349308,7910.003834,330.58349308,1669471213.802,0,899,140.00720961,44.998008728,27.5,45.176780701,44.999473572,2,6,35183.820737,6,86.156562961,86.690131756,93.265461644,0.99646598677,227.015071,86.156562961,86.156562961,705.16869667,2022-11-26 14:00:13,"6","0","DFC",54.4734552286667,"2022-11-26 14:00:00","2022-11-26","14:00:00",7.5,3000,0.38465,280.65,2.36538834556558e-09,0.000258400766461719,0.000264575119799888,0.021166009583991,2.90195608297804
"404",52,30.4445126923333,"2022-11-26","15:20:11.756",329.63902497,7911.336599,330.63902497,1669476011.757,0,899,140.00190536,44.999687195,26.875,45.17766571,45.000297546,2,6,35158.333857,6,77.828668268,78.255206155,83.844597193,0.96902205761,240.99775217,77.828668268,77.828668268,705.22078554,2022-11-26 15:20:11,"6","0","DFC",47.8106934626667,"2022-11-26 15:00:00","2022-11-26","15:00:00",7.3,3000,0.38465,280.45,2.07755330010196e-09,0.000226956967179551,0.000242678866820635,0.0194143093456508,2.92137039232369
"405",53.3,30.1225939463333,"2022-11-26","16:40:08.220",329.69453959,7912.66895,330.69453959,1669480808.221,0,899,140.00648499,45.000663757,26.9375,45.177085876,44.999687195,2,6,35156.332031,6,81.814822724,82.115852224,87.925307468,0.98121741144,236.68942908,81.814822724,81.814822724,705.19305663,2022-11-26 16:40:08,"6","0","DFC",51.9932582776667,"2022-11-26 17:00:00","2022-11-26","17:00:00",7,3000,0.38465,280.15,2.2617207555523e-09,0.000247075867204948,0.000237016417192249,0.0189613133753799,2.94033170569907
"406",54.6,29.947180962,"2022-11-26","18:00:06.298",329.75007289,7914.001749,330.75007289,1669485606.298,0,899,139.99858425,45.000083923,26.25,45.177696228,45.000053406,2,6,35129.205842,6,75.799896035,76.133651453,82.738027489,0.94009885926,236.50562116,75.799896035,75.799896035,705.18965888,2022-11-26 18:00:06,"6","0","DFC",46.186470491,"2022-11-26 18:00:00","2022-11-26","18:00:00",6.5,3000,0.38465,279.65,2.01271613252895e-09,0.000219873997557468,0.000233474932381208,0.0186779945904966,2.95900970028957
"407",56,30.0918152606667,"2022-11-26","19:20:03.391",329.80559481,7915.334276,330.80559481,1669490403.392,0,899,139.99798045,45.000724792,26.295855978,45.17830658,45.000816345,2,6,35128.354259,6,79.820917839,79.961677545,85.527760074,0.94089382757,238.30669164,79.820917839,79.820917839,705.0549609,2022-11-26 19:20:03,"6","0","DFC",49.8698622843333,"2022-11-26 19:00:00","2022-11-26","19:00:00",6.5,3000,0.38465,279.65,2.17323114928719e-09,0.000237409047747726,0.000228641522652597,0.0182913218122077,2.97730102210178
"408",57.3,31.2061296783333,"2022-11-26","20:40:01.165",329.86112461,7916.666991,330.86112461,1669495201.166,0,899,140.00034233,45.000724792,26.4375,45.178672791,45.000938416,2,6,35129.901664,6,81.020424996,81.290523258,87.63378955,0.96306148079,243.41529213,81.020424996,81.020424996,705.22444187,2022-11-26 20:40:01,"6","0","DFC",50.0843935796667,"2022-11-26 21:00:00","2022-11-26","21:00:00",7,3000,0.38465,280.15,2.17868462644588e-09,0.000238004798834573,0.00023770692329115,0.019016553863292,2.99631757596507
"409",58.6,31.7796850553333,"2022-11-26","21:59:59.155",329.9166569,7917.999766,330.9166569,1669499999.156,0,899,140.00090226,45.000480652,26.625,45.177452087,45.000053406,2,6,35133.70338,6.5869565217,78.224850476,78.44870259,85.29015361,0.9712591662,237.57415369,78.224850476,78.224850476,705.18992067,2022-11-26 21:59:59,"6","0","DFC",46.6690175346667,"2022-11-26 22:00:00","2022-11-26","22:00:00",7.2,3000,0.38465,280.35,2.02866657580562e-09,0.000221616462711581,0.000229810630773077,0.0183848504618462,3.01470242642692
"410",60,31.3710871563333,"2022-11-26","23:19:56.407",329.97218065,7919.332336,330.97218065,1669504796.408,0,899,140.00112915,44.998435974,26.5625,45.177238464,44.999534607,2,6,35145.964844,6,76.155403433,76.783713614,83.413257065,0.96332844531,237.87156925,76.155403433,76.155403433,705.12586997,2022-11-26 23:19:56,"6","0","DFC",45.4126264576667,"2022-11-26 23:00:00","2022-11-26","23:00:00",7.4,3000,0.38465,280.55,1.97264494151945e-09,0.000215496523351466,0.000218556493031524,0.0174845194425219,3.03218694586944
"411",61.3,30.198668255,"2022-11-27","00:39:52.584",330.02769194,7920.664607,331.02769194,1669509592.584,0,899,140.00032972,44.998649597,26.5,45.17754364,44.999900818,2,6,35118.831352,6,71.107398781,71.58261811,77.772362302,0.96728702606,238.80784872,71.107398781,71.107398781,705.21398054,2022-11-27 00:39:52,"6","0","DFC",41.383949855,"2022-11-27 01:00:00","2022-11-27","01:00:00",7.2,3000,0.38465,280.35,1.79892871717926e-09,0.000196519341190028,0.000206007932270747,0.0164806345816598,3.0486675804511
"412",62.6,29.6516405656667,"2022-11-27","01:59:50.930",330.08322836,7921.997481,331.08322836,1669514390.93,0,899,140.00016785,44.999687195,26.0625,45.177085876,44.999473572,2,6,35109.066406,6,69.987158025,70.527940263,76.871323055,0.9422192185,227.23494196,69.987158025,69.987158025,705.13294068,2022-11-27 01:59:50,"6","0","DFC",40.8762996973333,"2022-11-27 02:00:00","2022-11-27","02:00:00",6.9,3000,0.38465,280.05,1.7787649925837e-09,0.000194316606954027,0.000195417974072028,0.0156334379257622,3.06430101837686
"413",64,29.7886792273333,"2022-11-27","03:19:48.500",330.13875579,7923.330139,331.13875579,1669519188.5,0,899,139.99611216,45.001457214,26.25,45.17766571,44.999778748,2,6,35107.858717,6,71.852231735,72.517013006,79.150075624,0.92183239563,259.08359372,71.852231735,71.852231735,705.05214453,2022-11-27 03:19:48,"6","0","DFC",42.7283337786667,"2022-11-27 03:00:00","2022-11-27","03:00:00",6.7,3000,0.38465,279.85,1.86068656679715e-09,0.000203265918641551,0.000198791262797789,0.0159033010238231,3.08020431940068
"414",65.3,28.9854200273333,"2022-11-27","04:39:46.348",330.19428645,7924.662875,331.19428645,1669523986.349,0,899,139.99900503,45.000999451,25.9375,45.177360535,44.999443054,2,6,35089.972508,6,66.173049723,66.52133555,73.221980954,0.91638272329,256.92430901,66.173049723,66.173049723,704.96732534,2022-11-27 04:39:46,"6","0","DFC",37.5359155226667,"2022-11-27 05:00:00","2022-11-27","05:00:00",6.4,3000,0.38465,279.55,1.63632698468696e-09,0.000178756333106057,0.000191011125873804,0.0152808900699043,3.09548520947059
"415",66.6,28.3483673053333,"2022-11-27","05:59:44.362",330.24981902,7925.995656,331.24981902,1669528784.363,0,899,139.99386597,44.99974823,25.5625,45.17754364,44.999778748,2,6,35069.9375,6,63.874259344,64.507533986,70.381158234,0.91660044435,238.05896088,63.874259344,63.874259344,704.99320693,2022-11-27 05:59:44,"6","0","DFC",36.1591666806667,"2022-11-27 06:00:00","2022-11-27","06:00:00",6.3,3000,0.38465,279.45,1.5768735744529e-09,0.000172261498208418,0.000175508915657238,0.014040713252579,3.10952592272317
"416",68,28.9200704923333,"2022-11-27","07:19:41.319",330.30533934,7927.328144,331.30533934,1669533581.319,0,899,139.99692345,45.002372742,25.8125,45.177757263,44.999992371,2,6,35075.300781,6,67.94669155,68.248050054,74.429340354,0.92236417564,244.76589089,67.94669155,67.94669155,705.16352918,2022-11-27 07:19:41,"6","0","DFC",39.3279795616667,"2022-11-27 07:00:00","2022-11-27","07:00:00",6.4,3000,0.38465,279.55,1.71444956953592e-09,0.000187290633970769,0.000179776066089594,0.0143820852871675,3.12390800801033
"417",69.3,29.6117926113333,"2022-11-27","08:39:39.154",330.36086985,7928.660876,331.36086985,1669538379.155,0,899,139.99877897,45.002281189,26.0625,45.17766571,44.999778748,2,6,35082.553435,6,70.524552711,70.963640864,77.172033905,0.91619568528,250.3263464,70.524552711,70.524552711,705.06706954,2022-11-27 08:39:39,"6","0","DFC",41.3518482526667,"2022-11-27 09:00:00","2022-11-27","09:00:00",7,3000,0.38465,280.15,1.79881654990795e-09,0.000196507087764947,0.000191898860867858,0.0153519088694287,3.13925991687976
"418",70.6,29.6114057386667,"2022-11-27","09:59:36.157",330.41639071,7929.993377,331.41639071,1669543176.157,0,899,140.00401663,44.999961853,26.375,45.178184509,45.000511169,2,6,35088.088167,6,72.92331081,72.913224956,78.792859448,0.91329595069,224.30960038,72.92331081,72.92331081,705.07660794,2022-11-27 09:59:36,"6","0","DFC",43.3018192173333,"2022-11-27 10:00:00","2022-11-27","10:00:00",7.3,3000,0.38465,280.45,1.88162586442375e-09,0.000205553378358696,0.000201030233061822,0.0160824186449457,3.15534233552471
"419",72,28.9516230936667,"2022-11-27","11:19:34.631",330.4719286,7931.326286,331.4719286,1669547974.631,0,899,139.99619791,44.999240378,26.125,45.177134638,44.999217158,2,6,35076.613154,6,66.63681146,67.387426175,73.471231129,0.89468383583,244.3454503,66.63681146,66.63681146,705.10687201,2022-11-27 11:19:34,"6","0","DFC",38.4358030813333,"2022-11-27 11:00:00","2022-11-27","11:00:00",7.2,3000,0.38465,280.35,1.67077502686718e-09,0.000182519520879921,0.000194036449619309,0.0155229159695447,3.17086525149425
"420",73.3,28.4372644443333,"2022-11-27","12:39:31.351",330.52744619,7932.658709,331.52744619,1669552771.351,0,899,139.99918084,44.998558044,26.0625,45.177452087,44.999778748,2,6,35069.905252,6,65.568009566,66.314480394,72.2121215,0.88704956422,255.7381282,65.568009566,65.568009566,705.13348628,2022-11-27 12:39:31,"6","0","DFC",37.8772159496667,"2022-11-27 13:00:00","2022-11-27","13:00:00",7,3000,0.38465,280.15,1.64766910775999e-09,0.000179995374171287,0.000181257447525604,0.0145005958020483,3.1853658472963
"421",74.6,27.2922514586667,"2022-11-27","13:59:29.779",330.58298356,7933.991606,331.58298356,1669557569.78,0,899,139.99682509,44.999088121,25.875,45.17727545,44.999382019,2,6,35051.023162,6,63.421934578,63.627047513,69.885351504,0.86563403273,248.32967671,63.421934578,63.421934578,705.02721104,2022-11-27 13:59:29,"6","0","DFC",36.3347960543333,"2022-11-27 14:00:00","2022-11-27","14:00:00",6.8,3000,0.38465,279.95,1.58170260904348e-09,0.000172789033672866,0.000176392203922077,0.0141113763137661,3.19947722361007
"422",76,26.8353138016667,"2022-11-27","15:19:27.631",330.63851426,7935.324342,331.63851426,1669562367.632,0,899,140.0014801,44.999565125,25.625,45.177970886,45.000358582,2,6,35040.007812,6,60.862514961,61.160379209,66.752643144,0.86168768421,250.85037723,60.862514961,60.862514961,705.02052012,2022-11-27 15:19:27,"6","0","DFC",34.3250654073333,"2022-11-27 15:00:00","2022-11-27","15:00:00",6.6,3000,0.38465,279.75,1.49528457838604e-09,0.000163348518165187,0.000168068775919027,0.0134455020735221,3.21292272568359
"423",77.3,26.2120358346667,"2022-11-27","16:39:24.523",330.69403383,7936.656812,331.69403383,1669567164.523,0,899,140.00236569,44.999762659,25.3125,45.177970886,45.000058547,2,6,35023.89865,6,59.205561582,59.690991372,64.965265457,0.83314763877,269.28175767,59.205561582,59.205561582,704.81458565,2022-11-27 16:39:24,"6","0","DFC",33.4789555373333,"2022-11-27 17:00:00","2022-11-27","17:00:00",6,3000,0.38465,279.15,1.46156065842931e-09,0.000159664435261316,0.000161506476713252,0.0129205181370601,3.22584324382065
"424",78.6,25.9522221053333,"2022-11-27","17:59:21.336",330.74955251,7937.98926,331.74955251,1669571961.337,0,899,139.99832153,44.999565125,25.169836957,45.178092957,45.000236511,2,6,35012.058551,6,58.918839281,59.760994726,65.418148077,0.81547843582,268.81411589,58.918839281,58.918839281,705.09925503,2022-11-27 17:59:21,"6","0","DFC",33.8087726206667,"2022-11-27 18:00:00","2022-11-27","18:00:00",5.9,3000,0.38465,279.05,1.47648810911333e-09,0.000161295146220598,0.000160479790740957,0.0128383832592766,3.23868162707993
"425",80,25.4084898096667,"2022-11-27","19:19:18.549",330.80507581,7939.321819,331.80507581,1669576758.55,0,899,139.99526878,44.9998703,24.8125,45.178184509,45.000053406,2,6,34998.648013,6,57.058516432,57.646082083,63.003871033,0.79904931121,267.68133308,57.058516432,57.058516432,704.9416261,2022-11-27 19:19:18,"6","0","DFC",32.2375922733333,"2022-11-27 19:00:00","2022-11-27","19:00:00",5.6,3000,0.38465,278.75,1.40938711953656e-09,0.000153964871185852,0.000157630008703225,0.012610400696258,3.25129202777618
"426",81.3,25.319581508,"2022-11-27","20:39:16.907",330.86061235,7940.654696,331.86061235,1669581556.907,0,899,140.00087108,45.000816345,24.8125,45.177482605,44.999137878,2,6,34995.063349,6,55.464818806,55.559550445,61.344474117,0.79593303247,263.95535343,55.464818806,55.464818806,704.93911528,2022-11-27 20:39:16,"6","0","DFC",30.239968937,"2022-11-27 21:00:00","2022-11-27","21:00:00",5.3,3000,0.38465,278.45,1.32347790242901e-09,0.000144579939705855,0.000149272405445854,0.0119417924356683,3.26323382021185
"427",82.6,25.0180481083333,"2022-11-27","21:59:13.622",330.9161299,7941.987117,331.9161299,1669586353.623,0,899,139.99897219,44.999320984,24.6875,45.178398132,45.000083923,2,6,34987.150221,6,51.373639647,51.998353436,57.103518728,0.81441203662,257.0138783,51.373639647,51.373639647,704.96650416,2022-11-27 21:59:13,"6","0","DFC",26.9803053276667,"2022-11-27 22:00:00","2022-11-27","22:00:00",5.1,3000,0.38465,278.25,1.18166470301176e-09,0.000129087921453333,0.000136833930579594,0.0109467144463675,3.27418053465822
"428",84,25.10639135,"2022-11-27","23:19:11.927",330.97166583,7943.31998,331.97166583,1669591151.928,0,899,140.00270653,44.999595642,24.6875,45.178672791,45.000450134,2,6,34978.971191,6,53.170670774,53.506183933,58.304013017,0.81702953249,278.62550353,53.170670774,53.170670774,705.02683813,2022-11-27 23:19:11,"6","0","DFC",28.399792583,"2022-11-27 23:00:00","2022-11-27","23:00:00",5.1,3000,0.38465,278.25,1.24383442146497e-09,0.000135879492456519,0.000132483706954926,0.0105986965563941,3.28477923121461
"429",85.3,25.636431986,"2022-11-28","00:39:08.589",331.02718275,7944.652386,332.02718275,1669595948.59,0,899,140.00195312,44.999778748,24.6875,45.179069519,45.000541687,2,6,34976.023438,6,55.407033297,54.990366042,60.670985255,0.82419790485,267.50545803,55.407033297,55.407033297,704.89358461,2022-11-28 00:39:08,"6","0","DFC",29.353934056,"2022-11-28 01:00:00","2022-11-28","01:00:00",5.6,3000,0.38465,278.75,1.28331719737251e-09,0.000140192686768004,0.000138036089612261,0.0110428871689809,3.2958221183836
"430",86.6,26.008229999,"2022-11-28","01:59:06.727",331.08271676,7945.985202,332.08271676,1669600746.728,0,899,139.99867978,44.998680115,25,45.178398132,45.000144958,2,6,34980.850841,6,53.501372969,53.671355283,59.440999481,0.85400946962,247.64465149,53.501372969,53.501372969,704.97950056,2022-11-28 01:59:06,"6","0","DFC",27.663125284,"2022-11-28 02:00:00","2022-11-28","02:00:00",5.7,3000,0.38465,278.85,1.20896344868237e-09,0.000132070102716698,0.000136131394742351,0.0108905115793881,3.30671262996298
"431",88,25.880810683,"2022-11-28","03:19:05.032",331.1382527,7947.318065,332.1382527,1669605545.033,0,899,139.99969482,44.998374939,25.0625,45.178001404,44.999320984,2,6,34982.8125,6,55.024516796,55.20410343,60.178617486,0.83007160966,277.26429037,55.024516796,55.024516796,704.96899316,2022-11-28 03:19:05,"6","0","DFC",29.323292747,"2022-11-28 03:00:00","2022-11-28","03:00:00",5.9,3000,0.38465,279.05,1.28059937421475e-09,0.000139895785166882,0.00013598294394179,0.0108786355153432,3.31759126547833
"432",89.3,25.2649965103333,"2022-11-28","04:39:01.934",331.19377238,7948.650537,332.19377238,1669610341.934,0,899,139.99797257,45.000022888,24.75,45.177879333,44.999259949,2,6,34966.962976,6,53.105278546,53.640167244,57.940800739,0.82203895981,277.22171969,53.105278546,53.105278546,704.85538431,2022-11-28 04:39:01,"6","0","DFC",28.3751707336667,"2022-11-28 05:00:00","2022-11-28","05:00:00",5.7,3000,0.38465,278.85,1.24008201947326e-09,0.000135469570951432,0.000137682678059157,0.0110146142447326,3.32860587972306
"433",90.6,25.3696114543333,"2022-11-28","05:58:59.265",331.24929705,7949.983129,332.24929705,1669615139.265,0,899,140.0014456,45.002006531,24.75,45.178672791,45.000236511,2,6,34966.733865,6,56.099658006,56.418063383,61.883068542,0.80338665694,276.52314572,56.099658006,56.099658006,704.97274738,2022-11-28 05:58:59,"6","0","DFC",31.0484519286667,"2022-11-28 06:00:00","2022-11-28","06:00:00",5.9,3000,0.38465,279.05,1.35594008671673e-09,0.00014812618754152,0.000141797879246476,0.0113438303397181,3.33994971006278
"434",92,24.602193126,"2022-11-28","07:18:56.055",331.30481546,7951.315571,332.30481546,1669619936.056,0,899,140.00343829,44.999259949,24.375,45.178459167,44.999839783,2,6,34966.044455,6,50.824425801,50.841901196,56.272232001,0.80129917208,284.3313382,50.824425801,50.824425801,704.83465267,2022-11-28 07:18:56,"6","0","DFC",26.23970807,"2022-11-28 07:00:00","2022-11-28","07:00:00",5.9,3000,0.38465,279.05,1.14593384937841e-09,0.000125184596241429,0.000136655391891475,0.010932431351318,3.3508821414141
"435",93.3,23.931813519,"2022-11-28","08:38:53.877",331.3603458,7952.648299,332.3603458,1669624733.877,0,899,139.9939027,44.99974823,24.2890625,45.178459167,45.000083923,2,6,34952.450301,6,51.37840958,51.720323569,56.087297389,0.79084842485,244.81798833,51.37840958,51.37840958,704.83368519,2022-11-28 08:38:53,"6","0","DFC",27.78851005,"2022-11-28 09:00:00","2022-11-28","09:00:00",5.8,3000,0.38465,278.95,1.21400778534777e-09,0.000132621158302592,0.00012890287727201,0.0103122301817608,3.36119437159586
"436",94.6,24.6987669476667,"2022-11-28","09:58:51.884",331.4158783,7953.981079,332.4158783,1669629531.885,0,899,139.99645905,44.999168396,24.4375,45.178611755,45.000205994,2,6,34954.546302,6,54.269631437,54.147512039,59.551536942,0.79472040021,254.11245275,54.269631437,54.269631437,704.88980171,2022-11-28 09:58:51,"6","0","DFC",29.4487450913333,"2022-11-28 10:00:00","2022-11-28","10:00:00",6,3000,0.38465,279.15,1.28561738485568e-09,0.000140443964833937,0.000136532561568265,0.0109226049254612,3.37211697652132
"437",96,25.2979589733333,"2022-11-28","11:18:49.315",331.47140411,7955.313699,332.47140411,1669634329.315,0,899,140.00366211,45.000236511,24.1875,45.179161072,45.000663757,2,6,34939.332031,6,51.357421566,51.473296636,56.659379118,0.79372766588,257.77003573,51.357421566,51.357421566,704.84166344,2022-11-28 11:18:49,"6","0","DFC",26.1753376626667,"2022-11-28 11:00:00","2022-11-28","11:00:00",6.2,3000,0.38465,279.35,1.14189505719688e-09,0.000124743388776599,0.000132593676805268,0.0106074941444214,3.38272447066574
"438",97.3,24.295480596,"2022-11-28","12:38:45.841",331.52691946,7956.646067,332.52691946,1669639125.841,0,899,139.9931284,45.000297546,24.3125,45.179344177,45.00075531,2,6,34937.442765,6,47.829556556,48.574967448,54.375283871,0.79767756895,255.9756056,47.829556556,47.829556556,704.89450727,2022-11-28 12:38:45,"6","0","DFC",24.279486852,"2022-11-28 13:00:00","2022-11-28","13:00:00",5.7,3000,0.38465,278.85,1.06108806779722e-09,0.000115915837040546,0.000120329612908573,0.0096263690326858,3.39235083969842
"439",98.6,24.430883694,"2022-11-28","13:58:44.059",331.58245439,7957.978905,332.58245439,1669643924.059,0,899,139.99737648,45.000297546,24,45.179832458,45.000816345,2,6,34929.601881,6,48.263226027,48.490358639,54.753058034,0.77877045226,240.38525109,48.263226027,48.263226027,704.77455452,2022-11-28 13:58:44,"6","0","DFC",24.059474945,"2022-11-28 14:00:00","2022-11-28","14:00:00",5.5,3000,0.38465,278.65,1.05222756317776e-09,0.000114947894001003,0.000115431865520775,0.00923454924166196,3.40158538894009
"440",99.9,23.6368970753333,"2022-11-28","15:18:40.720",331.63797131,7959.311311,332.63797131,1669648720.721,0,899,140.00220987,45.001853943,24.125,45.178672791,45.000053406,2,6,34941.804008,6,47.728344604,48.047869528,53.868813226,0.75300983752,281.9022376,47.728344604,47.728344604,704.92793659,2022-11-28 15:18:40,"6","0","DFC",24.4109724526667,"2022-11-28 15:00:00","2022-11-28","15:00:00",5.6,3000,0.38465,278.75,1.06721711281798e-09,0.000116585388801048,0.000115766641401025,0.00926133131208201,3.41084672025217
"441",101,23.2965362743333,"2022-11-28","16:38:38.265",331.69349844,7960.643963,332.69349844,1669653518.265,0,899,139.99987677,45.001365662,24.125,45.17830658,44.999443054,2,6,34952.809146,6,48.209251843,48.418845133,52.470447824,0.76023635783,281.54485154,48.209251843,48.209251843,704.79370728,2022-11-28 16:38:38,"6","0","DFC",25.1223088586667,"2022-11-28 17:00:00","2022-11-28","17:00:00",5.7,3000,0.38465,278.85,1.09792197536711e-09,0.000119939662542893,0.00011826252567197,0.00946100205375761,3.42030772230593
"442",103,22.94637743,"2022-11-28","17:58:35.664",331.74902389,7961.976573,332.74902389,1669658315.664,0,899,140.0004032,45.000175476,24.0625,45.178611755,44.99962616,2,6,34960.371497,6,48.894306042,49.236070313,53.853589089,0.74017408091,267.89788414,48.894306042,48.894306042,704.94858613,2022-11-28 17:58:35,"6","0","DFC",26.289692883,"2022-11-28 18:00:00","2022-11-28","18:00:00",5.7,3000,0.38465,278.85,1.14894023890406e-09,0.000125513021533271,0.000122726342038082,0.00981810736304654,3.43012582966897
"443",104,22.750582392,"2022-11-28","19:18:33.938",331.80455948,7963.309427,332.80455948,1669663113.939,0,899,139.99845886,44.998435974,24.0625,45.179130554,45.000297546,2,6,34961.140625,6,47.119044498,47.395939633,53.200787036,0.72624320653,277.49197979,47.119044498,47.119044498,704.86270228,2022-11-28 19:18:33,"6","0","DFC",24.645357241,"2022-11-28 19:00:00","2022-11-28","19:00:00",5.5,3000,0.38465,278.65,1.07785079485835e-09,0.000117747038047646,0.000121630029790459,0.00973040238323669,3.43985623205221
"444",105,22.381960891,"2022-11-28","20:38:31.437",331.86008609,7964.642066,332.86008609,1669667911.438,0,899,140.00396712,44.998527527,24.125,45.178977966,45.000205994,2,6,34969.617994,6,45.299482778,45.640863482,50.716406727,0.73048717068,271.52794985,45.299482778,45.299482778,704.72074646,2022-11-28 20:38:31,"6","0","DFC",23.258902591,"2022-11-28 21:00:00","2022-11-28","21:00:00",5.3,3000,0.38465,278.45,1.01794560960257e-09,0.000111202850149645,0.000114474944098646,0.00915799552789167,3.4490142275801
"445",107,22.1576740706667,"2022-11-28","21:58:28.621",331.91560905,7965.974617,332.91560905,1669672708.622,0,899,139.99633026,44.998924255,24.3125,45.179374695,45.000602722,2,6,34980.057405,6,45.866673838,46.169434123,50.644993914,0.73533206918,257.59777475,45.866673838,45.866673838,704.709836,2022-11-28 21:58:28,"6","0","DFC",24.0117600523333,"2022-11-28 22:00:00","2022-11-28","22:00:00",5.5,3000,0.38465,278.65,1.05014077926611e-09,0.000114719928659404,0.000112961389404525,0.00903691115236198,3.45805113873246
"446",108,22.246500795,"2022-11-28","23:18:25.970",331.97113392,7967.307214,332.97113392,1669677505.971,0,899,140.00298799,45.000022888,24.217730978,45.178581238,44.999931335,2,6,34985.521973,6,42.221980685,42.601261629,47.215892028,0.75740900749,262.83303648,42.221980685,42.221980685,704.71953491,2022-11-28 23:18:25,"6","0","DFC",20.354760834,"2022-11-28 23:00:00","2022-11-28","23:00:00",5.3,3000,0.38465,278.45,8.9084338112746e-10,9.73178940837489e-05,0.000106018911371577,0.00848151290972612,3.46653265164219
"447",109,21.920601389,"2022-11-29","00:38:22.773",332.02665248,7968.639659,333.02665248,1669682302.774,0,899,139.99789893,44.998374939,24.080842391,45.178703308,44.999900818,2,6,34981.350756,6,42.187237679,42.436973211,47.016063212,0.7437335441,264.25040805,42.187237679,42.187237679,704.7494419,2022-11-29 00:38:22,"6","0","DFC",20.516371822,"2022-11-29 01:00:00","2022-11-29","01:00:00",4.8,3000,0.38465,277.95,8.99531671269638e-10,9.82670239956254e-05,9.77924590396871e-05,0.00782339672317497,3.47435604836536
