dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
21	2022-11-24	20:30:00	24	CRDS_w	Plot_west	0.5	56.4699707	2.31912091	0.033006844	2.254427902	2.383813918	-0.91472987	0.026825294	-0.967307117	-0.862152624	0.122399478	0.028165317	0.067195803	0.177603153	0.600829306	0.016379302	0.568726075	0.632932536	43820	2.439374715	19	5.11	2.220063202	0.261997	303	0.06393	3.279	3.367	1.752	1.947	159.24	0.053	100000	59	24-11-2022 21:00	Sonic	-5.531344572	0.261996969	1.752181545	3.278534876	3.366820552	2.237494697	6.369878445	102647.1969	0.4	0.5	0.02	1.752	9.518	1.995394388	1386.81482	777120.9662	593.5115001	10.47457659	1381.569605	777692.0562	593.6656379	0.657313496	1381.222394	777125.1805	596.2510153	0.242480892	5.592425906	-4.214320664	-2.739515177	10.3680631	0.347210465	566.8757344	-2.585377407	4.707845567	0.149716414	-1.114809235	4.707845567	0.149716414	-1.114809235	0.202071054	0.004082951	0.398017571
22	2022-11-24	21:00:00	25	CRDS_w	Plot_west	0.5	56.4699707	3.081544336	0.038665905	3.005759638	3.157329033	-1.068294612	0.030394299	-1.127867064	-1.008722161	0.135924249	0.032302526	0.072611695	0.199236802	0.732951984	0.018527004	0.696639284	0.769264684	59319	2.366659923	19.1	5.42	2.415061811	0.3212446	421.8	0.1229	2.642	2.49	1.481	1.947	157.516	0.053	100000	59	24-11-2022 21:30	Sonic	-7.324452065	0.321244575	1.48148254	2.641743846	2.490469956	2.218745065	6.378876071	102661.1606	0.4	0.5	0.02	1.481	6.278	2.028113208	1387.633577	776133.2952	593.0484173	12.51277945	1382.715776	776926.6882	595.5169717	0.649223135	1381.908011	776140.605	595.0934404	0.283290073	5.725565705	-7.309797163	-2.045023089	12.41435632	0.80776505	786.0831907	0.42353127	4.207097126	0.262129946	0.137441239	4.207097126	0.262129946	0.137441239	0.208299085	0.004554785	0.476748327
23	2022-11-24	21:30:00	26	CRDS_w	Plot_west	0.5	56.4699707	3.335343166	0.053361261	3.230755751	3.439930582	-0.874924353	0.044248131	-0.961650146	-0.78819856	0.263384223	0.035315395	0.194166482	0.332601964	0.712172951	0.022580447	0.667915551	0.75643035	54065	2.838477758	19.6	6.45	2.522590744	0.2374291	192.9	0.0908	2.817	3.328	1.726	1.947	151.542	0.053	100000	57	24-11-2022 22:00	Sonic	-6.465836026	0.23742909	1.726309263	2.816870916	3.328013243	1.819427263	6.417925036	102722.091	0.4	0.5	0.02	1.726	9.154	2.045908838	1384.731474	774767.2012	593.4030794	12.85066409	1379.595084	775297.0109	594.8369618	0.622535702	1379.032467	774933.1238	594.3149128	0.327773135	5.699007004	-165.9225759	-0.911833416	12.77892838	0.562617936	363.88711	0.522049064	3.996268965	0.168683673	0.156520345	3.996268965	0.168683673	0.156520345	0.214215013	0.004858415	0.566408208
24	2022-11-24	22:00:00	27	CRDS_w	Plot_west	0.5	56.4699707	3.959262102	0.054852163	3.851752537	4.066771667	-1.085548069	0.032773605	-1.149783932	-1.021312206	0.197518289	0.033363881	0.132125492	0.262911087	0.703394592	0.019151525	0.665857839	0.740931345	57199	3.392999878	29.7	8.39	2.689506355	0.2444616	190.8	0.1061	2.828	2.948	1.488	1.947	142.727	0.053	100000	62	24-11-2022 22:30	Sonic	-7.139058083	0.244461625	1.488151256	2.827826998	2.948194145	1.778339929	6.485918759	102674.9293	0.4	0.5	0.02	1.488	6.347	2.053677331	1387.407064	775654.2657	593.4797549	14.87203615	1382.375906	776125.1198	595.4607155	0.622515167	1381.673705	775773.4566	594.1489546	0.335562164	5.733359281	-119.1908382	-0.669199644	14.80032098	0.702201199	351.6632345	1.311760972	3.877066127	0.177356583	0.331314507	3.877066127	0.177356583	0.331314507	0.219954478	0.005177657	0.756195798
25	2022-11-24	22:30:00	28	CRDS_w	Plot_west	0.5	56.4699707	3.317151603	0.041082478	3.236630451	3.397672754	-0.953334007	0.030168216	-1.01246334	-0.894204674	0.142517402	0.031816905	0.08015666	0.204878144	0.681268523	0.01809894	0.645794823	0.716742223	55393	2.964591194	27.2	7.35	2.598916967	0.2583057	234.6	0.09602	3.024	3.151	1.611	1.947	146.529	0.053	100000	60	24-11-2022 23:00	Sonic	-6.847232758	0.258305682	1.610694734	3.024222925	3.151328165	1.943276727	6.498780479	102674.8725	0.4	0.5	0.02	1.611	7.683	2.0511955	1390.526896	776499.201	593.4481541	15.0645904	1385.543105	777015.6001	595.5803612	0.602686798	1384.897777	776507.5405	594.4431558	0.352908702	5.629118287	-8.339476075	-0.995001722	15.0127036	0.645327995	508.0596694	1.137205407	4.691586478	0.19454281	0.342825877	4.691586478	0.19454281	0.342825877	0.226899728	0.005527834	0.952577471
26	2022-11-24	23:00:00	29	CRDS_w	Plot_west	0.5	56.4699707	2.81000797	0.035922815	2.739599694	2.880416247	-0.989772781	0.033071915	-1.054593328	-0.924952234	0.134943257	0.03709889	0.062229888	0.207656625	0.742901036	0.020987862	0.701765085	0.784036988	58548	2.327797704	19	7.58	2.488810186	0.3300249	358.2	0.1121	2.768	2.956	1.561	1.947	149.959	0.053	100000	58	24-11-2022 23:30	Sonic	-9.356880907	0.33002492	1.561172134	2.767565964	2.956146783	2.35524818	6.515980125	102688.8236	0.4	0.5	0.02	1.561	7.111	2.045974835	1392.687406	775296.3579	594.0257868	11.87452179	1387.591836	775775.5207	593.0338503	0.615409538	1387.167448	775573.6856	594.0829567	0.334965297	5.519958191	-277.3276412	-0.057169878	11.80991225	0.424387383	201.8351052	-1.049106359	4.398532808	0.15102711	-0.3733464	4.398532808	0.15102711	-0.3733464	0.233411153	0.005799683	0.738712663
27	2022-11-24	23:30:00	30	CRDS_w	Plot_west	0.5	56.4699707	3.205416394	0.042217375	3.122670859	3.288161929	-0.938148272	0.031026313	-0.998959465	-0.877337079	0.261520844	0.03592817	0.191102074	0.331939615	0.670735894	0.018524142	0.634428803	0.707042985	52596	3.110166172	26	7.85	2.586371042	0.2333615	140.5	0.07704	3.193	3.464	1.751	1.947	142.397	0.053	100000	62	25-11-2022 00:00	Sonic	-8.430940133	0.233361536	1.751136578	3.192626493	3.464137034	1.88415878	6.524183616	102764.0001	0.4	0.5	0.02	1.751	9.503	2.047211971	1390.649945	775799.9192	591.6978334	15.30257557	1385.715704	776320.0085	596.8981045	0.584647059	1384.862201	775813.3798	594.7298067	0.366964912	5.787743717	-13.46060765	-3.031973361	15.26872851	0.853502844	506.6287574	2.168297713	4.934999566	0.266268946	0.676448064	4.934999566	0.266268946	0.676448064	0.240716743	0.006278967	1.126203839
28	2022-11-25	00:00:00	31	CRDS_w	Plot_west	0.5	56.4699707	2.938730527	0.041253915	2.85787336	3.019587694	-0.971344101	0.030900575	-1.031908848	-0.910779355	0.286314764	0.030625447	0.226289264	0.346340264	0.641752532	0.018787083	0.604930081	0.678574983	48600	3.087510288	21.3	12.01	2.939615609	0.2523673	193.7	0.06132	3.158	3.094	1.618	1.947	133.204	0.053	100000	68	25-11-2022 00:30	Sonic	-7.738481987	0.252367316	1.618365912	3.158094328	3.093526469	2.181594705	6.550986683	102763.6713	0.4	0.5	0.02	1.618	7.766	2.063593477	1390.360995	775539.7353	592.0932526	14.51178958	1385.250688	775951.7786	595.0064041	0.572591325	1384.640041	775614.1132	594.8138731	0.395402152	5.720953306	-74.37790262	-2.720620482	14.48999826	0.610646345	337.6653785	0.192531	5.117855524	0.207792562	0.065515024	5.117855524	0.207792562	0.065515024	0.248293026	0.006652994	1.163732949
29	2022-11-25	00:30:00	32	CRDS_w	Plot_west	0.5	56.4699707	3.28323613	0.064274396	3.157259104	3.409213156	-1.0346201	0.048427618	-1.129537636	-0.939702565	0.119895995	0.04023528	0.04103534	0.19875665	0.675714365	0.032316308	0.612374799	0.739053931	56720	2.841727786	29.5	7.46	2.500853338	0.2715369	228.3	0.1032	2.94	2.824	1.58	1.947	147.311	0.053	100000	59	25-11-2022 01:00	Sonic	-8.179391357	0.271536918	1.580355918	2.940152655	2.824165215	1.993778806	6.572813396	102783.2762	0.4	0.5	0.02	1.58	7.324	2.085642558	1391.748954	775519.1271	591.6335184	13.40509289	1386.588959	776212.7275	593.741136	0.591853913	1386.139341	775532.466	595.2717084	0.398188645	5.60961229	-13.33888986	-3.638189949	13.36403898	0.449617222	680.2615457	-1.53057239	4.237903833	0.13694331	-0.466177981	4.237903833	0.13694331	-0.466177981	0.254566662	0.006899492	0.896691229
30	2022-11-25	01:00:00	33	CRDS_w	Plot_west	0.5	56.4699707	2.908904996	0.040203455	2.830106719	2.987703273	-0.872804522	0.030216021	-0.932027552	-0.813581491	0.223423022	0.040111601	0.144804778	0.302041266	0.649093511	0.01750142	0.614790942	0.68339608	52452	2.684876638	18.61523289	7.58	2.597458055	0.2714416	235.4	0.08749	2.942	2.992	1.693	1.947	148.05	0.053	100000	59	25-11-2022 01:30	Sonic	-7.922168215	0.271441588	1.692968138	2.942006319	2.991639942	2.10522784	6.612547978	102763.7222	0.4	0.5	0.02	1.693	8.709	2.097293817	1391.952096	775148.6489	592.6769479	9.565074946	1386.889146	775548.65	595.3346991	0.628257076	1386.3511	775207.3878	595.1892428	0.373436741	5.600996039	-58.73884094	-2.512294916	9.48761787	0.538046037	341.2622912	0.145456347	3.450651666	0.184965146	0.050003815	3.450651666	0.184965146	0.050003815	0.259674878	0.007232429	0.92533502
31	2022-11-25	01:30:00	34	CRDS_w	Plot_west	0.5	56.4699707	3.34408021	0.042391201	3.260993977	3.427166444	-0.929569846	0.029546514	-0.987480649	-0.871659043	0.142655251	0.032923737	0.078125131	0.20718537	0.731898221	0.018752234	0.695144073	0.768652369	59873	2.589444324	18.6	5.86	2.49402383	0.2788174	214.3	0.1161	2.671	2.91	1.6	1.947	154.034	0.053	100000	58	25-11-2022 02:00	Sonic	-9.433460206	0.278817409	1.600386337	2.670681876	2.910242397	1.965481633	6.584013846	102778.0987	0.4	0.5	0.02	1.6	7.554	2.111570316	1390.278764	774596.0789	592.3080997	8.978335778	1385.290866	775051.2051	594.135936	0.636386493	1384.512697	774735.9928	594.6266939	0.379583823	5.76606689	-139.9139236	-2.318594114	8.892749286	0.778169399	315.2122508	-0.490757858	2.823720931	0.232700578	-0.146754212	2.823720931	0.232700578	-0.146754212	0.26385501	0.00765129	0.841269494
32	2022-11-25	02:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.086551664	1385.917861	774377.6573	595.0503375	12.80947166	1380.888632	774778.8633	593.9944572	0.606521049	1380.215586	774472.6964	594.7081173	0.384430615	5.702274854	-95.039091	0.342220225	12.75375061	0.673045976	306.1669288	-0.713660113	NaN	NaN	NaN	4.465497715	0.116765163	-0.091983174	0.270465567	0.007861467	0.788578578
33	2022-11-25	02:30:00	36	CRDS_w	Plot_west	0.5	56.4699707	2.726310989	0.042962721	2.642104585	2.810517394	-1.069098359	0.038634374	-1.144821256	-0.993375462	0.252918917	0.025854681	0.202244059	0.303593775	0.544154652	0.015977235	0.512839468	0.575469836	38120	3.30840766	18.3	9.65	2.956555899	0.217823	52.5	0.03466	3.238	2.871	1.59	1.947	129.282	0.053	100000	70	25-11-2022 03:00	Sonic	-18.33714043	0.217822962	1.590294162	3.238072754	2.870799774	2.193692386	6.423340207	102680.6864	0.4	0.5	0.02	1.59	7.438	2.016227306	1381.170113	773103.905	595.2840233	16.10381946	1375.702011	773477.5529	596.5988902	0.554289879	1375.699749	772899.0099	596.700342	0.366337427	5.470363478	204.895072	-1.416318736	16.10032958	0.002262148	578.5430412	-0.101451852	6.107274499	0.000829747	-0.037212135	6.107274499	0.000829747	-0.037212135	0.279506549	0.007862961	0.767262272
34	2022-11-25	03:00:00	37	CRDS_w	Plot_west	0.5	56.4699707	3.034306344	0.042516041	2.950975427	3.117637262	-0.9720497	0.032758484	-1.036255926	-0.907843473	0.254549346	0.028447796	0.198792016	0.310306675	0.58215706	0.016796409	0.549236306	0.615077814	46695	3.187264161	24.1	9.63	3.156872706	0.2384854	57.3	0.05297	3.048	2.692	1.591	1.947	129.867	0.053	100000	70	25-11-2022 03:30	Sonic	-22.03786936	0.23848538	1.590559284	3.048114853	2.692204226	2.148897477	6.2873441	102711.0494	0.4	0.5	0.02	1.591	7.449	1.996206422	1398.340058	774271.8108	593.8023103	14.57826042	1387.620108	774480.1828	596.3523013	0.54310122	1396.151376	774349.7297	595.2717988	0.357505202	2.188681993	-77.91893224	-1.469488514	14.5859592	-8.531268412	130.4530741	1.080502475	4.988276557	-2.811604184	0.356095381	4.988276557	-2.811604184	0.356095381	0.286891009	0.002802073	0.971245143
35	2022-11-25	03:30:00	38	CRDS_w	Plot_west	0.5	56.4699707	2.37713908	0.039012762	2.300674545	2.453603614	-1.038468884	0.036729027	-1.110457325	-0.966480443	0.222401597	0.037552165	0.148799816	0.296003378	0.61986831	0.018753796	0.583111101	0.65662552	50005	2.432388761	19	9.07	2.969489964	0.3439633	139.9	0.07142	3.019	2.781	1.508	1.947	133.87	0.053	100000	67	25-11-2022 04:00	Sonic	-27.09496713	0.343963333	1.507616287	3.019045165	2.780943178	2.842221349	6.344770177	102716.6661	0.4	0.5	0.02	1.508	6.548	2.014999677	1385.5365	772622.1943	593.6377464	12.88908615	1379.855322	773261.6374	595.2317388	0.541595193	1380.027978	772671.7752	594.0923039	0.377804484	5.508521654	-49.58088941	-0.454557503	12.89829096	-0.172656497	589.8622312	1.139434862	5.657342929	-0.072632055	0.479330331	5.657342929	-0.072632055	0.479330331	0.295265929	0.002671336	1.245820952
36	2022-11-25	04:00:00	39	CRDS_w	Plot_west	0.5	56.4699707	2.595036132	0.034737285	2.526951481	2.663120784	-0.985850867	0.030677631	-1.045978646	-0.925723087	0.250171677	0.03333159	0.184842171	0.315501183	0.659688956	0.018804494	0.622832379	0.696545533	50349	2.689872689	19.6	9.02	2.905770183	0.2975663	94.4	0.06808	3.085	2.957	1.594	1.947	133.587	0.053	100000	67	25-11-2022 04:30	Sonic	-26.00057073	0.297566341	1.593637289	3.085285847	2.957013504	2.49443937	6.158472072	102709.236	0.4	0.5	0.02	1.594	7.484	1.956881745	1383.491356	772335.7965	593.4737106	11.24083247	1376.412298	772588.9351	594.6548718	0.501206473	1379.020277	772317.1204	595.5236008	0.360075272	4.471078993	18.67613238	-2.04989024	11.29042599	-2.60797891	271.8147101	-0.868729066	4.562721053	-1.004987514	-0.334765692	4.562721053	-1.004987514	-0.334765692	0.302020412	0.000862358	1.054056412
37	2022-11-25	04:30:00	40	CRDS_w	Plot_west	0.5	56.4699707	2.280512066	0.034064058	2.213746931	2.347277201	-1.202780839	0.036491068	-1.274302884	-1.131258795	0.347373707	0.033488114	0.281737415	0.413009999	0.607866734	0.018580376	0.571449425	0.644284042	44916	2.582171164	18.1	10.65	3.061910111	0.3374323	164.3	0.05519	3.133	2.974	1.452	1.947	129.999	0.053	100000	69	25-11-2022 05:00	Sonic	-21.76678471	0.337432312	1.452103169	3.132834604	2.97448915	3.005733305	6.127039005	102718.5202	0.4	0.5	0.02	1.452	6	2.000609219	1388.536754	772718.3455	593.1194428	10.66470967	1382.492373	773175.1554	594.6825673	0.498318346	1383.188068	772731.9779	595.0012218	0.406690874	5.348685744	-13.63240309	-1.881779009	10.71719133	-0.695695188	443.1775178	-0.318654543	4.940640963	-0.305060955	-0.139729383	4.940640963	-0.305060955	-0.139729383	0.309334353	0.000313248	0.974014933
38	2022-11-25	05:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.098039664	1385.354095	775198.0973	593.0854719	10.41063407	1380.164087	775535.6322	594.4412489	0.525396271	1379.714539	775145.281	594.6911131	0.477043393	5.639555904	52.81627447	-1.605641208	10.4360378	0.449548242	390.3511345	-0.249864268	NaN	NaN	NaN	4.688171369	0.003997754	-0.05870917	0.316274548	0.000320444	0.940384436
39	2022-11-25	05:30:00	42	CRDS_w	Plot_west	0.5	56.4699707	2.091663907	0.031050743	2.030804831	2.152522982	-0.966840935	0.032924451	-1.031372454	-0.902309415	0.276048379	0.031699441	0.213917864	0.338178894	0.63527492	0.017505828	0.600963713	0.669586127	45941	2.409964955	17.6	9.44	2.727476376	0.311731	122.8	0.05276	3.609	3.429	1.745	1.947	134.295	0.053	100000	67	25-11-2022 06:00	Sonic	-23.03259269	0.311731022	1.74530635	3.608737663	3.428949753	2.811936537	6.844780421	102643.5978	0.4	0.5	0.02	1.745	9.419	2.124866961	1379.205143	774736.4269	592.5398858	8.764498889	1374.206371	775061.4142	595.4353609	0.587301584	1373.551562	774908.072	595.3886937	0.441965377	5.653581601	-171.6450937	-2.848807879	8.727997305	0.654808902	153.3422058	0.046667205	4.435701776	0.313056462	0.022311044	4.435701776	0.313056462	0.022311044	0.322840996	0.000883946	0.953164918
40	2022-11-25	06:00:00	43	CRDS_w	Plot_west	0.5	56.4699707	2.170773172	0.032238514	2.10758608	2.233960264	-0.965721583	0.03119468	-1.026862773	-0.904580394	0.148561856	0.044121888	0.062083497	0.235040215	0.683099927	0.019571748	0.644739543	0.721460312	52889	2.184647091	20	9.71	2.616803327	0.3728428	175.1	0.08609	3.262	3.44	1.618	1.947	140.972	0.053	100000	63	25-11-2022 06:30	Sonic	-27.64102615	0.372842805	1.617789952	3.261554778	3.439697758	2.906739277	6.96086914	102677.8244	0.4	0.5	0.02	1.618	7.766	2.151932784	1367.974186	772989.3874	591.6179568	8.558777774	1362.914428	773482.9239	593.7810081	0.654112033	1362.278904	773151.3461	596.4032312	0.402220751	5.695281892	-161.9586665	-4.785274432	8.455465741	0.63552454	331.5777844	-2.622223106	4.148506098	0.29276414	-1.207967345	4.148506098	0.29276414	-1.207967345	0.328982291	0.001410921	0.261202425
41	2022-11-25	06:30:00	44	CRDS_w	Plot_west	0.5	56.4699707	1.911273341	0.027222899	1.857916793	1.964629889	-1.014922166	0.034621574	-1.082780026	-0.947064306	0.317620945	0.031237598	0.256395637	0.378846252	0.603484599	0.018604502	0.567020004	0.639949194	47281	2.113622808	24.3	8.92	2.830430881	0.366715	148.2	0.05651	3.482	3.409	1.679	1.947	135.465	0.053	100000	66	25-11-2022 07:00	Sonic	-31.06104893	0.36671499	1.678921628	3.481560359	3.408574608	3.244898656	6.778581915	102698.5249	0.4	0.5	0.02	1.679	8.526	2.074638376	1365.577203	773683.9776	593.578736	7.806120943	1360.409352	773974.3737	593.7202094	0.652693205	1359.968904	773742.7598	593.4765455	0.326345171	5.608299164	-58.78218727	0.10219048	7.704227738	0.440448087	231.6139036	0.243663911	4.318706048	0.23044746	0.127487736	4.318706048	0.23044746	0.127487736	0.335375543	0.001825727	0.334231495
42	2022-11-25	07:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.983915321	1365.937988	773580.3679	593.26441	6.959235466	1360.851705	773906.7668	594.2690058	0.635027998	1360.319118	773750.9593	593.916735	0.253287324	5.618870409	-170.5913731	-0.652325028	6.875007468	0.532587086	155.8075099	0.352270825	NaN	NaN	NaN	3.578929555	0.248764955	-0.101927535	0.340673657	0.002273504	0.275844129
43	2022-11-25	07:30:00	46	CRDS_w	Plot_west	0.5	56.4699707	2.434449368	0.02971368	2.376210921	2.492687815	-1.061152287	0.037789771	-1.135219774	-0.9870848	0.097297487	0.033031524	0.032556105	0.162038868	0.680990605	0.018433908	0.644860372	0.717120838	62966	2.075825048	21.8	10.8	2.547150687	0.4358192	205.1	0.1294	2.991	2.727	1.465	1.947	140.843	0.053	100000	63	25-11-2022 08:00	Sonic	-37.63586792	0.435819191	1.464947602	2.991019338	2.726814719	2.953345488	6.601309757	102665.3236	0.4	0.5	0.02	1.465	6.123	1.977967791	1364.269671	772440.8351	593.0387474	6.43770462	1359.189809	772879.7547	594.2902909	0.626730241	1358.53961	772529.8344	595.0969282	0.25563755	5.73006125	-88.99926895	-2.058180824	6.361774379	0.650198699	349.9203051	-0.806637286	2.839153063	0.267082449	-0.331342807	2.839153063	0.267082449	-0.331342807	0.344876634	0.002754252	0.086040327
44	2022-11-25	08:00:00	47	CRDS_w	Plot_west	0.5	56.4699707	2.219794318	0.037231939	2.146820176	2.292768461	-0.939974327	0.050247011	-1.038457851	-0.841490802	0.307151792	0.034029317	0.240454749	0.373848834	0.702469009	0.032458151	0.638851432	0.766086585	51031	2.188640238	19.1	9.34	2.949736651	0.3520835	125.4	0.06943	3.183	3.214	1.665	1.947	135.607	0.053	100000	66	25-11-2022 08:30	Sonic	-32.46136208	0.352083452	1.664764338	3.183236708	3.213549474	2.934230733	6.604671885	102744.3986	0.4	0.5	0.02	1.665	8.346	1.930293008	1361.971472	771778.4814	593.3131317	7.290831444	1356.685206	772164.0606	592.859549	0.603747906	1356.395846	771833.2187	594.1879448	0.230945101	5.57562644	-54.73732638	-0.874813027	7.237883538	0.28936009	330.8418433	-1.328395735	3.508380697	0.13035446	-0.598431902	3.508380697	0.13035446	-0.598431902	0.35007031	0.00298889	-0.256760686
45	2022-11-25	08:30:00	48	CRDS_w	Plot_west	0.5	56.4699707	2.102117355	0.029231174	2.044824613	2.159410097	-0.897093274	0.031694236	-0.959213588	-0.834972961	0.320269197	0.032213517	0.2571311	0.383407294	0.630867765	0.017570263	0.596430267	0.665305264	50183	2.242416755	18	9.09	2.771817995	0.3318871	150.5	0.06187	3.4	3.404	1.764	1.947	135.208	0.053	100000	66	25-11-2022 09:00	Sonic	-22.66728152	0.331887135	1.76422428	3.399675779	3.404138643	2.861599127	6.690215437	102808.3517	0.4	0.5	0.02	1.764	9.689	1.962685547	1362.512296	771820.7748	591.779547	6.561252515	1357.430857	772127.4034	594.7904264	0.631131429	1356.841959	771797.6868	595.0150156	0.235954119	5.670337554	23.08791546	-3.235468594	6.480921087	0.588898206	329.7165923	-0.224589251	3.344685334	0.280145257	-0.10683954	3.344685334	0.280145257	-0.10683954	0.355021658	0.003493152	-0.317961806
46	2022-11-25	09:00:00	49	CRDS_w	Plot_west	0.5	56.4699707	2.074470655	0.025923594	2.02366073	2.125280581	-0.976541518	0.033702841	-1.042598672	-0.910484364	0.12893344	0.033176655	0.063907605	0.193959275	0.65041458	0.016978768	0.617136402	0.683692757	55710	2.043758751	22	10.51	2.664188088	0.4104447	296.8	0.091	3.273	3.089	1.606	1.947	136.312	0.053	100000	66	25-11-2022 09:30	Sonic	-21.75170733	0.410444695	1.606089688	3.2725357	3.089389907	3.142946133	6.920568543	102811.0494	0.4	0.5	0.02	1.606	7.624	2.01407531	1360.813583	770110.957	594.0982878	6.469218896	1355.733301	770359.5557	594.9468456	0.685946109	1355.175827	770134.4181	594.3900091	0.232529201	5.637755879	-23.46104903	-0.291721332	6.334072787	0.557474598	225.1376186	0.556836456	3.318472001	0.268731012	0.268423395	3.318472001	0.268731012	0.268423395	0.359934201	0.003976867	-0.164200264
47	2022-11-25	09:30:00	50	CRDS_w	Plot_west	0.5	56.4699707	1.914382977	0.035358085	1.845081565	1.983684389	-1.06626709	0.037116642	-1.139015251	-0.993518929	0.270057337	0.031728162	0.20787053	0.332244145	0.59622993	0.021795182	0.553511641	0.63894822	45106	2.178033964	15.2	9.44	2.807620239	0.3478965	259.6	0.04922	3.676	3.301	1.704	1.947	133.333	0.053	100000	68	25-11-2022 10:00	Sonic	-15.15539537	0.347896528	1.703910699	3.675815702	3.301074509	3.198513054	7.090005244	102844.5163	0.4	0.5	0.02	1.704	8.855	2.05249728	1356.516334	767918.1494	591.9007888	6.640528146	1351.487091	768281.7377	594.494617	0.723461358	1350.840108	767815.0762	593.0362873	0.233435922	5.676226123	103.0732641	-1.135498576	6.467866787	0.646983256	466.6615696	1.458329656	3.665863556	0.337959157	0.761775294	3.665863556	0.337959157	0.761775294	0.365361009	0.004585194	0.272169091
48	2022-11-25	10:00:00	51	CRDS_w	Plot_west	0.5	56.4699707	1.676659934	0.025381643	1.626912226	1.726407642	-1.074829431	0.035936593	-1.145264711	-1.004394151	0.34648424	0.033862054	0.28011503	0.41285345	0.58096816	0.018064249	0.545562454	0.616373866	44475	1.898707139	12.1	9.23	2.717836101	0.4188767	548.3	0.05788	3.21	3.345	1.575	1.947	135.247	0.053	100000	66	25-11-2022 10:30	Sonic	-12.52481345	0.418876715	1.575279821	3.209875404	3.345019242	3.681393795	7.160337165	102813.7172	0.4	0.5	0.02	1.575	7.267	2.058495419	1355.456326	766197.3197	594.4816634	7.196268777	1350.357118	766677.8438	593.429372	0.799103742	1349.884595	766146.7485	594.3740045	0.163791678	5.571731455	50.57117621	0.107658897	6.947965035	0.472523687	531.0952393	-0.944632494	4.471965295	0.281824405	-0.563401364	4.471965295	0.281824405	-0.563401364	0.371981141	0.005092478	-0.050565306
49	2022-11-25	10:30:00	52	CRDS_w	Plot_west	0.5	56.4699707	1.745640657	0.0245493	1.697524331	1.793756983	-0.967726433	0.032108034	-1.030657785	-0.904795081	0.223071189	0.030544615	0.163204118	0.282938259	0.621574866	0.017837799	0.586612999	0.656536732	46824	1.957515377	16.9	9.21	2.812827874	0.3853211	500.5	0.05302	3.294	3.23	1.703	1.947	133.118	0.053	100000	68	25-11-2022 11:00	Sonic	-10.6832768	0.385321132	1.703044613	3.294062991	3.229707744	3.470933476	7.214109445	102783.6007	0.4	0.5	0.02	1.703	8.842	2.064312646	1355.87508	766681.0318	593.1054944	7.858995691	1350.544371	767066.6751	593.4359541	0.786308342	1350.375227	766613.0989	593.2016776	0.182404304	5.499852572	67.93293769	-0.096183237	7.623487349	0.169143516	453.5762173	0.234276469	4.682227879	0.096894808	0.134206584	4.682227879	0.096894808	0.134206584	0.378912537	0.005266889	0.026312536
