DATE;TIME;FRAC_DAYS_SINCE_JAN1;FRAC_HRS_SINCE_JAN1;JULIAN_DAYS;EPOCH_TIME;ALARM_STATUS;INST_STATUS;CavityPressure;CavityTemp;DasTemp;EtalonTemp;WarmBoxTemp;species;MPVPosition;OutletValve;solenoid_valves;NH3;NH3_30s;NH3_5min;H2O;CO2;NH3_raw;NH3_dry;nh3_base_11;date.time;id;Vid;elapsed.time;treat
12-10-2022;47:50.3;284.1582213;6819.79731;285.1582213;1665546470;0;899;139.9891938;45.00017929;28.25;45.17714492;45.00121307;2;4;45484.18207;4;15.86598207;16.28687969;19.69464302;1.027036852;279.3555644;15.86598207;15.86598207;704.8493382;12-10-2022 03:47;4;0;14.4;DC bg
12-10-2022;11:46.8;284.2581803;6822.196327;285.2581803;1665555107;0;899;140.0023825;45.00051117;28.1875;45.1762619;45.00020599;2;4;45432.873;4.336956522;13.48814767;13.35220613;15.86485881;0.983401182;292.261326;13.48814767;13.48814767;704.6893238;12-10-2022 06:11;4;0;16.8;DC bg
12-10-2022;35:42.5;284.3581312;6824.595149;285.3581312;1665563743;0;899;140.0036261;44.99999237;29.6810462;45.17623138;45.00014496;2;4;45521.52957;4;12.83031246;12.95070156;16.00486078;1.068075126;248.9261013;12.83031246;12.83031246;704.9705751;12-10-2022 08:35;4;0;19.2;DC bg
12-10-2022;59:37.9;284.4580775;6826.993861;285.4580775;1665572378;0;899;140.0066274;45.00121307;31.5;45.17632294;45.00145721;2;4;45580.84277;4;12.7523507;12.75270137;15.13966255;1.123387846;241.5525163;12.7523507;12.7523507;704.7851623;12-10-2022 10:59;4;0;21.6;DC bg
12-10-2022;23:33.4;284.5580256;6829.392615;285.5580256;1665581013;0;899;140.0059932;45.00041962;31.8125;45.17409515;44.99895477;2;4;45628.16638;4;11.07169414;11.04847592;13.12512579;1.140549354;229.7794485;11.07169414;11.07169414;704.7136328;12-10-2022 13:23;4;0;24;DC bg
12-10-2022;47:28.5;284.6579688;6831.791251;285.6579688;1665589649;0;899;140.0096338;44.9991684;31.47350544;45.17440033;44.99947357;2;4;45563.83708;4;10.6007185;10.7562475;12.73426428;1.166681941;235.3367974;10.6007185;10.6007185;704.8128852;12-10-2022 15:47;4;0;26.4;DC bg
12-10-2022;11:24.0;284.7579169;6834.190006;285.7579169;1665598284;0;899;139.9976052;44.99849701;30.29789402;45.17424774;44.99925995;2;4;45495.07464;4;8.86036552;9.204450449;10.86429465;1.04377843;256.0030406;8.86036552;8.86036552;704.7165378;12-10-2022 18:11;4;0;28.8;DC bg
12-10-2022;35:19.8;284.8578681;6836.588835;285.8578681;1665606920;0;899;140.0031641;44.99996185;28.25;45.17476654;44.9988327;2;4;45392.19366;4;8.237625928;8.30405784;9.669599844;0.952920149;267.4509617;8.237625928;8.237625928;704.7206483;12-10-2022 20:35;4;0;31.2;DC bg
12-10-2022;59:15.4;284.9578169;6838.987605;285.9578169;1665615555;0;899;140.0005188;45.00045013;27.3125;45.17641449;44.99974823;2;4;45323.23438;4;7.031176341;7.465919625;8.742392527;0.914088565;273.5022142;7.031176341;7.031176341;704.6697649;12-10-2022 22:59;4;0;33.6;DC bg
13-10-2022;23:11.1;285.0577669;6841.386405;286.0577669;1665624191;0;899;139.9935383;45.00041962;27.625;45.1767807;45.00045013;2;4;45314.77936;4;7.620626038;7.73409236;9.177085978;0.974144729;264.972693;7.620626038;7.620626038;704.7036626;13-10-2022 01:23;4;0;36;DC bg
13-10-2022;47:06.5;285.1577137;6843.785129;286.1577137;1665632826;0;899;140.0127258;45.00121307;27.8125;45.17617035;44.99990082;2;4;45275.40625;4;7.6850952;7.609256876;8.892504775;0.98559568;260.53296;7.6850952;7.6850952;704.7791631;13-10-2022 03:47;4;0;38.4;DC bg
13-10-2022;11:02.0;285.2576623;6846.183894;286.2576623;1665641462;0;899;139.9867354;44.99999237;27.8125;45.17598724;44.99944305;2;4;45228.43508;4;7.059926984;7.027243391;8.292063074;0.969842655;278.5548806;7.059926984;7.059926984;704.7158309;13-10-2022 06:11;4;0;40.8;DC bg
13-10-2022;34:57.0;285.3576044;6848.582506;286.3576044;1665650097;0;899;139.9980305;45.00084686;29;45.17684174;45.00072479;2;4;45282.62216;4;7.301717151;7.327817416;8.646656643;1.027174359;249.8203468;7.301717151;7.301717151;704.8106786;13-10-2022 08:34;4;0;43.2;DC bg
13-10-2022;58:54.0;285.4575692;6850.98166;286.4575692;1665658734;0;899;139.9878845;45.00060272;31.5625;45.17653656;45.00106049;2;4;45367.61719;4;8.412622141;8.483737175;9.972004739;1.140065787;257.3956893;8.412622141;8.412622141;704.9186816;13-10-2022 10:58;4;0;45.6;DC bg
13-10-2022;22:48.9;285.55751;6853.380239;286.55751;1665667369;0;899;140.0027025;45.00057221;32.1015625;45.17494965;44.99999237;2;4;45415.7134;4;7.183869046;7.676893485;9.093616543;1.131618293;292.350146;7.183869046;7.183869046;704.7828748;13-10-2022 13:22;4;0;48;DC bg
13-10-2022;46:44.7;285.6574624;6855.779096;286.6574624;1665676005;0;899;140.0024497;44.99926128;31.625;45.17402483;44.9984174;2;4;45393.17145;4;7.750881656;7.84728629;9.279258447;1.232681792;244.7004631;7.750881656;7.750881656;704.897123;13-10-2022 15:46;4;0;50.4;DC bg
13-10-2022;10:40.2;285.7574094;6858.177826;286.7574094;1665684640;0;899;139.997061;44.99922943;30.4375;45.17440033;44.99886322;2;4;45337.06929;4;6.757037483;7.006399913;8.504819042;1.193475663;286.8757422;6.757037483;6.757037483;704.9328637;13-10-2022 18:10;4;0;52.8;DC bg
13-10-2022;34:35.4;285.8573536;6860.576487;286.8573536;1665693275;0;899;139.9890638;44.99993449;30.8125;45.1757713;45.00045246;2;4;45355.82902;4;7.13200466;7.291995486;8.570771757;1.21702928;283.6206084;7.13200466;7.13200466;704.8967117;13-10-2022 20:34;4;0;55.2;DC bg
13-10-2022;58:31.2;285.9573053;6862.975328;286.9573053;1665701911;0;899;139.9965104;45.00005341;30.875;45.17556;45.00008392;2;4;45341.76724;4;7.105262098;6.920539609;8.000734236;1.126730501;273.7033906;7.105262098;7.105262098;704.9326733;13-10-2022 22:58;4;0;57.6;DC bg
14-10-2022;22:25.7;286.0572415;6865.373797;287.0572415;1665710546;0;899;140.021263;45.00081635;31.1875;45.17549896;44.99999237;2;4;45361.24558;4;7.028544019;7.110187327;8.389169645;1.142674671;276.4646683;7.028544019;7.028544019;704.9678148;14-10-2022 01:22;4;0;60;DC bg
14-10-2022;46:21.8;286.1571963;6867.772712;287.1571963;1665719182;0;899;140.0127126;44.99999237;28.52717391;45.17528534;44.99925995;2;4;45239.24813;4;3.982851183;4.029285044;4.939810167;0.930216216;327.1441186;3.982851183;3.982851183;704.7730268;14-10-2022 03:46;4;0;62.4;DC bg
14-10-2022;10:16.7;286.2571376;6870.171302;287.2571376;1665727817;0;899;139.9976349;45.00139618;28.5625;45.17705536;45.00063324;2;4;45212.78516;4;4.914987918;5.117014175;5.838584887;0.967792088;359.2441347;4.914987918;4.914987918;704.8873505;14-10-2022 06:10;4;0;64.8;DC bg
11-10-2022;32:18.3;283.5641004;6805.538411;284.5641004;1665495138;0;899;140.0043801;44.99938202;30.1875;45.17308807;44.99861908;2;5;45520.2703;5;983.5376321;970.5698581;938.3891987;1.027756777;142.8978207;983.5376321;983.5376321;710.4396233;11-10-2022 13:32;5;V5;0;DC
11-10-2022;56:13.5;283.6640448;6807.937074;284.6640448;1665503773;0;899;140.0031337;44.99974823;29.5625;45.17546845;45.00054169;2;5;45452.56581;5;864.1118628;857.0910389;860.0802127;1.082471703;132.4770319;864.1118628;864.1118628;709.6325147;11-10-2022 15:56;5;0;2.4;DC
11-10-2022;20:08.9;283.763992;6810.335808;284.763992;1665512409;0;899;139.9921875;44.9988327;28.75;45.17485809;44.99925995;2;5;45393.12621;5;684.6111231;683.0770851;679.2189044;1.03969526;124.910938;684.6111231;684.6111231;709.0060869;11-10-2022 18:20;5;0;4.8;DC
11-10-2022;44:03.5;283.8639294;6812.734305;284.8639294;1665521043;0;899;139.9946271;44.9998703;28.4375;45.17601776;45.00020599;2;5;45402.6772;5;568.6672234;566.9302802;564.4706403;1.080302594;120.3639423;568.6672234;568.6672234;708.0087962;11-10-2022 20:44;5;0;7.2;DC
11-10-2022;07:59.5;283.9638828;6815.133187;284.9638828;1665529679;0;899;139.998991;45;28.0625;45.17551041;44.99927521;2;5;45425.33398;5;473.1653794;473.6973848;473.9338188;1.040434135;157.9889293;473.1653794;473.1653794;707.4396176;11-10-2022 23:07;5;0;9.59;DC
12-10-2022;31:54.2;284.0638217;6817.53172;285.0638217;1665538314;0;899;139.9844742;44.99898529;27.46433424;45.17571259;44.99962616;2;5;45408.41436;5;385.5590953;382.8717025;383.2508575;0.995344034;185.0395591;385.5590953;385.5590953;706.8863976;12-10-2022 01:31;5;0;12;DC
12-10-2022;55:50.4;284.1637775;6819.93066;285.1637775;1665546950;0;899;139.9944743;45.00005341;28.375;45.17736054;45.00130463;2;5;45402.63559;5;343.5957087;342.3553561;340.4504406;1.05395954;176.155761;343.5957087;343.5957087;706.5869773;12-10-2022 03:55;5;0;14.4;DC
12-10-2022;19:46.5;284.2637326;6822.329582;285.2637326;1665555586;0;899;140.0140864;45.00102997;28.1875;45.17617035;44.99990082;2;5;45411.33477;4.635869565;283.1961799;283.5846063;282.6028432;1.013202719;205.5105377;283.1961799;283.1961799;706.1616286;12-10-2022 06:19;5;0;16.8;DC
12-10-2022;43:41.9;284.3636792;6824.728302;285.3636792;1665564222;0;899;140.0049736;45.00020599;29.6875;45.17507172;44.99959564;2;5;45470.81447;5;274.6173594;272.2004448;269.056637;1.100168155;160.1774846;274.6173594;274.6173594;706.2269277;12-10-2022 08:43;5;0;19.2;DC
12-10-2022;07:37.4;284.4636271;6827.127051;285.4636271;1665572857;0;899;140.0090787;45.00057221;31.62601902;45.17739105;45.00234222;2;5;45544.5442;5;271.09558;272.0819897;270.1718451;1.133614361;133.874537;271.09558;271.09558;706.1223287;12-10-2022 11:07;5;0;21.6;DC
12-10-2022;31:32.8;284.5635744;6829.525786;285.5635744;1665581493;0;899;140.0068929;44.99971771;31.8125;45.17485809;44.99977875;2;5;45568.45512;5;229.5968692;229.9817369;226.0337134;1.197320347;124.2242426;229.5968692;229.5968692;706.0983343;12-10-2022 13:31;5;0;24;DC
12-10-2022;55:27.9;284.6635175;6831.924421;285.6635175;1665590128;0;899;140.0098346;44.99944305;31.375;45.17449188;44.99947357;2;5;45516.35908;5;190.4371367;190.6829975;188.98101;1.197097096;146.7514965;190.4371367;190.4371367;705.7776799;12-10-2022 15:55;5;0;26.4;DC
12-10-2022;19:24.6;284.7634791;6834.323499;285.7634791;1665598765;0;899;139.9985679;44.9991684;30.1875;45.17424774;44.99861908;2;5;45466.72845;5;154.3504459;154.0874403;152.9618806;1.074712322;178.0948079;154.3504459;154.3504459;705.6508466;12-10-2022 18:19;5;0;28.8;DC
12-10-2022;43:19.4;284.8634194;6836.722065;285.8634194;1665607399;0;899;139.9964219;45.00082049;28.1875;45.17549283;44.99916226;2;5;45347.50484;5;124.2712362;124.981118;124.1533614;0.984281352;211.0669458;124.2712362;124.2712362;705.3663527;12-10-2022 20:43;5;0;31.2;DC
12-10-2022;07:15.4;284.9633727;6839.120946;285.9633727;1665616035;0;899;139.99577;44.99959564;27.25;45.17641449;44.99990082;2;5;45268.3198;5;106.7559393;106.5520135;105.8687966;0.941474722;213.7821548;106.7559393;106.7559393;705.1098621;12-10-2022 23:07;5;0;33.6;DC
13-10-2022;31:10.1;285.0633115;6841.519476;286.0633115;1665624670;0;899;139.9987252;44.99979069;27.625;45.17675317;45.0000544;2;5;45256.14891;5;100.8796316;100.404606;98.6462725;0.990776106;205.454044;100.8796316;100.8796316;705.1421845;13-10-2022 01:31;5;0;36;DC
13-10-2022;55:06.2;285.1632657;6843.918377;286.1632657;1665633306;0;899;139.9956506;44.99925995;27.8125;45.17662811;44.99983978;2;5;45237.64827;5;91.48117167;91.97361772;90.72006797;0.998832277;211.4871226;91.48117167;91.48117167;705.1171715;13-10-2022 03:55;5;0;38.4;DC
13-10-2022;19:01.5;285.2632119;6846.317086;286.2632119;1665641942;0;899;139.9882449;45.00093842;27.8125;45.17662811;44.99999237;2;5;45206.40803;5;85.09496034;84.9509085;84.18378487;0.984298304;245.630323;85.09496034;85.09496034;705.0408743;13-10-2022 06:19;5;0;40.8;DC
13-10-2022;42:57.2;285.3631618;6848.715884;286.3631618;1665650577;0;899;139.9981982;45.00029755;29.1875;45.1780014;45.00176239;2;5;45252.02552;5;92.90544964;91.59925734;89.17541466;1.047347956;204.0993552;92.90544964;92.90544964;705.2519803;13-10-2022 08:42;5;0;43.2;DC
13-10-2022;06:54.5;285.463131;6851.115143;286.463131;1665659215;0;899;139.9963989;45.00118256;31.6875;45.17754364;45.00237274;2;5;45343.57031;5;104.1111196;105.0528593;101.8132434;1.194735911;216.6499822;104.1111196;104.1111196;705.3100721;13-10-2022 11:06;5;0;45.6;DC
13-10-2022;30:48.5;285.5630614;6853.513473;286.5630614;1665667849;0;899;139.9946069;45.00017548;32.0625;45.17446137;44.99944305;2;5;45352.29947;5;91.09807353;91.23658289;89.77228289;1.176611175;205.2501491;91.09807353;91.09807353;705.3197119;13-10-2022 13:30;5;0;48;DC
13-10-2022;54:44.0;285.6630095;6855.912228;286.6630095;1665676484;0;899;140.0023203;45.00008392;31.5625;45.17427826;44.99877167;2;5;45344.8581;5;76.65789103;77.58563506;77.37564984;1.242967699;187.7729627;76.65789103;76.65789103;705.3285495;13-10-2022 15:54;5;0;50.4;DC
13-10-2022;18:39.3;285.7629551;6858.310923;286.7629551;1665685119;0;899;139.9966161;45.00044151;30.4375;45.17516775;44.99947357;2;5;45268.19453;5;71.6291009;71.00856759;70.97166283;1.213662862;216.3993411;71.6291009;71.6291009;705.1964613;13-10-2022 18:18;5;0;52.8;DC
13-10-2022;42:35.6;285.8629115;6860.709876;286.8629115;1665693756;0;899;140.0003286;45.00078583;30.9375;45.17662811;45.00124359;2;5;45304.15808;5;68.51588818;68.15275229;66.78275144;1.234352445;212.2937121;68.51588818;68.51588818;705.0937872;13-10-2022 20:42;5;0;55.2;DC
13-10-2022;06:31.1;285.9628599;6863.108639;286.9628599;1665702391;0;899;139.9939317;45.00029755;30.90896739;45.17601776;45.00054169;2;5;45287.48658;5;61.6118253;62.2105463;62.584922;1.144489584;239.2743053;61.6118253;61.6118253;705.0600374;13-10-2022 23:06;5;0;57.6;DC
14-10-2022;30:25.8;286.0627983;6865.507158;287.0627983;1665711026;0;899;139.9979989;45.00048065;31.125;45.17464447;44.99925995;2;5;45297.60437;5;56.3535906;56.20125468;55.07797027;1.138670806;255.9557558;56.3535906;56.3535906;704.9693983;14-10-2022 01:30;5;0;60;DC
14-10-2022;54:21.5;286.1627493;6867.905984;287.1627493;1665719662;0;899;140.0064985;44.99941254;28.4375;45.17540741;44.99895477;2;5;45177.64975;5;46.11337857;45.97183168;42.14186601;0.934771194;312.0230488;46.11337857;46.11337857;704.8671508;14-10-2022 03:54;5;0;62.4;DC
14-10-2022;18:17.2;286.2626988;6870.304772;287.2626988;1665728297;0;899;139.9987049;44.99941254;28.625;45.17641449;44.99983978;2;5;45161.61715;5;41.13561955;41.29642894;42.63154616;0.99424766;302.8682855;41.13561955;41.13561955;704.9611215;14-10-2022 06:18;5;0;64.8;DC
11-10-2022;40:18.1;283.5696538;6805.671691;284.5696538;1665495618;0;899;139.9810944;44.99855804;30.0625;45.17165375;44.99697113;2;6;45550.16406;6;849.1428213;861.5777212;795.2148199;1.04719132;137.113299;849.1428213;849.1428213;709.6427088;11-10-2022 13:40;6;V6;0;DC
11-10-2022;04:12.8;283.6695921;6808.07021;284.6695921;1665504253;0;899;139.998152;45.00081635;29.625;45.17559052;45.00084686;2;6;45499.4037;6;771.4010763;768.181396;765.9396294;1.084639457;135.1980938;771.4010763;771.4010763;709.2032896;11-10-2022 16:04;6;0;2.4;DC
11-10-2022;28:08.7;283.7695452;6810.469086;284.7695452;1665512889;0;899;140.0045622;45.00032806;28.75;45.17540741;44.99999237;2;6;45426.0183;6;607.376864;606.3501178;604.8263301;1.039364676;134.1352985;607.376864;607.376864;708.1905273;11-10-2022 18:28;6;0;4.8;DC
11-10-2022;52:02.9;283.8694785;6812.867484;284.8694785;1665521523;0;899;140.0026646;44.99962616;28.4375;45.17623138;45.00060272;2;6;45438.6665;6;506.3417221;507.3749766;502.2439662;1.086217135;133.2243504;506.3417221;506.3417221;707.7115199;11-10-2022 20:52;6;0;7.2;DC
11-10-2022;15:58.4;283.9694264;6815.266234;284.9694264;1665530158;0;899;140.012617;44.99913788;27.9375;45.17632294;45.00014496;2;6;45469.92663;6;416.3298488;416.8344929;415.7605253;1.051308166;163.4983491;416.3298488;416.3298488;707.2858084;11-10-2022 23:15;6;0;9.59;DC
12-10-2022;39:53.9;284.0693741;6817.664979;285.0693741;1665538794;0;899;140.0033317;44.99931269;27.4375;45.17573713;44.99944305;2;6;45441.99563;6;331.2880731;330.7588045;331.4474328;1.001226591;167.757172;331.2880731;331.2880731;706.3828134;12-10-2022 01:39;6;0;12;DC
12-10-2022;03:50.3;284.1693326;6820.063983;285.1693326;1665547430;0;899;139.9884338;45.00075531;28.4375;45.17598724;44.99977875;2;6;45463.80078;6;295.2654886;294.9438218;297.6710366;1.054203187;169.6951407;295.2654886;295.2654886;706.4548493;12-10-2022 04:03;6;0;14.4;DC
12-10-2022;27:45.4;284.2692754;6822.46261;285.2692754;1665556065;0;899;139.9907647;45.00023651;28.21501359;45.17571259;44.99953461;2;6;45442.76762;6;245.14293;244.6405861;246.3406902;1.01027719;190.0021643;245.14293;245.14293;705.9343293;12-10-2022 06:27;6;0;16.8;DC
12-10-2022;51:41.7;284.369233;6824.861593;285.369233;1665564702;0;899;139.9998219;44.99990082;29.6875;45.17632294;45.00075531;2;6;45487.03023;6;236.211285;237.7635006;236.8029164;1.12293323;134.7612454;236.211285;236.211285;706.0767593;12-10-2022 08:51;6;0;19.2;DC
12-10-2022;15:37.6;284.4691848;6827.260434;285.4691848;1665573338;0;899;139.9914551;45.00157929;31.75;45.17525482;45.00041962;2;6;45575.71875;6;221.7061018;220.6853014;220.526126;1.138433633;139.3837322;221.7061018;221.7061018;705.9346918;12-10-2022 11:15;6;0;21.6;DC
12-10-2022;39:32.1;284.5691213;6829.658911;285.5691213;1665581972;0;899;140.0068863;45.00011444;31.93512228;45.17577362;45.00102997;2;6;45603.6682;6;194.6988239;193.0966112;192.7706976;1.196417642;135.3541563;194.6988239;194.6988239;705.870387;12-10-2022 13:39;6;0;24;DC
12-10-2022;03:28.1;284.6690751;6832.057801;285.6690751;1665590608;0;899;140.0034875;45.00011444;31.375;45.17470551;44.99962616;2;6;45549.99287;6;158.7723532;159.8518537;160.090438;1.189012576;145.6119431;158.7723532;158.7723532;705.5993908;12-10-2022 16:03;6;0;26.4;DC
12-10-2022;27:23.3;284.7690195;6834.456467;285.7690195;1665599243;0;899;140.0061378;44.99974823;30.125;45.17433929;44.99892426;2;6;45489.91368;6;131.5619932;131.6793771;132.3627971;1.070757816;182.8015905;131.5619932;131.5619932;705.3782888;12-10-2022 18:27;6;0;28.8;DC
12-10-2022;51:19.2;284.8689724;6836.855337;285.8689724;1665607879;0;899;139.9954987;45.00060272;28.125;45.17568207;44.99944305;2;6;45371.56641;6;105.5689612;105.3507707;105.6756333;0.978534746;195.3516694;105.5689612;105.5689612;705.2030128;12-10-2022 20:51;6;0;31.2;DC
12-10-2022;15:14.9;284.9689221;6839.254129;285.9689221;1665616515;0;899;140.0091553;44.99932098;27.1875;45.17592621;44.99938202;2;6;45304.125;6;92.43185358;92.07089703;90.78481802;0.940741301;219.8618888;92.43185358;92.43185358;704.9898915;12-10-2022 23:15;6;0;33.6;DC
13-10-2022;39:10.0;285.068866;6841.652783;286.068866;1665625150;0;899;140.00431;44.99999867;27.63451087;45.1770615;45.00011842;2;6;45277.20423;6;85.1555868;85.05157382;86.1114148;0.987299018;240.8326465;85.1555868;85.1555868;705.1619249;13-10-2022 01:39;6;0;36;DC
13-10-2022;03:06.6;285.1688266;6844.051838;286.1688266;1665633787;0;899;140.0087433;44.9991684;27.75;45.17641449;45.00020599;2;6;45269.06641;6;77.42545831;77.65084243;77.43981647;0.989289986;232.3113753;77.42545831;77.42545831;704.9745597;13-10-2022 04:03;6;0;38.4;DC
13-10-2022;27:01.7;285.2687696;6846.45047;286.2687696;1665642422;0;899;139.9976307;44.99886322;27.8125;45.17662811;44.99993134;2;6;45239.6609;6;74.72993797;74.89762951;74.62175616;0.990627776;233.7958457;74.72993797;74.72993797;705.1340558;13-10-2022 06:27;6;0;40.8;DC
13-10-2022;50:56.4;285.3687084;6848.849002;286.3687084;1665651056;0;899;140.0063447;45.00041962;29.37228261;45.17766571;45.00151825;2;6;45293.88651;6;78.92156501;78.30844021;78.49993637;1.051339143;237.7091115;78.92156501;78.92156501;705.2522856;13-10-2022 08:50;6;0;43.2;DC
13-10-2022;14:53.0;285.4686691;6851.248059;286.4686691;1665659693;0;899;140.0040131;45.00099945;31.9375;45.17736054;45.00206757;2;6;45393.65625;6;88.1060553;88.07129941;88.60376784;1.195564887;204.7135192;88.1060553;88.1060553;705.2198463;13-10-2022 11:14;6;0;45.6;DC
13-10-2022;38:49.0;285.5686224;6853.646938;286.5686224;1665668329;0;899;139.9984648;45.00130463;32.125;45.17556;45.00045013;2;6;45380.81114;6;80.11736756;80.96409845;80.26845017;1.166038051;219.7665353;80.11736756;80.11736756;705.3061853;13-10-2022 13:38;6;0;48;DC
13-10-2022;02:44.1;285.6685655;6856.045572;286.6685655;1665676964;0;899;139.9964452;44.99849701;31.3125;45.17397308;44.9986496;2;6;45357.4913;6;68.11644049;67.92000229;68.45557926;1.217053765;223.8695766;68.11644049;68.11644049;705.0052335;13-10-2022 16:02;6;0;50.4;DC
13-10-2022;26:38.6;285.7685023;6858.444054;286.7685023;1665685599;0;899;139.996836;44.9996872;30.4375;45.17537689;44.99974823;2;6;45283.87555;6;64.12634417;64.2410874;63.94683188;1.210480908;262.4999004;64.12634417;64.12634417;705.0440239;13-10-2022 18:26;6;0;52.8;DC
13-10-2022;50:34.7;285.8684572;6860.842972;286.8684572;1665694235;0;899;139.9997824;44.99941917;31;45.17628313;45.00082961;2;6;45336.80333;6;62.57624633;62.44990325;62.15309831;1.241524565;218.107866;62.57624633;62.57624633;705.0369778;13-10-2022 20:50;6;0;55.2;DC
13-10-2022;14:30.2;285.9684051;6863.241723;286.9684051;1665702870;0;899;139.9975349;45.00047866;31.0625;45.17617035;45.00061267;2;6;45306.03494;6;50.83618617;50.38181215;51.78748458;1.156007265;212.388426;50.83618617;50.83618617;705.0219717;13-10-2022 23:14;6;0;57.6;DC
14-10-2022;38:24.9;286.0683436;6865.640247;287.0683436;1665711505;0;899;139.9817798;44.99975337;31.0625;45.1743582;44.99901581;2;6;45329.68013;6;51.52681446;51.95855792;52.53344696;1.134324593;257.3299321;51.52681446;51.52681446;704.850594;14-10-2022 01:38;6;0;60;DC
14-10-2022;02:21.3;286.1683021;6868.039251;287.1683021;1665720141;0;899;139.9972101;44.99886322;28.3125;45.17556;44.9991684;2;6;45207.87114;6;44.91766472;44.97891931;39.01518252;0.911496216;319.099482;44.91766472;44.91766472;704.8072395;14-10-2022 04:02;6;0;62.4;DC
14-10-2022;26:16.9;286.268251;6870.438025;287.268251;1665728777;0;899;139.9872402;44.99932098;28.52785326;45.17556;44.9991684;2;6;45199.24924;6;45.15117169;45.17282205;42.942465;1.01830744;306.5315224;45.15117169;45.15117169;704.9056438;14-10-2022 06:26;6;0;64.8;DC
11-10-2022;48:17.1;283.5751976;6805.804741;284.5751976;1665496097;0;899;140.0008075;44.99800873;29.875;45.1733017;44.99877167;2;7;45602.0453;7;267.0316817;258.7162031;175.0119858;1.056052852;184.0156747;267.0316817;267.0316817;705.9662246;11-10-2022 13:48;7;V7;0;WT
11-10-2022;12:11.9;283.6751375;6808.2033;284.6751375;1665504732;0;899;139.9942607;44.9996872;29.6875;45.17540741;45.00045013;2;7;45553.92587;7;706.285452;705.6747383;695.2001971;1.094096121;116.4708808;706.285452;706.285452;708.4699253;11-10-2022 16:12;7;0;2.4;WT
11-10-2022;36:07.8;283.7750901;6810.602163;284.7750901;1665513368;0;899;139.9979096;44.99898529;28.75;45.17556;45.00005341;2;7;45483.19531;7;590.5537186;590.6148606;590.889131;1.032160314;159.5116476;590.5537186;590.5537186;707.8640721;11-10-2022 18:36;7;0;4.8;WT
11-10-2022;00:03.1;283.8750357;6813.000856;284.8750357;1665522003;0;899;139.9956878;44.99925995;28.4375;45.17571259;44.99990082;2;7;45496.27223;7;501.2121779;499.4573772;494.6280947;1.066634669;157.0467212;501.2121779;501.2121779;707.5303368;11-10-2022 21:00;7;0;7.2;WT
11-10-2022;23:58.2;283.9749793;6815.399503;284.9749793;1665530638;0;899;139.9880066;44.99938202;27.9375;45.17617035;44.99990082;2;7;45529.17154;7;437.9967239;437.0082547;435.4438898;1.038744815;146.7367891;437.9967239;437.9967239;707.0748749;11-10-2022 23:23;7;0;9.59;WT
12-10-2022;47:53.6;284.0749257;6817.798217;285.0749257;1665539274;0;899;140.0082849;44.99922943;27.375;45.17559052;44.99932098;2;7;45478.75828;7;365.8004887;366.1689992;368.0303513;0.97962102;180.0266134;365.8004887;365.8004887;706.6386545;12-10-2022 01:47;7;0;12;WT
12-10-2022;11:50.0;284.1748847;6820.197232;285.1748847;1665547910;0;899;140.0003556;44.99971075;28.4375;45.17614315;45.00006037;2;7;45506.17655;7;361.6508736;361.7240216;363.656048;1.048981802;173.6233798;361.6508736;361.6508736;706.7306206;12-10-2022 04:11;7;0;14.4;WT
12-10-2022;35:45.9;284.2748365;6822.596075;285.2748365;1665556546;0;899;140.0066431;45.00154877;28.1875;45.17540741;44.99907684;2;7;45511.32086;7.076086957;310.8211469;311.4495307;310.0676568;1.017650166;173.3658378;310.8211469;310.8211469;706.3618388;12-10-2022 06:35;7;0;16.8;WT
12-10-2022;59:41.9;284.37479;6824.99496;285.37479;1665565182;0;899;139.9939589;44.99977875;29.75203804;45.17662811;45.00121307;2;7;45557.56186;7;313.4497758;314.3357883;318.5811559;1.144381809;110.0915019;313.4497758;313.4497758;706.309018;12-10-2022 08:59;7;0;19.2;WT
12-10-2022;23:36.7;284.4747299;6827.393518;285.4747299;1665573817;0;899;139.9940225;44.99999237;31.75;45.17470551;44.99990082;2;7;45657.49104;7;288.2807175;288.7307094;294.4576383;1.172489023;125.7711274;288.2807175;288.2807175;706.3654722;12-10-2022 11:23;7;0;21.6;WT
12-10-2022;47:32.2;284.5746787;6829.792289;285.5746787;1665582452;0;899;140.0100479;45.00020599;31.9375;45.17577362;45.00093842;2;7;45663.56484;7;265.1954396;265.1471796;264.0664767;1.226328329;123.2619047;265.1954396;265.1954396;706.2530806;12-10-2022 13:47;7;0;24;WT
12-10-2022;11:27.8;284.6746275;6832.191059;285.6746275;1665591088;0;899;140.0036595;44.99919891;31.25;45.17418671;44.9991684;2;7;45598.55781;7;212.4847147;212.8027487;212.3116501;1.189379125;132.6445508;212.4847147;212.4847147;705.7665986;12-10-2022 16:11;7;0;26.4;WT
12-10-2022;35:23.8;284.7745816;6834.589958;285.7745816;1665599724;0;899;140.0075073;44.9996872;30.0625;45.17494965;44.99938202;2;7;45555.4375;7;171.6805483;171.3789499;170.9679743;1.070090507;186.9138476;171.6805483;171.6805483;705.456587;12-10-2022 18:35;7;0;28.8;WT
